"Process.Instance";"Activity.Name";"Arrival";"Start";"Complete";"Resources";"Batch.Number";"Cluster.Id";"Batch.Type";"Natural.Arrival.Time"
3;"H";"2018-08-17 11:24:13";"2018-08-17 11:24:38";"2018-08-17 11:26:22";"WorkerH_#1";NA;"";"";""
4;"A";"2018-08-17 10:58:34";"2018-08-17 10:58:34";"2018-08-17 11:04:03";"WorkerA_#1";NA;"";"";""
4;"Batch Activity";"2018-08-17 11:04:02";"2018-08-17 11:25:38";"2018-08-17 11:49:49";"";2;"BatchSubProcess";"CONCURRENT_TASKBASED";""
4;"B";"2018-08-17 11:25:38";"2018-08-17 11:25:38";"2018-08-17 11:29:08";"WorkerB_#1";2;"BatchSubProcess";"CONCURRENT_TASKBASED";"2018-08-17 11:04:02"
4;"D";"2018-08-17 11:34:43";"2018-08-17 11:34:43";"2018-08-17 11:40:13";"WorkerD_#1";2;"BatchSubProcess";"CONCURRENT_TASKBASED";"2018-08-17 11:34:43"
4;"E";"2018-08-17 11:34:43";"2018-08-17 11:34:43";"2018-08-17 11:37:13";"WorkerE_#1";2;"BatchSubProcess";"CONCURRENT_TASKBASED";"2018-08-17 11:34:43"
4;"F";"2018-08-17 11:49:49";"2018-08-17 11:49:49";"2018-08-17 11:52:18";"WorkerF_#0";NA;"";"";""
4;"G";"2018-08-17 11:52:18";"2018-08-17 11:52:18";"2018-08-17 11:53:38";"WorkerG_#0";NA;"";"";""
4;"H";"2018-08-17 11:53:38";"2018-08-17 11:53:38";"2018-08-17 11:54:58";"WorkerH_#1";NA;"";"";""
5;"A";"2018-08-17 11:10:03";"2018-08-17 11:10:03";"2018-08-17 11:14:23";"WorkerA_#0";NA;"";"";""
5;"Batch Activity";"2018-08-17 11:14:22";"2018-08-17 11:25:38";"2018-08-17 11:49:49";"";2;"BatchSubProcess";"CONCURRENT_TASKBASED";""
5;"B";"2018-08-17 11:29:07";"2018-08-17 11:29:07";"2018-08-17 11:31:28";"WorkerB_#1";2;"BatchSubProcess";"CONCURRENT_TASKBASED";"2018-08-17 11:14:22"
5;"E";"2018-08-17 11:37:12";"2018-08-17 11:37:12";"2018-08-17 11:38:33";"WorkerE_#1";2;"BatchSubProcess";"CONCURRENT_TASKBASED";"2018-08-17 11:34:43"
5;"D";"2018-08-17 11:40:12";"2018-08-17 11:40:12";"2018-08-17 11:44:33";"WorkerD_#1";2;"BatchSubProcess";"CONCURRENT_TASKBASED";"2018-08-17 11:34:43"
5;"F";"2018-08-17 11:49:49";"2018-08-17 11:49:49";"2018-08-17 11:51:09";"WorkerF_#1";NA;"";"";""
5;"G";"2018-08-17 11:51:09";"2018-08-17 11:51:09";"2018-08-17 11:53:38";"WorkerG_#1";NA;"";"";""
5;"H";"2018-08-17 11:53:38";"2018-08-17 11:53:38";"2018-08-17 11:56:07";"WorkerH_#0";NA;"";"";""
6;"A";"2018-08-17 11:20:23";"2018-08-17 11:20:23";"2018-08-17 11:25:39";"WorkerA_#1";NA;"";"";""
6;"Batch Activity";"2018-08-17 11:25:38";"2018-08-17 11:25:38";"2018-08-17 11:49:49";"";2;"BatchSubProcess";"CONCURRENT_TASKBASED";""
6;"B";"2018-08-17 11:31:27";"2018-08-17 11:31:27";"2018-08-17 11:34:44";"WorkerB_#1";2;"BatchSubProcess";"CONCURRENT_TASKBASED";"2018-08-17 11:25:38"
6;"E";"2018-08-17 11:38:32";"2018-08-17 11:38:32";"2018-08-17 11:40:49";"WorkerE_#1";2;"BatchSubProcess";"CONCURRENT_TASKBASED";"2018-08-17 11:34:43"
6;"D";"2018-08-17 11:44:32";"2018-08-17 11:44:32";"2018-08-17 11:49:49";"WorkerD_#1";2;"BatchSubProcess";"CONCURRENT_TASKBASED";"2018-08-17 11:34:43"
6;"F";"2018-08-17 11:49:49";"2018-08-17 11:51:09";"2018-08-17 11:53:25";"WorkerF_#1";NA;"";"";""
6;"G";"2018-08-17 11:53:25";"2018-08-17 11:53:38";"2018-08-17 11:55:54";"WorkerG_#1";NA;"";"";""
6;"H";"2018-08-17 11:55:54";"2018-08-17 11:55:54";"2018-08-17 11:58:10";"WorkerH_#1";NA;"";"";""
7;"A";"2018-08-17 11:31:39";"2018-08-17 11:31:39";"2018-08-17 11:35:47";"WorkerA_#0";NA;"";"";""
7;"Batch Activity";"2018-08-17 11:35:46";"2018-08-17 11:58:39";"2018-08-17 12:22:42";"";3;"BatchSubProcess";"CONCURRENT_TASKBASED";""
7;"B";"2018-08-17 11:58:39";"2018-08-17 11:58:39";"2018-08-17 12:00:48";"WorkerB_#0";3;"BatchSubProcess";"CONCURRENT_TASKBASED";"2018-08-17 11:35:46"
7;"D";"2018-08-17 12:07:40";"2018-08-17 12:07:40";"2018-08-17 12:11:49";"WorkerD_#0";3;"BatchSubProcess";"CONCURRENT_TASKBASED";"2018-08-17 12:07:40"
7;"C";"2018-08-17 12:07:40";"2018-08-17 12:07:40";"2018-08-17 12:12:21";"WorkerC_#0";3;"BatchSubProcess";"CONCURRENT_TASKBASED";"2018-08-17 12:07:40"
7;"F";"2018-08-17 12:22:42";"2018-08-17 12:22:42";"2018-08-17 12:23:50";"WorkerF_#0";NA;"";"";""
7;"G";"2018-08-17 12:23:50";"2018-08-17 12:23:50";"2018-08-17 12:24:58";"WorkerG_#0";NA;"";"";""
7;"H";"2018-08-17 12:24:58";"2018-08-17 12:24:58";"2018-08-17 12:26:06";"WorkerH_#0";NA;"";"";""
8;"A";"2018-08-17 11:41:47";"2018-08-17 11:41:47";"2018-08-17 11:47:33";"WorkerA_#1";NA;"";"";""
8;"Batch Activity";"2018-08-17 11:47:32";"2018-08-17 11:58:39";"2018-08-17 12:22:42";"";3;"BatchSubProcess";"CONCURRENT_TASKBASED";""
8;"B";"2018-08-17 12:00:47";"2018-08-17 12:00:47";"2018-08-17 12:04:34";"WorkerB_#0";3;"BatchSubProcess";"CONCURRENT_TASKBASED";"2018-08-17 11:47:32"
8;"D";"2018-08-17 12:11:48";"2018-08-17 12:11:48";"2018-08-17 12:17:35";"WorkerD_#0";3;"BatchSubProcess";"CONCURRENT_TASKBASED";"2018-08-17 12:07:40"
8;"C";"2018-08-17 12:12:20";"2018-08-17 12:12:20";"2018-08-17 12:16:30";"WorkerC_#0";3;"BatchSubProcess";"CONCURRENT_TASKBASED";"2018-08-17 12:07:40"
8;"F";"2018-08-17 12:22:42";"2018-08-17 12:22:42";"2018-08-17 12:25:28";"WorkerF_#1";NA;"";"";""
8;"G";"2018-08-17 12:25:28";"2018-08-17 12:25:28";"2018-08-17 12:28:14";"WorkerG_#1";NA;"";"";""
8;"H";"2018-08-17 12:28:14";"2018-08-17 12:28:14";"2018-08-17 12:30:21";"WorkerH_#0";NA;"";"";""
9;"A";"2018-08-17 11:53:33";"2018-08-17 11:53:33";"2018-08-17 11:58:40";"WorkerA_#0";NA;"";"";""
9;"Batch Activity";"2018-08-17 11:58:39";"2018-08-17 11:58:39";"2018-08-17 12:22:42";"";3;"BatchSubProcess";"CONCURRENT_TASKBASED";""
9;"B";"2018-08-17 12:04:33";"2018-08-17 12:04:33";"2018-08-17 12:07:41";"WorkerB_#0";3;"BatchSubProcess";"CONCURRENT_TASKBASED";"2018-08-17 11:58:39"
9;"C";"2018-08-17 12:16:29";"2018-08-17 12:16:29";"2018-08-17 12:20:14";"WorkerC_#0";3;"BatchSubProcess";"CONCURRENT_TASKBASED";"2018-08-17 12:07:40"
9;"D";"2018-08-17 12:17:34";"2018-08-17 12:17:34";"2018-08-17 12:22:42";"WorkerD_#0";3;"BatchSubProcess";"CONCURRENT_TASKBASED";"2018-08-17 12:07:40"
9;"F";"2018-08-17 12:22:42";"2018-08-17 12:23:50";"2018-08-17 12:25:57";"WorkerF_#0";NA;"";"";""
9;"G";"2018-08-17 12:25:57";"2018-08-17 12:25:57";"2018-08-17 12:28:04";"WorkerG_#0";NA;"";"";""
9;"H";"2018-08-17 12:28:04";"2018-08-17 12:28:04";"2018-08-17 12:30:50";"WorkerH_#1";NA;"";"";""
10;"A";"2018-08-17 12:04:40";"2018-08-17 12:04:40";"2018-08-17 12:10:17";"WorkerA_#1";NA;"";"";""
10;"Batch Activity";"2018-08-17 12:10:16";"2018-08-17 12:33:04";"2018-08-17 12:59:55";"";4;"BatchSubProcess";"CONCURRENT_TASKBASED";""
10;"B";"2018-08-17 12:33:04";"2018-08-17 12:33:04";"2018-08-17 12:36:42";"WorkerB_#1";4;"BatchSubProcess";"CONCURRENT_TASKBASED";"2018-08-17 12:10:16"
10;"D";"2018-08-17 12:43:29";"2018-08-17 12:43:29";"2018-08-17 12:49:07";"WorkerD_#1";4;"BatchSubProcess";"CONCURRENT_TASKBASED";"2018-08-17 12:43:29"
10;"E";"2018-08-17 12:43:29";"2018-08-17 12:43:29";"2018-08-17 12:44:38";"WorkerE_#0";4;"BatchSubProcess";"CONCURRENT_TASKBASED";"2018-08-17 12:43:29"
10;"F";"2018-08-17 12:59:55";"2018-08-17 12:59:55";"2018-08-17 13:02:32";"WorkerF_#1";NA;"";"";""
10;"G";"2018-08-17 13:02:32";"2018-08-17 13:02:32";"2018-08-17 13:04:39";"WorkerG_#1";NA;"";"";""
10;"H";"2018-08-17 13:04:39";"2018-08-17 13:04:39";"2018-08-17 13:06:46";"WorkerH_#1";NA;"";"";""
11;"A";"2018-08-17 12:16:17";"2018-08-17 12:16:17";"2018-08-17 12:21:24";"WorkerA_#0";NA;"";"";""
11;"Batch Activity";"2018-08-17 12:21:23";"2018-08-17 12:33:04";"2018-08-17 12:59:55";"";4;"BatchSubProcess";"CONCURRENT_TASKBASED";""
11;"B";"2018-08-17 12:36:41";"2018-08-17 12:36:41";"2018-08-17 12:39:49";"WorkerB_#1";4;"BatchSubProcess";"CONCURRENT_TASKBASED";"2018-08-17 12:21:23"
11;"E";"2018-08-17 12:44:37";"2018-08-17 12:44:37";"2018-08-17 12:47:24";"WorkerE_#0";4;"BatchSubProcess";"CONCURRENT_TASKBASED";"2018-08-17 12:43:29"
11;"D";"2018-08-17 12:49:06";"2018-08-17 12:49:06";"2018-08-17 12:54:14";"WorkerD_#1";4;"BatchSubProcess";"CONCURRENT_TASKBASED";"2018-08-17 12:43:29"
11;"F";"2018-08-17 12:59:55";"2018-08-17 12:59:55";"2018-08-17 13:02:02";"WorkerF_#0";NA;"";"";""
11;"G";"2018-08-17 13:02:02";"2018-08-17 13:02:02";"2018-08-17 13:04:39";"WorkerG_#0";NA;"";"";""
11;"H";"2018-08-17 13:04:39";"2018-08-17 13:04:39";"2018-08-17 13:07:16";"WorkerH_#0";NA;"";"";""
12;"A";"2018-08-17 12:27:24";"2018-08-17 12:27:24";"2018-08-17 12:33:05";"WorkerA_#1";NA;"";"";""
12;"Batch Activity";"2018-08-17 12:33:04";"2018-08-17 12:33:04";"2018-08-17 12:59:55";"";4;"BatchSubProcess";"CONCURRENT_TASKBASED";""
12;"B";"2018-08-17 12:39:48";"2018-08-17 12:39:48";"2018-08-17 12:43:30";"WorkerB_#1";4;"BatchSubProcess";"CONCURRENT_TASKBASED";"2018-08-17 12:33:04"
12;"E";"2018-08-17 12:47:23";"2018-08-17 12:47:23";"2018-08-17 12:49:31";"WorkerE_#0";4;"BatchSubProcess";"CONCURRENT_TASKBASED";"2018-08-17 12:43:29"
12;"D";"2018-08-17 12:54:13";"2018-08-17 12:54:13";"2018-08-17 12:59:55";"WorkerD_#1";4;"BatchSubProcess";"CONCURRENT_TASKBASED";"2018-08-17 12:43:29"
12;"F";"2018-08-17 12:59:55";"2018-08-17 13:02:02";"2018-08-17 13:04:43";"WorkerF_#0";NA;"";"";""
12;"G";"2018-08-17 13:04:43";"2018-08-17 13:04:43";"2018-08-17 13:07:24";"WorkerG_#0";NA;"";"";""
12;"H";"2018-08-17 13:07:24";"2018-08-17 13:07:24";"2018-08-17 13:10:05";"WorkerH_#1";NA;"";"";""
13;"A";"2018-08-17 12:39:05";"2018-08-17 12:39:05";"2018-08-17 12:43:17";"WorkerA_#0";NA;"";"";""
13;"Batch Activity";"2018-08-17 12:43:16";"2018-08-17 13:05:52";"2018-08-17 13:29:29";"";5;"BatchSubProcess";"CONCURRENT_TASKBASED";""
13;"B";"2018-08-17 13:05:52";"2018-08-17 13:05:52";"2018-08-17 13:08:05";"WorkerB_#0";5;"BatchSubProcess";"CONCURRENT_TASKBASED";"2018-08-17 12:43:16"
13;"D";"2018-08-17 13:14:40";"2018-08-17 13:14:40";"2018-08-17 13:18:53";"WorkerD_#0";5;"BatchSubProcess";"CONCURRENT_TASKBASED";"2018-08-17 13:14:40"
13;"C";"2018-08-17 13:14:40";"2018-08-17 13:14:40";"2018-08-17 13:19:10";"WorkerC_#1";5;"BatchSubProcess";"CONCURRENT_TASKBASED";"2018-08-17 13:14:40"
13;"F";"2018-08-17 13:29:29";"2018-08-17 13:29:29";"2018-08-17 13:30:41";"WorkerF_#1";NA;"";"";""
13;"G";"2018-08-17 13:30:41";"2018-08-17 13:30:41";"2018-08-17 13:31:53";"WorkerG_#1";NA;"";"";""
13;"H";"2018-08-17 13:31:53";"2018-08-17 13:31:53";"2018-08-17 13:33:05";"WorkerH_#0";NA;"";"";""
14;"A";"2018-08-17 12:49:17";"2018-08-17 12:49:17";"2018-08-17 12:54:45";"WorkerA_#1";NA;"";"";""
14;"Batch Activity";"2018-08-17 12:54:44";"2018-08-17 13:05:52";"2018-08-17 13:29:29";"";5;"BatchSubProcess";"CONCURRENT_TASKBASED";""
14;"B";"2018-08-17 13:08:04";"2018-08-17 13:08:04";"2018-08-17 13:11:33";"WorkerB_#0";5;"BatchSubProcess";"CONCURRENT_TASKBASED";"2018-08-17 12:54:44"
14;"D";"2018-08-17 13:18:52";"2018-08-17 13:18:52";"2018-08-17 13:24:21";"WorkerD_#0";5;"BatchSubProcess";"CONCURRENT_TASKBASED";"2018-08-17 13:14:40"
14;"C";"2018-08-17 13:19:09";"2018-08-17 13:19:09";"2018-08-17 13:22:30";"WorkerC_#1";5;"BatchSubProcess";"CONCURRENT_TASKBASED";"2018-08-17 13:14:40"
14;"F";"2018-08-17 13:29:29";"2018-08-17 13:29:29";"2018-08-17 13:31:57";"WorkerF_#0";NA;"";"";""
14;"G";"2018-08-17 13:31:57";"2018-08-17 13:31:57";"2018-08-17 13:34:25";"WorkerG_#0";NA;"";"";""
14;"H";"2018-08-17 13:34:25";"2018-08-17 13:34:25";"2018-08-17 13:36:53";"WorkerH_#1";NA;"";"";""
15;"A";"2018-08-17 13:00:45";"2018-08-17 13:00:45";"2018-08-17 13:05:53";"WorkerA_#0";NA;"";"";""
15;"Batch Activity";"2018-08-17 13:05:52";"2018-08-17 13:05:52";"2018-08-17 13:29:29";"";5;"BatchSubProcess";"CONCURRENT_TASKBASED";""
15;"B";"2018-08-17 13:11:32";"2018-08-17 13:11:32";"2018-08-17 13:14:41";"WorkerB_#0";5;"BatchSubProcess";"CONCURRENT_TASKBASED";"2018-08-17 13:05:52"
15;"C";"2018-08-17 13:22:29";"2018-08-17 13:22:29";"2018-08-17 13:26:46";"WorkerC_#1";5;"BatchSubProcess";"CONCURRENT_TASKBASED";"2018-08-17 13:14:40"
15;"D";"2018-08-17 13:24:20";"2018-08-17 13:24:20";"2018-08-17 13:29:29";"WorkerD_#0";5;"BatchSubProcess";"CONCURRENT_TASKBASED";"2018-08-17 13:14:40"
15;"F";"2018-08-17 13:29:29";"2018-08-17 13:30:41";"2018-08-17 13:32:49";"WorkerF_#1";NA;"";"";""
15;"G";"2018-08-17 13:32:49";"2018-08-17 13:32:49";"2018-08-17 13:34:57";"WorkerG_#1";NA;"";"";""
15;"H";"2018-08-17 13:34:57";"2018-08-17 13:34:57";"2018-08-17 13:37:05";"WorkerH_#0";NA;"";"";""
16;"A";"2018-08-17 13:11:53";"2018-08-17 13:11:53";"2018-08-17 13:16:07";"WorkerA_#1";NA;"";"";""
16;"Batch Activity";"2018-08-17 13:16:06";"2018-08-17 13:38:21";"2018-08-17 14:01:20";"";6;"BatchSubProcess";"CONCURRENT_TASKBASED";""
16;"B";"2018-08-17 13:38:21";"2018-08-17 13:38:21";"2018-08-17 13:40:36";"WorkerB_#1";6;"BatchSubProcess";"CONCURRENT_TASKBASED";"2018-08-17 13:16:06"
16;"D";"2018-08-17 13:46:50";"2018-08-17 13:46:50";"2018-08-17 13:51:05";"WorkerD_#1";6;"BatchSubProcess";"CONCURRENT_TASKBASED";"2018-08-17 13:46:50"
16;"E";"2018-08-17 13:46:50";"2018-08-17 13:46:50";"2018-08-17 13:49:28";"WorkerE_#1";6;"BatchSubProcess";"CONCURRENT_TASKBASED";"2018-08-17 13:46:50"
16;"F";"2018-08-17 14:01:20";"2018-08-17 14:01:20";"2018-08-17 14:02:34";"WorkerF_#0";NA;"";"";""
16;"G";"2018-08-17 14:02:34";"2018-08-17 14:02:34";"2018-08-17 14:03:48";"WorkerG_#0";NA;"";"";""
16;"H";"2018-08-17 14:03:48";"2018-08-17 14:03:48";"2018-08-17 14:05:02";"WorkerH_#1";NA;"";"";""
17;"A";"2018-08-17 13:22:07";"2018-08-17 13:22:07";"2018-08-17 13:27:34";"WorkerA_#0";NA;"";"";""
17;"Batch Activity";"2018-08-17 13:27:33";"2018-08-17 13:38:21";"2018-08-17 14:01:20";"";6;"BatchSubProcess";"CONCURRENT_TASKBASED";""
17;"B";"2018-08-17 13:40:35";"2018-08-17 13:40:35";"2018-08-17 13:44:03";"WorkerB_#1";6;"BatchSubProcess";"CONCURRENT_TASKBASED";"2018-08-17 13:27:33"
17;"E";"2018-08-17 13:49:27";"2018-08-17 13:49:27";"2018-08-17 13:51:35";"WorkerE_#1";6;"BatchSubProcess";"CONCURRENT_TASKBASED";"2018-08-17 13:46:50"
17;"D";"2018-08-17 13:51:04";"2018-08-17 13:51:04";"2018-08-17 13:56:32";"WorkerD_#1";6;"BatchSubProcess";"CONCURRENT_TASKBASED";"2018-08-17 13:46:50"
17;"F";"2018-08-17 14:01:20";"2018-08-17 14:01:20";"2018-08-17 14:03:47";"WorkerF_#1";NA;"";"";""
17;"G";"2018-08-17 14:03:47";"2018-08-17 14:03:47";"2018-08-17 14:06:14";"WorkerG_#1";NA;"";"";""
17;"H";"2018-08-17 14:06:14";"2018-08-17 14:06:14";"2018-08-17 14:08:02";"WorkerH_#1";NA;"";"";""
18;"A";"2018-08-17 13:33:34";"2018-08-17 13:33:34";"2018-08-17 13:38:22";"WorkerA_#1";NA;"";"";""
18;"Batch Activity";"2018-08-17 13:38:21";"2018-08-17 13:38:21";"2018-08-17 14:01:20";"";6;"BatchSubProcess";"CONCURRENT_TASKBASED";""
18;"B";"2018-08-17 13:44:02";"2018-08-17 13:44:02";"2018-08-17 13:46:51";"WorkerB_#1";6;"BatchSubProcess";"CONCURRENT_TASKBASED";"2018-08-17 13:38:21"
18;"E";"2018-08-17 13:51:34";"2018-08-17 13:51:34";"2018-08-17 13:54:16";"WorkerE_#1";6;"BatchSubProcess";"CONCURRENT_TASKBASED";"2018-08-17 13:46:50"
18;"D";"2018-08-17 13:56:31";"2018-08-17 13:56:31";"2018-08-17 14:01:20";"WorkerD_#1";6;"BatchSubProcess";"CONCURRENT_TASKBASED";"2018-08-17 13:46:50"
18;"F";"2018-08-17 14:01:20";"2018-08-17 14:02:34";"2018-08-17 14:04:22";"WorkerF_#0";NA;"";"";""
18;"G";"2018-08-17 14:04:22";"2018-08-17 14:04:22";"2018-08-17 14:06:10";"WorkerG_#0";NA;"";"";""
18;"H";"2018-08-17 14:06:10";"2018-08-17 14:06:10";"2018-08-17 14:08:37";"WorkerH_#0";NA;"";"";""
19;"A";"2018-08-17 13:44:22";"2018-08-17 13:44:22";"2018-08-17 13:48:24";"WorkerA_#0";NA;"";"";""
19;"Batch Activity";"2018-08-17 13:48:23";"2018-08-17 14:10:02";"2018-08-17 14:31:25";"";7;"BatchSubProcess";"CONCURRENT_TASKBASED";""
19;"B";"2018-08-17 14:10:02";"2018-08-17 14:10:02";"2018-08-17 14:12:05";"WorkerB_#0";7;"BatchSubProcess";"CONCURRENT_TASKBASED";"2018-08-17 13:48:23"
19;"D";"2018-08-17 14:17:43";"2018-08-17 14:17:43";"2018-08-17 14:21:46";"WorkerD_#0";7;"BatchSubProcess";"CONCURRENT_TASKBASED";"2018-08-17 14:17:43"
19;"C";"2018-08-17 14:17:43";"2018-08-17 14:17:43";"2018-08-17 14:20:52";"WorkerC_#0";7;"BatchSubProcess";"CONCURRENT_TASKBASED";"2018-08-17 14:17:43"
19;"F";"2018-08-17 14:31:25";"2018-08-17 14:31:25";"2018-08-17 14:32:27";"WorkerF_#1";NA;"";"";""
19;"G";"2018-08-17 14:32:27";"2018-08-17 14:32:27";"2018-08-17 14:33:29";"WorkerG_#0";NA;"";"";""
19;"H";"2018-08-17 14:33:29";"2018-08-17 14:33:29";"2018-08-17 14:34:31";"WorkerH_#1";NA;"";"";""
20;"A";"2018-08-17 13:54:24";"2018-08-17 13:54:24";"2018-08-17 13:58:38";"WorkerA_#1";NA;"";"";""
20;"Batch Activity";"2018-08-17 13:58:37";"2018-08-17 14:10:02";"2018-08-17 14:31:25";"";7;"BatchSubProcess";"CONCURRENT_TASKBASED";""
20;"B";"2018-08-17 14:12:04";"2018-08-17 14:12:04";"2018-08-17 14:14:19";"WorkerB_#0";7;"BatchSubProcess";"CONCURRENT_TASKBASED";"2018-08-17 13:58:37"
20;"C";"2018-08-17 14:20:51";"2018-08-17 14:20:51";"2018-08-17 14:25:38";"WorkerC_#0";7;"BatchSubProcess";"CONCURRENT_TASKBASED";"2018-08-17 14:17:43"
20;"D";"2018-08-17 14:21:45";"2018-08-17 14:21:45";"2018-08-17 14:26:00";"WorkerD_#0";7;"BatchSubProcess";"CONCURRENT_TASKBASED";"2018-08-17 14:17:43"
20;"F";"2018-08-17 14:31:25";"2018-08-17 14:31:25";"2018-08-17 14:32:39";"WorkerF_#0";NA;"";"";""
20;"G";"2018-08-17 14:32:39";"2018-08-17 14:32:39";"2018-08-17 14:33:53";"WorkerG_#1";NA;"";"";""
20;"H";"2018-08-17 14:33:53";"2018-08-17 14:33:53";"2018-08-17 14:35:07";"WorkerH_#0";NA;"";"";""
21;"A";"2018-08-17 14:04:38";"2018-08-17 14:04:38";"2018-08-17 14:10:03";"WorkerA_#0";NA;"";"";""
21;"Batch Activity";"2018-08-17 14:10:02";"2018-08-17 14:10:02";"2018-08-17 14:31:25";"";7;"BatchSubProcess";"CONCURRENT_TASKBASED";""
21;"B";"2018-08-17 14:14:18";"2018-08-17 14:14:18";"2018-08-17 14:17:44";"WorkerB_#0";7;"BatchSubProcess";"CONCURRENT_TASKBASED";"2018-08-17 14:10:02"
21;"C";"2018-08-17 14:25:37";"2018-08-17 14:25:37";"2018-08-17 14:29:45";"WorkerC_#0";7;"BatchSubProcess";"CONCURRENT_TASKBASED";"2018-08-17 14:17:43"
21;"D";"2018-08-17 14:25:59";"2018-08-17 14:25:59";"2018-08-17 14:31:25";"WorkerD_#0";7;"BatchSubProcess";"CONCURRENT_TASKBASED";"2018-08-17 14:17:43"
21;"F";"2018-08-17 14:31:25";"2018-08-17 14:32:27";"2018-08-17 14:34:52";"WorkerF_#1";NA;"";"";""
21;"G";"2018-08-17 14:34:52";"2018-08-17 14:34:52";"2018-08-17 14:37:17";"WorkerG_#0";NA;"";"";""
21;"H";"2018-08-17 14:37:17";"2018-08-17 14:37:17";"2018-08-17 14:39:42";"WorkerH_#1";NA;"";"";""
22;"A";"2018-08-17 14:16:03";"2018-08-17 14:16:03";"2018-08-17 14:21:57";"WorkerA_#1";NA;"";"";""
22;"Batch Activity";"2018-08-17 14:21:56";"2018-08-17 14:43:05";"2018-08-17 15:07:12";"";8;"BatchSubProcess";"CONCURRENT_TASKBASED";""
