Process Instance;Activity Name;Arrival;Start;Complete;Resources;Batch Number;Cluster Id;Batch Type;Natural Arrival Time
7;H;2018-08-17 12:39:25;2018-08-17 12:39:25;2018-08-17 12:41:40;WorkerH_#1;;;;
8;A;2018-08-17 11:43:25;2018-08-17 11:43:25;2018-08-17 11:48:52;WorkerA_#1;;;;
8;B;2018-08-17 11:48:52;2018-08-17 11:48:52;2018-08-17 11:52:19;WorkerB_#1;;;;
8;Batch Activity;2018-08-17 11:52:19;2018-08-17 12:03:34;2018-08-17 12:32:40;;3;BatchSubProcess;SEQUENTIAL_CASEBASED;
8;C;2018-08-17 12:13:04;2018-08-17 12:13:04;2018-08-17 12:17:31;WorkerC_#0;3;BatchSubProcess;SEQUENTIAL_CASEBASED;2018-08-17 11:52:19
8;D;2018-08-17 12:13:04;2018-08-17 12:17:31;2018-08-17 12:22:58;WorkerC_#0;3;BatchSubProcess;SEQUENTIAL_CASEBASED;
8;E;2018-08-17 12:32:40;2018-08-17 12:32:40;2018-08-17 12:35:07;WorkerE_#1;;;;
8;F;2018-08-17 12:35:07;2018-08-17 12:35:07;2018-08-17 12:37:34;WorkerF_#1;;;;
8;G;2018-08-17 12:37:34;2018-08-17 12:37:34;2018-08-17 12:40:01;WorkerG_#1;;;;
8;H;2018-08-17 12:40:01;2018-08-17 12:40:01;2018-08-17 12:42:28;WorkerH_#0;;;;
9;A;2018-08-17 11:54:52;2018-08-17 11:54:52;2018-08-17 12:00:13;WorkerA_#0;;;;
9;B;2018-08-17 12:00:13;2018-08-17 12:00:13;2018-08-17 12:03:34;WorkerB_#0;;;;
9;Batch Activity;2018-08-17 12:03:34;2018-08-17 12:03:34;2018-08-17 12:32:40;;3;BatchSubProcess;SEQUENTIAL_CASEBASED;
9;C;2018-08-17 12:22:58;2018-08-17 12:22:58;2018-08-17 12:27:19;WorkerC_#0;3;BatchSubProcess;SEQUENTIAL_CASEBASED;2018-08-17 12:03:34
9;D;2018-08-17 12:22:58;2018-08-17 12:27:19;2018-08-17 12:32:40;WorkerC_#0;3;BatchSubProcess;SEQUENTIAL_CASEBASED;
9;E;2018-08-17 12:32:40;2018-08-17 12:34:55;2018-08-17 12:37:16;WorkerE_#0;;;;
9;F;2018-08-17 12:37:16;2018-08-17 12:37:16;2018-08-17 12:39:37;WorkerF_#0;;;;
9;G;2018-08-17 12:39:37;2018-08-17 12:39:37;2018-08-17 12:41:58;WorkerG_#0;;;;
9;H;2018-08-17 12:41:58;2018-08-17 12:41:58;2018-08-17 12:44:19;WorkerH_#1;;;;
10;A;2018-08-17 12:06:13;2018-08-17 12:06:13;2018-08-17 12:10:38;WorkerA_#1;;;;
10;B;2018-08-17 12:10:38;2018-08-17 12:10:38;2018-08-17 12:13:03;WorkerB_#1;;;;
10;Batch Activity;2018-08-17 12:13:03;2018-08-17 12:34:10;2018-08-17 12:58:42;;4;BatchSubProcess;SEQUENTIAL_CASEBASED;
10;C;2018-08-17 12:34:10;2018-08-17 12:34:10;2018-08-17 12:37:35;WorkerC_#1;4;BatchSubProcess;SEQUENTIAL_CASEBASED;2018-08-17 12:13:03
10;D;2018-08-17 12:34:10;2018-08-17 12:37:35;2018-08-17 12:42:00;WorkerC_#1;4;BatchSubProcess;SEQUENTIAL_CASEBASED;
10;E;2018-08-17 12:58:42;2018-08-17 12:58:42;2018-08-17 13:00:07;WorkerE_#1;;;;
10;F;2018-08-17 13:00:07;2018-08-17 13:00:07;2018-08-17 13:01:32;WorkerF_#1;;;;
10;G;2018-08-17 13:01:32;2018-08-17 13:01:32;2018-08-17 13:02:57;WorkerG_#1;;;;
10;H;2018-08-17 13:02:57;2018-08-17 13:02:57;2018-08-17 13:04:22;WorkerH_#0;;;;
11;A;2018-08-17 12:16:38;2018-08-17 12:16:38;2018-08-17 12:21:48;WorkerA_#0;;;;
11;B;2018-08-17 12:21:48;2018-08-17 12:21:48;2018-08-17 12:24:58;WorkerB_#0;;;;
11;Batch Activity;2018-08-17 12:24:58;2018-08-17 12:34:10;2018-08-17 12:58:42;;4;BatchSubProcess;SEQUENTIAL_CASEBASED;
11;C;2018-08-17 12:42:00;2018-08-17 12:42:00;2018-08-17 12:46:10;WorkerC_#1;4;BatchSubProcess;SEQUENTIAL_CASEBASED;2018-08-17 12:24:58
11;D;2018-08-17 12:42:00;2018-08-17 12:46:10;2018-08-17 12:51:20;WorkerC_#1;4;BatchSubProcess;SEQUENTIAL_CASEBASED;
11;E;2018-08-17 12:58:42;2018-08-17 12:58:42;2018-08-17 13:00:52;WorkerE_#0;;;;
11;F;2018-08-17 13:00:52;2018-08-17 13:00:52;2018-08-17 13:03:02;WorkerF_#0;;;;
11;G;2018-08-17 13:03:02;2018-08-17 13:03:02;2018-08-17 13:04:13;WorkerG_#1;;;;
11;H;2018-08-17 13:04:13;2018-08-17 13:04:13;2018-08-17 13:06:23;WorkerH_#1;;;;
12;A;2018-08-17 12:27:48;2018-08-17 12:27:48;2018-08-17 12:31:59;WorkerA_#1;;;;
12;B;2018-08-17 12:31:59;2018-08-17 12:31:59;2018-08-17 12:34:10;WorkerB_#1;;;;
12;Batch Activity;2018-08-17 12:34:10;2018-08-17 12:34:10;2018-08-17 12:58:42;;4;BatchSubProcess;SEQUENTIAL_CASEBASED;
12;C;2018-08-17 12:51:20;2018-08-17 12:51:20;2018-08-17 12:54:31;WorkerC_#1;4;BatchSubProcess;SEQUENTIAL_CASEBASED;2018-08-17 12:34:10
12;D;2018-08-17 12:51:20;2018-08-17 12:54:31;2018-08-17 12:58:42;WorkerC_#1;4;BatchSubProcess;SEQUENTIAL_CASEBASED;
12;E;2018-08-17 12:58:42;2018-08-17 13:00:07;2018-08-17 13:01:18;WorkerE_#1;;;;
12;F;2018-08-17 13:01:18;2018-08-17 13:01:32;2018-08-17 13:02:43;WorkerF_#1;;;;
12;G;2018-08-17 13:02:43;2018-08-17 13:02:43;2018-08-17 13:04:53;WorkerG_#0;;;;
12;H;2018-08-17 13:04:53;2018-08-17 13:04:53;2018-08-17 13:06:04;WorkerH_#0;;;;
13;A;2018-08-17 12:37:59;2018-08-17 12:37:59;2018-08-17 12:42:31;WorkerA_#0;;;;
13;B;2018-08-17 12:42:31;2018-08-17 12:42:31;2018-08-17 12:45:03;WorkerB_#0;;;;
13;Batch Activity;2018-08-17 12:45:03;2018-08-17 13:07:57;2018-08-17 13:35:21;;5;BatchSubProcess;SEQUENTIAL_CASEBASED;
13;C;2018-08-17 13:07:57;2018-08-17 13:07:57;2018-08-17 13:11:29;WorkerC_#0;5;BatchSubProcess;SEQUENTIAL_CASEBASED;2018-08-17 12:45:03
13;D;2018-08-17 13:07:57;2018-08-17 13:11:29;2018-08-17 13:16:01;WorkerC_#0;5;BatchSubProcess;SEQUENTIAL_CASEBASED;
13;E;2018-08-17 13:35:21;2018-08-17 13:35:21;2018-08-17 13:36:53;WorkerE_#0;;;;
13;F;2018-08-17 13:36:53;2018-08-17 13:36:53;2018-08-17 13:38:25;WorkerF_#1;;;;
13;G;2018-08-17 13:38:25;2018-08-17 13:38:25;2018-08-17 13:39:57;WorkerG_#1;;;;
13;H;2018-08-17 13:39:57;2018-08-17 13:39:57;2018-08-17 13:41:29;WorkerH_#0;;;;
14;A;2018-08-17 12:48:31;2018-08-17 12:48:31;2018-08-17 12:54:25;WorkerA_#1;;;;
14;B;2018-08-17 12:54:25;2018-08-17 12:54:25;2018-08-17 12:58:19;WorkerB_#1;;;;
14;Batch Activity;2018-08-17 12:58:19;2018-08-17 13:07:57;2018-08-17 13:35:21;;5;BatchSubProcess;SEQUENTIAL_CASEBASED;
14;C;2018-08-17 13:16:01;2018-08-17 13:16:01;2018-08-17 13:20:55;WorkerC_#0;5;BatchSubProcess;SEQUENTIAL_CASEBASED;2018-08-17 12:58:19
14;D;2018-08-17 13:16:01;2018-08-17 13:20:55;2018-08-17 13:26:49;WorkerC_#0;5;BatchSubProcess;SEQUENTIAL_CASEBASED;
14;E;2018-08-17 13:35:21;2018-08-17 13:35:21;2018-08-17 13:38:15;WorkerE_#1;;;;
14;F;2018-08-17 13:38:15;2018-08-17 13:38:15;2018-08-17 13:41:09;WorkerF_#0;;;;
14;G;2018-08-17 13:41:09;2018-08-17 13:41:09;2018-08-17 13:42:55;WorkerG_#1;;;;
14;H;2018-08-17 13:42:55;2018-08-17 13:42:55;2018-08-17 13:45:49;WorkerH_#1;;;;
15;A;2018-08-17 13:00:25;2018-08-17 13:00:25;2018-08-17 13:05:11;WorkerA_#0;;;;
15;B;2018-08-17 13:05:11;2018-08-17 13:05:11;2018-08-17 13:07:57;WorkerB_#0;;;;
15;Batch Activity;2018-08-17 13:07:57;2018-08-17 13:07:57;2018-08-17 13:35:21;;5;BatchSubProcess;SEQUENTIAL_CASEBASED;
15;C;2018-08-17 13:26:49;2018-08-17 13:26:49;2018-08-17 13:30:35;WorkerC_#0;5;BatchSubProcess;SEQUENTIAL_CASEBASED;2018-08-17 13:07:57
15;D;2018-08-17 13:26:49;2018-08-17 13:30:35;2018-08-17 13:35:21;WorkerC_#0;5;BatchSubProcess;SEQUENTIAL_CASEBASED;
15;E;2018-08-17 13:35:21;2018-08-17 13:36:53;2018-08-17 13:38:39;WorkerE_#0;;;;
15;F;2018-08-17 13:38:39;2018-08-17 13:38:39;2018-08-17 13:40:25;WorkerF_#1;;;;
15;G;2018-08-17 13:40:25;2018-08-17 13:40:25;2018-08-17 13:43:19;WorkerG_#0;;;;
15;H;2018-08-17 13:43:19;2018-08-17 13:43:19;2018-08-17 13:45:05;WorkerH_#0;;;;
16;A;2018-08-17 13:11:11;2018-08-17 13:11:11;2018-08-17 13:16:33;WorkerA_#1;;;;
16;B;2018-08-17 13:16:33;2018-08-17 13:16:33;2018-08-17 13:19:55;WorkerB_#1;;;;
16;Batch Activity;2018-08-17 13:19:55;2018-08-17 13:41:09;2018-08-17 14:07:49;;6;BatchSubProcess;SEQUENTIAL_CASEBASED;
16;C;2018-08-17 13:41:09;2018-08-17 13:41:09;2018-08-17 13:45:31;WorkerC_#1;6;BatchSubProcess;SEQUENTIAL_CASEBASED;2018-08-17 13:19:55
16;D;2018-08-17 13:41:09;2018-08-17 13:45:31;2018-08-17 13:50:53;WorkerC_#1;6;BatchSubProcess;SEQUENTIAL_CASEBASED;
16;E;2018-08-17 14:07:49;2018-08-17 14:07:49;2018-08-17 14:10:11;WorkerE_#1;;;;
16;F;2018-08-17 14:10:11;2018-08-17 14:10:11;2018-08-17 14:11:31;WorkerF_#0;;;;
16;G;2018-08-17 14:11:31;2018-08-17 14:11:31;2018-08-17 14:12:51;WorkerG_#0;;;;
16;H;2018-08-17 14:12:51;2018-08-17 14:12:51;2018-08-17 14:15:13;WorkerH_#0;;;;
17;A;2018-08-17 13:22:33;2018-08-17 13:22:33;2018-08-17 13:26:53;WorkerA_#0;;;;
17;B;2018-08-17 13:26:53;2018-08-17 13:26:53;2018-08-17 13:29:13;WorkerB_#0;;;;
17;Batch Activity;2018-08-17 13:29:13;2018-08-17 13:41:09;2018-08-17 14:07:49;;6;BatchSubProcess;SEQUENTIAL_CASEBASED;
17;C;2018-08-17 13:50:53;2018-08-17 13:50:53;2018-08-17 13:54:13;WorkerC_#1;6;BatchSubProcess;SEQUENTIAL_CASEBASED;2018-08-17 13:29:13
17;D;2018-08-17 13:50:53;2018-08-17 13:54:13;2018-08-17 13:58:33;WorkerC_#1;6;BatchSubProcess;SEQUENTIAL_CASEBASED;
17;E;2018-08-17 14:07:49;2018-08-17 14:07:49;2018-08-17 14:09:09;WorkerE_#0;;;;
17;F;2018-08-17 14:09:09;2018-08-17 14:09:09;2018-08-17 14:11:31;WorkerF_#1;;;;
17;G;2018-08-17 14:11:31;2018-08-17 14:11:31;2018-08-17 14:13:53;WorkerG_#1;;;;
17;H;2018-08-17 14:13:53;2018-08-17 14:13:53;2018-08-17 14:15:13;WorkerH_#1;;;;
18;A;2018-08-17 13:32:53;2018-08-17 13:32:53;2018-08-17 13:38:01;WorkerA_#1;;;;
18;B;2018-08-17 13:38:01;2018-08-17 13:38:01;2018-08-17 13:41:09;WorkerB_#1;;;;
18;Batch Activity;2018-08-17 13:41:09;2018-08-17 13:41:09;2018-08-17 14:07:49;;6;BatchSubProcess;SEQUENTIAL_CASEBASED;
18;C;2018-08-17 13:58:33;2018-08-17 13:58:33;2018-08-17 14:02:41;WorkerC_#1;6;BatchSubProcess;SEQUENTIAL_CASEBASED;2018-08-17 13:41:09
18;D;2018-08-17 13:58:33;2018-08-17 14:02:41;2018-08-17 14:07:49;WorkerC_#1;6;BatchSubProcess;SEQUENTIAL_CASEBASED;
18;E;2018-08-17 14:07:49;2018-08-17 14:09:09;2018-08-17 14:11:17;WorkerE_#0;;;;
18;F;2018-08-17 14:11:17;2018-08-17 14:11:31;2018-08-17 14:13:39;WorkerF_#1;;;;
18;G;2018-08-17 14:13:39;2018-08-17 14:13:39;2018-08-17 14:15:47;WorkerG_#0;;;;
18;H;2018-08-17 14:15:47;2018-08-17 14:15:47;2018-08-17 14:17:55;WorkerH_#0;;;;
19;A;2018-08-17 13:44:01;2018-08-17 13:44:01;2018-08-17 13:50:00;WorkerA_#0;;;;
19;B;2018-08-17 13:50:00;2018-08-17 13:50:00;2018-08-17 13:53:59;WorkerB_#0;;;;
19;Batch Activity;2018-08-17 13:53:59;2018-08-17 14:16:58;2018-08-17 14:48:44;;7;BatchSubProcess;SEQUENTIAL_CASEBASED;
19;C;2018-08-17 14:16:58;2018-08-17 14:16:58;2018-08-17 14:21:57;WorkerC_#0;7;BatchSubProcess;SEQUENTIAL_CASEBASED;2018-08-17 13:53:59
19;D;2018-08-17 14:16:58;2018-08-17 14:21:57;2018-08-17 14:27:56;WorkerC_#0;7;BatchSubProcess;SEQUENTIAL_CASEBASED;
19;E;2018-08-17 14:48:44;2018-08-17 14:48:44;2018-08-17 14:51:43;WorkerE_#1;;;;
19;F;2018-08-17 14:51:43;2018-08-17 14:51:43;2018-08-17 14:54:33;WorkerF_#1;;;;
19;G;2018-08-17 14:54:33;2018-08-17 14:54:33;2018-08-17 14:57:23;WorkerG_#0;;;;
19;H;2018-08-17 14:57:23;2018-08-17 14:57:23;2018-08-17 15:00:22;WorkerH_#1;;;;
20;A;2018-08-17 13:56:00;2018-08-17 13:56:00;2018-08-17 14:01:50;WorkerA_#1;;;;
20;B;2018-08-17 14:01:50;2018-08-17 14:01:50;2018-08-17 14:05:40;WorkerB_#1;;;;
20;Batch Activity;2018-08-17 14:05:40;2018-08-17 14:16:58;2018-08-17 14:48:44;;7;BatchSubProcess;SEQUENTIAL_CASEBASED;
20;C;2018-08-17 14:27:56;2018-08-17 14:27:56;2018-08-17 14:32:46;WorkerC_#0;7;BatchSubProcess;SEQUENTIAL_CASEBASED;2018-08-17 14:05:40
20;D;2018-08-17 14:27:56;2018-08-17 14:32:46;2018-08-17 14:38:36;WorkerC_#0;7;BatchSubProcess;SEQUENTIAL_CASEBASED;
20;E;2018-08-17 14:48:44;2018-08-17 14:48:44;2018-08-17 14:51:34;WorkerE_#0;;;;
20;F;2018-08-17 14:51:34;2018-08-17 14:51:34;2018-08-17 14:54:33;WorkerF_#0;;;;
20;G;2018-08-17 14:54:33;2018-08-17 14:54:33;2018-08-17 14:57:32;WorkerG_#1;;;;
20;H;2018-08-17 14:57:32;2018-08-17 14:57:32;2018-08-17 15:00:22;WorkerH_#0;;;;
21;A;2018-08-17 14:07:50;2018-08-17 14:07:50;2018-08-17 14:13:24;WorkerA_#0;;;;
21;B;2018-08-17 14:13:24;2018-08-17 14:13:24;2018-08-17 14:16:58;WorkerB_#0;;;;
21;Batch Activity;2018-08-17 14:16:58;2018-08-17 14:16:58;2018-08-17 14:48:44;;7;BatchSubProcess;SEQUENTIAL_CASEBASED;
21;C;2018-08-17 14:38:36;2018-08-17 14:38:36;2018-08-17 14:43:10;WorkerC_#0;7;BatchSubProcess;SEQUENTIAL_CASEBASED;2018-08-17 14:16:58
21;D;2018-08-17 14:38:36;2018-08-17 14:43:10;2018-08-17 14:48:44;WorkerC_#0;7;BatchSubProcess;SEQUENTIAL_CASEBASED;
21;E;2018-08-17 14:48:44;2018-08-17 14:51:34;2018-08-17 14:54:08;WorkerE_#0;;;;
21;F;2018-08-17 14:54:08;2018-08-17 14:54:33;2018-08-17 14:57:07;WorkerF_#0;;;;
21;G;2018-08-17 14:57:07;2018-08-17 14:57:23;2018-08-17 14:59:57;WorkerG_#0;;;;
21;H;2018-08-17 14:59:57;2018-08-17 15:00:22;2018-08-17 15:02:56;WorkerH_#1;;;;
22;A;2018-08-17 14:19:24;2018-08-17 14:19:24;2018-08-17 14:24:25;WorkerA_#1;;;;
22;B;2018-08-17 14:24:25;2018-08-17 14:24:25;2018-08-17 14:27:26;WorkerB_#1;;;;
22;Batch Activity;2018-08-17 14:27:26;2018-08-17 14:49:30;2018-08-17 15:16:48;;8;BatchSubProcess;SEQUENTIAL_CASEBASED;
22;C;2018-08-17 14:49:30;2018-08-17 14:49:30;2018-08-17 14:53:31;WorkerC_#1;8;BatchSubProcess;SEQUENTIAL_CASEBASED;2018-08-17 14:27:26
22;D;2018-08-17 14:49:30;2018-08-17 14:53:31;2018-08-17 14:58:32;WorkerC_#1;8;BatchSubProcess;SEQUENTIAL_CASEBASED;
22;E;2018-08-17 15:16:48;2018-08-17 15:16:48;2018-08-17 15:18:49;WorkerE_#1;;;;
22;F;2018-08-17 15:18:49;2018-08-17 15:18:49;2018-08-17 15:20:50;WorkerF_#1;;;;
22;G;2018-08-17 15:20:50;2018-08-17 15:20:50;2018-08-17 15:22:51;WorkerG_#1;;;;
22;H;2018-08-17 15:22:51;2018-08-17 15:22:51;2018-08-17 15:24:52;WorkerH_#0;;;;
23;A;2018-08-17 14:30:25;2018-08-17 14:30:25;2018-08-17 14:35:36;WorkerA_#0;;;;
23;B;2018-08-17 14:35:36;2018-08-17 14:35:36;2018-08-17 14:38:47;WorkerB_#0;;;;
23;Batch Activity;2018-08-17 14:38:47;2018-08-17 14:49:30;2018-08-17 15:16:48;;8;BatchSubProcess;SEQUENTIAL_CASEBASED;
23;C;2018-08-17 14:58:32;2018-08-17 14:58:32;2018-08-17 15:02:43;WorkerC_#1;8;BatchSubProcess;SEQUENTIAL_CASEBASED;2018-08-17 14:38:47
23;D;2018-08-17 14:58:32;2018-08-17 15:02:43;2018-08-17 15:07:54;WorkerC_#1;8;BatchSubProcess;SEQUENTIAL_CASEBASED;
23;E;2018-08-17 15:16:48;2018-08-17 15:16:48;2018-08-17 15:18:59;WorkerE_#0;;;;
23;F;2018-08-17 15:18:59;2018-08-17 15:18:59;2018-08-17 15:21:10;WorkerF_#0;;;;
23;G;2018-08-17 15:21:10;2018-08-17 15:21:10;2018-08-17 15:23:21;WorkerG_#0;;;;
23;H;2018-08-17 15:23:21;2018-08-17 15:23:21;2018-08-17 15:25:32;WorkerH_#1;;;;
24;A;2018-08-17 14:41:36;2018-08-17 14:41:36;2018-08-17 14:46:33;WorkerA_#1;;;;
24;B;2018-08-17 14:46:33;2018-08-17 14:46:33;2018-08-17 14:49:30;WorkerB_#1;;;;
24;Batch Activity;2018-08-17 14:49:30;2018-08-17 14:49:30;2018-08-17 15:16:48;;8;BatchSubProcess;SEQUENTIAL_CASEBASED;
24;C;2018-08-17 15:07:54;2018-08-17 15:07:54;2018-08-17 15:11:51;WorkerC_#1;8;BatchSubProcess;SEQUENTIAL_CASEBASED;2018-08-17 14:49:30
