Process Instance;Activity Name;Arrival;Start;Complete;Resources;Batch Number;Cluster Id;Batch Type;Natural Arrival Time
3;E;2018-08-17 11:09:09;2018-08-17 11:10:20;2018-08-17 11:12:44;WorkerE_#0;;;;
3;F;2018-08-17 11:12:44;2018-08-17 11:12:44;2018-08-17 11:15:08;WorkerF_#0;;;;
3;G;2018-08-17 11:15:08;2018-08-17 11:15:08;2018-08-17 11:17:32;WorkerG_#0;;;;
3;H;2018-08-17 11:17:32;2018-08-17 11:17:32;2018-08-17 11:19:56;WorkerH_#0;;;;
4;A;2018-08-17 10:57:23;2018-08-17 10:57:23;2018-08-17 11:01:43;WorkerA_#1;;;;
4;B;2018-08-17 11:01:43;2018-08-17 11:01:43;2018-08-17 11:04:03;WorkerB_#1;;;;
4;Batch Activity;2018-08-17 11:04:03;2018-08-17 11:25:55;2018-08-17 11:39:56;;2;BatchSubProcess;SEQUENTIAL_CASEBASED;
4;D;2018-08-17 11:25:55;2018-08-17 11:25:55;2018-08-17 11:30:15;WorkerC_#1;2;BatchSubProcess;SEQUENTIAL_CASEBASED;2018-08-17 11:04:03
4;E;2018-08-17 11:39:56;2018-08-17 11:39:56;2018-08-17 11:41:16;WorkerE_#1;;;;
4;F;2018-08-17 11:41:16;2018-08-17 11:41:16;2018-08-17 11:42:36;WorkerF_#1;;;;
4;G;2018-08-17 11:42:36;2018-08-17 11:42:36;2018-08-17 11:43:56;WorkerG_#1;;;;
4;H;2018-08-17 11:43:56;2018-08-17 11:43:56;2018-08-17 11:45:16;WorkerH_#1;;;;
5;A;2018-08-17 11:07:43;2018-08-17 11:07:43;2018-08-17 11:12:53;WorkerA_#0;;;;
5;B;2018-08-17 11:12:53;2018-08-17 11:12:53;2018-08-17 11:16:03;WorkerB_#0;;;;
5;Batch Activity;2018-08-17 11:16:03;2018-08-17 11:25:55;2018-08-17 11:39:56;;2;BatchSubProcess;SEQUENTIAL_CASEBASED;
5;D;2018-08-17 11:30:15;2018-08-17 11:30:15;2018-08-17 11:35:25;WorkerC_#1;2;BatchSubProcess;SEQUENTIAL_CASEBASED;2018-08-17 11:16:03
5;E;2018-08-17 11:39:56;2018-08-17 11:39:56;2018-08-17 11:42:06;WorkerE_#0;;;;
5;F;2018-08-17 11:42:06;2018-08-17 11:42:06;2018-08-17 11:44:16;WorkerF_#0;;;;
5;G;2018-08-17 11:44:16;2018-08-17 11:44:16;2018-08-17 11:46:26;WorkerG_#0;;;;
5;H;2018-08-17 11:46:26;2018-08-17 11:46:26;2018-08-17 11:47:57;WorkerH_#1;;;;
6;A;2018-08-17 11:18:53;2018-08-17 11:18:53;2018-08-17 11:23:24;WorkerA_#1;;;;
6;B;2018-08-17 11:23:24;2018-08-17 11:23:24;2018-08-17 11:25:55;WorkerB_#1;;;;
6;Batch Activity;2018-08-17 11:25:55;2018-08-17 11:25:55;2018-08-17 11:39:56;;2;BatchSubProcess;SEQUENTIAL_CASEBASED;
6;D;2018-08-17 11:35:25;2018-08-17 11:35:25;2018-08-17 11:39:56;WorkerC_#1;2;BatchSubProcess;SEQUENTIAL_CASEBASED;2018-08-17 11:25:55
6;E;2018-08-17 11:39:56;2018-08-17 11:41:16;2018-08-17 11:42:47;WorkerE_#1;;;;
6;F;2018-08-17 11:42:47;2018-08-17 11:42:47;2018-08-17 11:44:18;WorkerF_#1;;;;
6;G;2018-08-17 11:44:18;2018-08-17 11:44:18;2018-08-17 11:45:49;WorkerG_#1;;;;
6;H;2018-08-17 11:45:49;2018-08-17 11:45:49;2018-08-17 11:47:59;WorkerH_#0;;;;
7;A;2018-08-17 11:29:24;2018-08-17 11:29:24;2018-08-17 11:34:51;WorkerA_#0;;;;
7;B;2018-08-17 11:34:51;2018-08-17 11:34:51;2018-08-17 11:38:18;WorkerB_#0;;;;
7;Batch Activity;2018-08-17 11:38:18;2018-08-17 12:01:58;2018-08-17 12:13:20;;3;BatchSubProcess;SEQUENTIAL_CASEBASED;
7;C;2018-08-17 12:01:58;2018-08-17 12:01:58;2018-08-17 12:05:09;WorkerC_#0;3;BatchSubProcess;SEQUENTIAL_CASEBASED;2018-08-17 11:38:18
7;E;2018-08-17 12:13:20;2018-08-17 12:13:20;2018-08-17 12:15:47;WorkerE_#0;;;;
7;F;2018-08-17 12:15:47;2018-08-17 12:15:47;2018-08-17 12:18:14;WorkerF_#0;;;;
7;G;2018-08-17 12:18:14;2018-08-17 12:18:14;2018-08-17 12:20:41;WorkerG_#1;;;;
7;H;2018-08-17 12:20:41;2018-08-17 12:20:41;2018-08-17 12:23:08;WorkerH_#1;;;;
8;A;2018-08-17 11:40:51;2018-08-17 11:40:51;2018-08-17 11:46:22;WorkerA_#1;;;;
8;B;2018-08-17 11:46:22;2018-08-17 11:46:22;2018-08-17 11:49:53;WorkerB_#1;;;;
8;Batch Activity;2018-08-17 11:49:53;2018-08-17 12:01:58;2018-08-17 12:13:20;;3;BatchSubProcess;SEQUENTIAL_CASEBASED;
8;C;2018-08-17 12:05:09;2018-08-17 12:05:09;2018-08-17 12:08:56;WorkerC_#0;3;BatchSubProcess;SEQUENTIAL_CASEBASED;2018-08-17 11:49:53
8;E;2018-08-17 12:13:20;2018-08-17 12:13:20;2018-08-17 12:15:51;WorkerE_#1;;;;
8;F;2018-08-17 12:15:51;2018-08-17 12:15:51;2018-08-17 12:18:22;WorkerF_#1;;;;
8;G;2018-08-17 12:18:22;2018-08-17 12:18:22;2018-08-17 12:20:53;WorkerG_#0;;;;
8;H;2018-08-17 12:20:53;2018-08-17 12:20:53;2018-08-17 12:23:24;WorkerH_#0;;;;
9;A;2018-08-17 11:52:22;2018-08-17 11:52:22;2018-08-17 11:58:10;WorkerA_#0;;;;
9;B;2018-08-17 11:58:10;2018-08-17 11:58:10;2018-08-17 12:01:58;WorkerB_#0;;;;
9;Batch Activity;2018-08-17 12:01:58;2018-08-17 12:01:58;2018-08-17 12:13:20;;3;BatchSubProcess;SEQUENTIAL_CASEBASED;
9;C;2018-08-17 12:08:56;2018-08-17 12:08:56;2018-08-17 12:13:20;WorkerC_#0;3;BatchSubProcess;SEQUENTIAL_CASEBASED;2018-08-17 12:01:58
9;E;2018-08-17 12:13:20;2018-08-17 12:15:47;2018-08-17 12:18:35;WorkerE_#0;;;;
9;F;2018-08-17 12:18:35;2018-08-17 12:18:35;2018-08-17 12:21:23;WorkerF_#0;;;;
9;G;2018-08-17 12:21:23;2018-08-17 12:21:23;2018-08-17 12:24:11;WorkerG_#1;;;;
9;H;2018-08-17 12:24:11;2018-08-17 12:24:11;2018-08-17 12:26:59;WorkerH_#1;;;;
10;A;2018-08-17 12:04:10;2018-08-17 12:04:10;2018-08-17 12:09:22;WorkerA_#1;;;;
10;B;2018-08-17 12:09:22;2018-08-17 12:09:22;2018-08-17 12:12:34;WorkerB_#1;;;;
10;Batch Activity;2018-08-17 12:12:34;2018-08-17 12:33:58;2018-08-17 12:50:44;;4;BatchSubProcess;SEQUENTIAL_CASEBASED;
10;D;2018-08-17 12:33:58;2018-08-17 12:33:58;2018-08-17 12:39:25;WorkerC_#1;4;BatchSubProcess;SEQUENTIAL_CASEBASED;2018-08-17 12:12:34
10;E;2018-08-17 12:50:44;2018-08-17 12:50:44;2018-08-17 12:52:56;WorkerE_#1;;;;
10;F;2018-08-17 12:52:56;2018-08-17 12:52:56;2018-08-17 12:54:38;WorkerF_#0;;;;
10;G;2018-08-17 12:54:38;2018-08-17 12:54:38;2018-08-17 12:56:20;WorkerG_#1;;;;
10;H;2018-08-17 12:56:20;2018-08-17 12:56:20;2018-08-17 12:58:32;WorkerH_#0;;;;
11;A;2018-08-17 12:15:22;2018-08-17 12:15:22;2018-08-17 12:20:04;WorkerA_#0;;;;
11;B;2018-08-17 12:20:04;2018-08-17 12:20:04;2018-08-17 12:22:46;WorkerB_#0;;;;
11;Batch Activity;2018-08-17 12:22:46;2018-08-17 12:33:58;2018-08-17 12:50:44;;4;BatchSubProcess;SEQUENTIAL_CASEBASED;
11;D;2018-08-17 12:39:25;2018-08-17 12:39:25;2018-08-17 12:44:56;WorkerC_#1;4;BatchSubProcess;SEQUENTIAL_CASEBASED;2018-08-17 12:22:46
11;E;2018-08-17 12:50:44;2018-08-17 12:50:44;2018-08-17 12:52:26;WorkerE_#0;;;;
11;F;2018-08-17 12:52:26;2018-08-17 12:52:26;2018-08-17 12:54:38;WorkerF_#1;;;;
11;G;2018-08-17 12:54:38;2018-08-17 12:54:38;2018-08-17 12:56:50;WorkerG_#0;;;;
11;H;2018-08-17 12:56:50;2018-08-17 12:56:50;2018-08-17 12:58:32;WorkerH_#1;;;;
12;A;2018-08-17 12:26:04;2018-08-17 12:26:04;2018-08-17 12:31:01;WorkerA_#1;;;;
12;B;2018-08-17 12:31:01;2018-08-17 12:31:01;2018-08-17 12:33:58;WorkerB_#1;;;;
12;Batch Activity;2018-08-17 12:33:58;2018-08-17 12:33:58;2018-08-17 12:50:44;;4;BatchSubProcess;SEQUENTIAL_CASEBASED;
12;D;2018-08-17 12:44:56;2018-08-17 12:44:56;2018-08-17 12:50:44;WorkerC_#1;4;BatchSubProcess;SEQUENTIAL_CASEBASED;2018-08-17 12:33:58
12;E;2018-08-17 12:50:44;2018-08-17 12:52:26;2018-08-17 12:54:23;WorkerE_#0;;;;
12;F;2018-08-17 12:54:23;2018-08-17 12:54:38;2018-08-17 12:56:35;WorkerF_#1;;;;
12;G;2018-08-17 12:56:35;2018-08-17 12:56:35;2018-08-17 12:58:32;WorkerG_#1;;;;
12;H;2018-08-17 12:58:32;2018-08-17 12:58:32;2018-08-17 13:00:29;WorkerH_#0;;;;
13;A;2018-08-17 12:37:01;2018-08-17 12:37:01;2018-08-17 12:41:23;WorkerA_#0;;;;
13;B;2018-08-17 12:41:23;2018-08-17 12:41:23;2018-08-17 12:43:45;WorkerB_#0;;;;
13;Batch Activity;2018-08-17 12:43:45;2018-08-17 13:07:35;2018-08-17 13:18:36;;5;BatchSubProcess;SEQUENTIAL_CASEBASED;
13;C;2018-08-17 13:07:35;2018-08-17 13:07:35;2018-08-17 13:10:55;WorkerC_#0;5;BatchSubProcess;SEQUENTIAL_CASEBASED;2018-08-17 12:43:45
13;E;2018-08-17 13:18:36;2018-08-17 13:18:36;2018-08-17 13:19:58;WorkerE_#1;;;;
13;F;2018-08-17 13:19:58;2018-08-17 13:19:58;2018-08-17 13:21:20;WorkerF_#0;;;;
13;G;2018-08-17 13:21:20;2018-08-17 13:21:20;2018-08-17 13:22:42;WorkerG_#0;;;;
13;H;2018-08-17 13:22:42;2018-08-17 13:22:42;2018-08-17 13:24:04;WorkerH_#1;;;;
14;A;2018-08-17 12:47:23;2018-08-17 12:47:23;2018-08-17 12:53:01;WorkerA_#1;;;;
14;B;2018-08-17 12:53:01;2018-08-17 12:53:01;2018-08-17 12:56:39;WorkerB_#1;;;;
14;Batch Activity;2018-08-17 12:56:39;2018-08-17 13:07:35;2018-08-17 13:18:36;;5;BatchSubProcess;SEQUENTIAL_CASEBASED;
14;C;2018-08-17 13:10:55;2018-08-17 13:10:55;2018-08-17 13:15:05;WorkerC_#0;5;BatchSubProcess;SEQUENTIAL_CASEBASED;2018-08-17 12:56:39
14;E;2018-08-17 13:18:36;2018-08-17 13:18:36;2018-08-17 13:21:14;WorkerE_#0;;;;
14;F;2018-08-17 13:21:14;2018-08-17 13:21:14;2018-08-17 13:23:52;WorkerF_#1;;;;
14;G;2018-08-17 13:23:52;2018-08-17 13:23:52;2018-08-17 13:26:30;WorkerG_#1;;;;
14;H;2018-08-17 13:26:30;2018-08-17 13:26:30;2018-08-17 13:29:08;WorkerH_#0;;;;
15;A;2018-08-17 12:59:01;2018-08-17 12:59:01;2018-08-17 13:04:18;WorkerA_#0;;;;
15;B;2018-08-17 13:04:18;2018-08-17 13:04:18;2018-08-17 13:07:35;WorkerB_#0;;;;
15;Batch Activity;2018-08-17 13:07:35;2018-08-17 13:07:35;2018-08-17 13:18:36;;5;BatchSubProcess;SEQUENTIAL_CASEBASED;
15;C;2018-08-17 13:15:05;2018-08-17 13:15:05;2018-08-17 13:18:36;WorkerC_#0;5;BatchSubProcess;SEQUENTIAL_CASEBASED;2018-08-17 13:07:35
15;E;2018-08-17 13:18:36;2018-08-17 13:19:58;2018-08-17 13:22:15;WorkerE_#1;;;;
15;F;2018-08-17 13:22:15;2018-08-17 13:22:15;2018-08-17 13:24:32;WorkerF_#0;;;;
15;G;2018-08-17 13:24:32;2018-08-17 13:24:32;2018-08-17 13:26:49;WorkerG_#0;;;;
15;H;2018-08-17 13:26:49;2018-08-17 13:26:49;2018-08-17 13:29:06;WorkerH_#1;;;;
16;A;2018-08-17 13:10:18;2018-08-17 13:10:18;2018-08-17 13:15:03;WorkerA_#1;;;;
16;B;2018-08-17 13:15:03;2018-08-17 13:15:03;2018-08-17 13:17:48;WorkerB_#1;;;;
16;Batch Activity;2018-08-17 13:17:48;2018-08-17 13:39:51;2018-08-17 13:54:42;;6;BatchSubProcess;SEQUENTIAL_CASEBASED;
16;D;2018-08-17 13:39:51;2018-08-17 13:39:51;2018-08-17 13:45:03;WorkerC_#1;6;BatchSubProcess;SEQUENTIAL_CASEBASED;2018-08-17 13:17:48
16;E;2018-08-17 13:54:42;2018-08-17 13:54:42;2018-08-17 13:56:27;WorkerE_#0;;;;
16;F;2018-08-17 13:56:27;2018-08-17 13:56:27;2018-08-17 13:57:57;WorkerF_#0;;;;
16;G;2018-08-17 13:57:57;2018-08-17 13:57:57;2018-08-17 13:59:27;WorkerG_#0;;;;
16;H;2018-08-17 13:59:27;2018-08-17 13:59:27;2018-08-17 14:01:12;WorkerH_#1;;;;
17;A;2018-08-17 13:21:03;2018-08-17 13:21:03;2018-08-17 13:25:33;WorkerA_#0;;;;
17;B;2018-08-17 13:25:33;2018-08-17 13:25:33;2018-08-17 13:28:03;WorkerB_#0;;;;
17;Batch Activity;2018-08-17 13:28:03;2018-08-17 13:39:51;2018-08-17 13:54:42;;6;BatchSubProcess;SEQUENTIAL_CASEBASED;
17;D;2018-08-17 13:45:03;2018-08-17 13:45:03;2018-08-17 13:49:45;WorkerC_#1;6;BatchSubProcess;SEQUENTIAL_CASEBASED;2018-08-17 13:28:03
17;E;2018-08-17 13:54:42;2018-08-17 13:54:42;2018-08-17 13:56:12;WorkerE_#1;;;;
17;F;2018-08-17 13:56:12;2018-08-17 13:56:12;2018-08-17 13:57:57;WorkerF_#1;;;;
17;G;2018-08-17 13:57:57;2018-08-17 13:57:57;2018-08-17 13:59:42;WorkerG_#1;;;;
17;H;2018-08-17 13:59:42;2018-08-17 13:59:42;2018-08-17 14:01:12;WorkerH_#0;;;;
18;A;2018-08-17 13:31:33;2018-08-17 13:31:33;2018-08-17 13:36:42;WorkerA_#1;;;;
18;B;2018-08-17 13:36:42;2018-08-17 13:36:42;2018-08-17 13:39:51;WorkerB_#1;;;;
18;Batch Activity;2018-08-17 13:39:51;2018-08-17 13:39:51;2018-08-17 13:54:42;;6;BatchSubProcess;SEQUENTIAL_CASEBASED;
18;D;2018-08-17 13:49:45;2018-08-17 13:49:45;2018-08-17 13:54:42;WorkerC_#1;6;BatchSubProcess;SEQUENTIAL_CASEBASED;2018-08-17 13:39:51
18;E;2018-08-17 13:54:42;2018-08-17 13:56:12;2018-08-17 13:58:21;WorkerE_#1;;;;
18;F;2018-08-17 13:58:21;2018-08-17 13:58:21;2018-08-17 14:00:30;WorkerF_#1;;;;
18;G;2018-08-17 14:00:30;2018-08-17 14:00:30;2018-08-17 14:02:39;WorkerG_#0;;;;
18;H;2018-08-17 14:02:39;2018-08-17 14:02:39;2018-08-17 14:04:48;WorkerH_#1;;;;
19;A;2018-08-17 13:42:42;2018-08-17 13:42:42;2018-08-17 13:47:44;WorkerA_#0;;;;
19;B;2018-08-17 13:47:44;2018-08-17 13:47:44;2018-08-17 13:50:46;WorkerB_#0;;;;
19;Batch Activity;2018-08-17 13:50:46;2018-08-17 14:13:07;2018-08-17 14:26:53;;7;BatchSubProcess;SEQUENTIAL_CASEBASED;
19;C;2018-08-17 14:13:07;2018-08-17 14:13:07;2018-08-17 14:17:34;WorkerC_#0;7;BatchSubProcess;SEQUENTIAL_CASEBASED;2018-08-17 13:50:46
19;E;2018-08-17 14:26:53;2018-08-17 14:26:53;2018-08-17 14:28:55;WorkerE_#0;;;;
19;F;2018-08-17 14:28:55;2018-08-17 14:28:55;2018-08-17 14:30:57;WorkerF_#0;;;;
19;G;2018-08-17 14:30:57;2018-08-17 14:30:57;2018-08-17 14:32:59;WorkerG_#1;;;;
19;H;2018-08-17 14:32:59;2018-08-17 14:32:59;2018-08-17 14:35:01;WorkerH_#0;;;;
20;A;2018-08-17 13:53:44;2018-08-17 13:53:44;2018-08-17 13:59:23;WorkerA_#1;;;;
20;B;2018-08-17 13:59:23;2018-08-17 13:59:23;2018-08-17 14:03:02;WorkerB_#1;;;;
20;Batch Activity;2018-08-17 14:03:02;2018-08-17 14:13:07;2018-08-17 14:26:53;;7;BatchSubProcess;SEQUENTIAL_CASEBASED;
20;C;2018-08-17 14:17:34;2018-08-17 14:17:34;2018-08-17 14:22:05;WorkerC_#0;7;BatchSubProcess;SEQUENTIAL_CASEBASED;2018-08-17 14:03:02
20;E;2018-08-17 14:26:53;2018-08-17 14:26:53;2018-08-17 14:29:32;WorkerE_#1;;;;
20;F;2018-08-17 14:29:32;2018-08-17 14:29:32;2018-08-17 14:32:11;WorkerF_#1;;;;
20;G;2018-08-17 14:32:11;2018-08-17 14:32:11;2018-08-17 14:34:50;WorkerG_#0;;;;
20;H;2018-08-17 14:34:50;2018-08-17 14:34:50;2018-08-17 14:37:29;WorkerH_#1;;;;
21;A;2018-08-17 14:05:23;2018-08-17 14:05:23;2018-08-17 14:10:15;WorkerA_#0;;;;
21;B;2018-08-17 14:10:15;2018-08-17 14:10:15;2018-08-17 14:13:07;WorkerB_#0;;;;
21;Batch Activity;2018-08-17 14:13:07;2018-08-17 14:13:07;2018-08-17 14:26:53;;7;BatchSubProcess;SEQUENTIAL_CASEBASED;
21;C;2018-08-17 14:22:05;2018-08-17 14:22:05;2018-08-17 14:26:53;WorkerC_#0;7;BatchSubProcess;SEQUENTIAL_CASEBASED;2018-08-17 14:13:07
21;E;2018-08-17 14:26:53;2018-08-17 14:28:55;2018-08-17 14:30:47;WorkerE_#0;;;;
21;F;2018-08-17 14:30:47;2018-08-17 14:30:57;2018-08-17 14:32:49;WorkerF_#0;;;;
21;G;2018-08-17 14:32:49;2018-08-17 14:32:59;2018-08-17 14:34:51;WorkerG_#1;;;;
21;H;2018-08-17 14:34:51;2018-08-17 14:35:01;2018-08-17 14:36:53;WorkerH_#0;;;;
22;A;2018-08-17 14:16:15;2018-08-17 14:16:15;2018-08-17 14:22:06;WorkerA_#1;;;;
22;B;2018-08-17 14:22:06;2018-08-17 14:22:06;2018-08-17 14:25:57;WorkerB_#1;;;;
22;Batch Activity;2018-08-17 14:25:57;2018-08-17 14:47:18;2018-08-17 14:59:09;;8;BatchSubProcess;SEQUENTIAL_CASEBASED;
22;C;2018-08-17 14:47:18;2018-08-17 14:47:18;2018-08-17 14:51:30;WorkerC_#1;8;BatchSubProcess;SEQUENTIAL_CASEBASED;2018-08-17 14:25:57
22;E;2018-08-17 14:59:09;2018-08-17 14:59:09;2018-08-17 15:02:00;WorkerE_#1;;;;
22;F;2018-08-17 15:02:00;2018-08-17 15:02:00;2018-08-17 15:04:02;WorkerF_#0;;;;
22;G;2018-08-17 15:04:02;2018-08-17 15:04:02;2018-08-17 15:06:04;WorkerG_#1;;;;
22;H;2018-08-17 15:06:04;2018-08-17 15:06:04;2018-08-17 15:08:55;WorkerH_#0;;;;
23;A;2018-08-17 14:28:06;2018-08-17 14:28:06;2018-08-17 14:33:08;WorkerA_#0;;;;
23;B;2018-08-17 14:33:08;2018-08-17 14:33:08;2018-08-17 14:36:10;WorkerB_#0;;;;
23;Batch Activity;2018-08-17 14:36:10;2018-08-17 14:47:18;2018-08-17 14:59:09;;8;BatchSubProcess;SEQUENTIAL_CASEBASED;
23;C;2018-08-17 14:51:30;2018-08-17 14:51:30;2018-08-17 14:55:12;WorkerC_#1;8;BatchSubProcess;SEQUENTIAL_CASEBASED;2018-08-17 14:36:10
23;E;2018-08-17 14:59:09;2018-08-17 14:59:09;2018-08-17 15:01:11;WorkerE_#0;;;;
23;F;2018-08-17 15:01:11;2018-08-17 15:01:11;2018-08-17 15:04:02;WorkerF_#1;;;;
23;G;2018-08-17 15:04:02;2018-08-17 15:04:02;2018-08-17 15:06:53;WorkerG_#0;;;;
23;H;2018-08-17 15:06:53;2018-08-17 15:06:53;2018-08-17 15:08:55;WorkerH_#1;;;;
24;A;2018-08-17 14:39:08;2018-08-17 14:39:08;2018-08-17 14:44:13;WorkerA_#1;;;;
24;B;2018-08-17 14:44:13;2018-08-17 14:44:13;2018-08-17 14:47:18;WorkerB_#1;;;;
24;Batch Activity;2018-08-17 14:47:18;2018-08-17 14:47:18;2018-08-17 14:59:09;;8;BatchSubProcess;SEQUENTIAL_CASEBASED;
24;C;2018-08-17 14:55:12;2018-08-17 14:55:12;2018-08-17 14:59:09;WorkerC_#1;8;BatchSubProcess;SEQUENTIAL_CASEBASED;2018-08-17 14:47:18
24;E;2018-08-17 14:59:09;2018-08-17 15:01:11;2018-08-17 15:03:16;WorkerE_#0;;;;
24;F;2018-08-17 15:03:16;2018-08-17 15:04:02;2018-08-17 15:06:07;WorkerF_#1;;;;
24;G;2018-08-17 15:06:07;2018-08-17 15:06:07;2018-08-17 15:08:12;WorkerG_#1;;;;
24;H;2018-08-17 15:08:12;2018-08-17 15:08:55;2018-08-17 15:11:00;WorkerH_#0;;;;
25;A;2018-08-17 14:50:13;2018-08-17 14:50:13;2018-08-17 14:54:20;WorkerA_#0;;;;
25;B;2018-08-17 14:54:20;2018-08-17 14:54:20;2018-08-17 14:56:27;WorkerB_#0;;;;
25;Batch Activity;2018-08-17 14:56:27;2018-08-17 15:20:42;2018-08-17 15:32:59;;9;BatchSubProcess;SEQUENTIAL_CASEBASED;
25;C;2018-08-17 15:20:42;2018-08-17 15:20:42;2018-08-17 15:24:04;WorkerC_#0;9;BatchSubProcess;SEQUENTIAL_CASEBASED;2018-08-17 14:56:27
25;E;2018-08-17 15:32:59;2018-08-17 15:32:59;2018-08-17 15:34:06;WorkerE_#1;;;;
25;F;2018-08-17 15:34:06;2018-08-17 15:34:06;2018-08-17 15:35:13;WorkerF_#0;;;;
25;G;2018-08-17 15:35:13;2018-08-17 15:35:13;2018-08-17 15:36:20;WorkerG_#0;;;;
25;H;2018-08-17 15:36:20;2018-08-17 15:36:20;2018-08-17 15:37:27;WorkerH_#1;;;;
26;A;2018-08-17 15:00:20;2018-08-17 15:00:20;2018-08-17 15:05:36;WorkerA_#1;;;;
26;B;2018-08-17 15:05:36;2018-08-17 15:05:36;2018-08-17 15:08:52;WorkerB_#1;;;;
26;Batch Activity;2018-08-17 15:08:52;2018-08-17 15:20:42;2018-08-17 15:32:59;;9;BatchSubProcess;SEQUENTIAL_CASEBASED;
26;C;2018-08-17 15:24:04;2018-08-17 15:24:04;2018-08-17 15:28:42;WorkerC_#0;9;BatchSubProcess;SEQUENTIAL_CASEBASED;2018-08-17 15:08:52
26;E;2018-08-17 15:32:59;2018-08-17 15:32:59;2018-08-17 15:35:15;WorkerE_#0;;;;
26;F;2018-08-17 15:35:15;2018-08-17 15:35:15;2018-08-17 15:37:31;WorkerF_#1;;;;
26;G;2018-08-17 15:37:31;2018-08-17 15:37:31;2018-08-17 15:39:47;WorkerG_#1;;;;
26;H;2018-08-17 15:39:47;2018-08-17 15:39:47;2018-08-17 15:42:03;WorkerH_#0;;;;
27;A;2018-08-17 15:11:36;2018-08-17 15:11:36;2018-08-17 15:17:09;WorkerA_#0;;;;
27;B;2018-08-17 15:17:09;2018-08-17 15:17:09;2018-08-17 15:20:42;WorkerB_#0;;;;
27;Batch Activity;2018-08-17 15:20:42;2018-08-17 15:20:42;2018-08-17 15:32:59;;9;BatchSubProcess;SEQUENTIAL_CASEBASED;
27;C;2018-08-17 15:28:42;2018-08-17 15:28:42;2018-08-17 15:32:59;WorkerC_#0;9;BatchSubProcess;SEQUENTIAL_CASEBASED;2018-08-17 15:20:42
27;E;2018-08-17 15:32:59;2018-08-17 15:34:06;2018-08-17 15:36:39;WorkerE_#1;;;;
27;F;2018-08-17 15:36:39;2018-08-17 15:36:39;2018-08-17 15:39:12;WorkerF_#0;;;;
27;G;2018-08-17 15:39:12;2018-08-17 15:39:12;2018-08-17 15:41:45;WorkerG_#0;;;;
27;H;2018-08-17 15:41:45;2018-08-17 15:41:45;2018-08-17 15:44:18;WorkerH_#1;;;;
28;A;2018-08-17 15:23:09;2018-08-17 15:23:09;2018-08-17 15:28:54;WorkerA_#1;;;;
28;B;2018-08-17 15:28:54;2018-08-17 15:28:54;2018-08-17 15:32:39;WorkerB_#1;;;;
28;Batch Activity;2018-08-17 15:32:39;2018-08-17 15:53:29;2018-08-17 16:04:53;;10;BatchSubProcess;SEQUENTIAL_CASEBASED;
