Process Instance;Activity Name;Arrival;Start;Complete;Resources;Batch Number;Cluster Id;Batch Type;Natural Arrival Time
20;B;2018-08-17 13:56:34;2018-08-17 13:56:34;2018-08-17 13:58:46;WorkerB_#1;;;;
20;Batch Activity;2018-08-17 13:58:46;2018-08-17 14:11:58;2018-08-17 14:16:06;;7;BatchSubProcess;PARALLEL;
20;D;2018-08-17 14:11:58;2018-08-17 14:11:58;2018-08-17 14:16:06;WorkerD_#0;7;BatchSubProcess;PARALLEL;
20;E;2018-08-17 14:11:58;2018-08-17 14:11:58;2018-08-17 14:14:02;WorkerE_#0;7;BatchSubProcess;PARALLEL;
20;F;2018-08-17 14:16:06;2018-08-17 14:16:06;2018-08-17 14:17:18;WorkerF_#1;;;;
20;G;2018-08-17 14:17:18;2018-08-17 14:17:18;2018-08-17 14:18:31;WorkerG_#1;;;;
20;H;2018-08-17 14:18:31;2018-08-17 14:18:31;2018-08-17 14:19:44;WorkerH_#0;;;;
21;A;2018-08-17 14:02:34;2018-08-17 14:02:34;2018-08-17 14:08:16;WorkerA_#0;;;;
21;B;2018-08-17 14:08:16;2018-08-17 14:08:16;2018-08-17 14:11:58;WorkerB_#0;;;;
21;Batch Activity;2018-08-17 14:11:58;2018-08-17 14:11:58;2018-08-17 14:16:06;;7;BatchSubProcess;PARALLEL;
21;D;2018-08-17 14:11:58;2018-08-17 14:11:58;2018-08-17 14:16:06;WorkerD_#0;7;BatchSubProcess;PARALLEL;
21;E;2018-08-17 14:11:58;2018-08-17 14:11:58;2018-08-17 14:14:02;WorkerE_#0;7;BatchSubProcess;PARALLEL;
21;F;2018-08-17 14:16:06;2018-08-17 14:17:18;2018-08-17 14:20:00;WorkerF_#1;;;;
21;G;2018-08-17 14:20:00;2018-08-17 14:20:00;2018-08-17 14:22:42;WorkerG_#1;;;;
21;H;2018-08-17 14:22:42;2018-08-17 14:22:42;2018-08-17 14:25:24;WorkerH_#1;;;;
22;A;2018-08-17 14:14:16;2018-08-17 14:14:16;2018-08-17 14:19:06;WorkerA_#1;;;;
22;B;2018-08-17 14:19:06;2018-08-17 14:19:06;2018-08-17 14:21:56;WorkerB_#1;;;;
22;Batch Activity;2018-08-17 14:21:56;2018-08-17 14:44:15;2018-08-17 14:49:44;;8;BatchSubProcess;PARALLEL;
22;D;2018-08-17 14:44:15;2018-08-17 14:44:15;2018-08-17 14:49:44;WorkerD_#1;8;BatchSubProcess;PARALLEL;
22;C;2018-08-17 14:44:15;2018-08-17 14:44:15;2018-08-17 14:47:28;WorkerC_#0;8;BatchSubProcess;PARALLEL;
22;F;2018-08-17 14:49:44;2018-08-17 14:49:44;2018-08-17 14:51:34;WorkerF_#0;;;;
22;G;2018-08-17 14:51:34;2018-08-17 14:51:34;2018-08-17 14:53:24;WorkerG_#0;;;;
22;H;2018-08-17 14:53:24;2018-08-17 14:53:24;2018-08-17 14:55:14;WorkerH_#0;;;;
23;A;2018-08-17 14:25:06;2018-08-17 14:25:06;2018-08-17 14:30:33;WorkerA_#0;;;;
23;B;2018-08-17 14:30:33;2018-08-17 14:30:33;2018-08-17 14:34:00;WorkerB_#0;;;;
23;Batch Activity;2018-08-17 14:34:00;2018-08-17 14:44:15;2018-08-17 14:49:44;;8;BatchSubProcess;PARALLEL;
23;D;2018-08-17 14:44:15;2018-08-17 14:44:15;2018-08-17 14:49:44;WorkerD_#1;8;BatchSubProcess;PARALLEL;
23;C;2018-08-17 14:44:15;2018-08-17 14:44:15;2018-08-17 14:47:28;WorkerC_#0;8;BatchSubProcess;PARALLEL;
23;F;2018-08-17 14:49:44;2018-08-17 14:49:44;2018-08-17 14:52:11;WorkerF_#1;;;;
23;G;2018-08-17 14:52:11;2018-08-17 14:52:11;2018-08-17 14:54:38;WorkerG_#1;;;;
23;H;2018-08-17 14:54:38;2018-08-17 14:54:38;2018-08-17 14:57:05;WorkerH_#1;;;;
24;A;2018-08-17 14:36:33;2018-08-17 14:36:33;2018-08-17 14:41:24;WorkerA_#1;;;;
24;B;2018-08-17 14:41:24;2018-08-17 14:41:24;2018-08-17 14:44:15;WorkerB_#1;;;;
24;Batch Activity;2018-08-17 14:44:15;2018-08-17 14:44:15;2018-08-17 14:49:44;;8;BatchSubProcess;PARALLEL;
24;D;2018-08-17 14:44:15;2018-08-17 14:44:15;2018-08-17 14:49:44;WorkerD_#1;8;BatchSubProcess;PARALLEL;
24;C;2018-08-17 14:44:15;2018-08-17 14:44:15;2018-08-17 14:47:28;WorkerC_#0;8;BatchSubProcess;PARALLEL;
24;F;2018-08-17 14:49:44;2018-08-17 14:51:34;2018-08-17 14:53:25;WorkerF_#0;;;;
24;G;2018-08-17 14:53:25;2018-08-17 14:53:25;2018-08-17 14:55:16;WorkerG_#0;;;;
24;H;2018-08-17 14:55:16;2018-08-17 14:55:16;2018-08-17 14:57:07;WorkerH_#0;;;;
25;A;2018-08-17 14:47:24;2018-08-17 14:47:24;2018-08-17 14:53:11;WorkerA_#0;;;;
25;B;2018-08-17 14:53:11;2018-08-17 14:53:11;2018-08-17 14:56:58;WorkerB_#0;;;;
25;Batch Activity;2018-08-17 14:56:58;2018-08-17 15:18:34;2018-08-17 15:22:53;;9;BatchSubProcess;PARALLEL;
25;D;2018-08-17 15:18:34;2018-08-17 15:18:34;2018-08-17 15:22:53;WorkerD_#0;9;BatchSubProcess;PARALLEL;
25;E;2018-08-17 15:18:34;2018-08-17 15:18:34;2018-08-17 15:21:21;WorkerE_#1;9;BatchSubProcess;PARALLEL;
25;F;2018-08-17 15:22:53;2018-08-17 15:22:53;2018-08-17 15:25:40;WorkerF_#1;;;;
25;G;2018-08-17 15:25:40;2018-08-17 15:25:40;2018-08-17 15:27:13;WorkerG_#0;;;;
25;H;2018-08-17 15:27:13;2018-08-17 15:27:13;2018-08-17 15:28:46;WorkerH_#0;;;;
26;A;2018-08-17 14:59:11;2018-08-17 14:59:11;2018-08-17 15:03:44;WorkerA_#1;;;;
26;B;2018-08-17 15:03:44;2018-08-17 15:03:44;2018-08-17 15:06:17;WorkerB_#1;;;;
26;Batch Activity;2018-08-17 15:06:17;2018-08-17 15:18:34;2018-08-17 15:22:53;;9;BatchSubProcess;PARALLEL;
26;D;2018-08-17 15:18:34;2018-08-17 15:18:34;2018-08-17 15:22:53;WorkerD_#0;9;BatchSubProcess;PARALLEL;
26;E;2018-08-17 15:18:34;2018-08-17 15:18:34;2018-08-17 15:21:21;WorkerE_#1;9;BatchSubProcess;PARALLEL;
26;F;2018-08-17 15:22:53;2018-08-17 15:22:53;2018-08-17 15:24:26;WorkerF_#0;;;;
26;G;2018-08-17 15:24:26;2018-08-17 15:24:26;2018-08-17 15:27:13;WorkerG_#1;;;;
26;H;2018-08-17 15:27:13;2018-08-17 15:27:13;2018-08-17 15:30:00;WorkerH_#1;;;;
27;A;2018-08-17 15:09:44;2018-08-17 15:09:44;2018-08-17 15:15:09;WorkerA_#0;;;;
27;B;2018-08-17 15:15:09;2018-08-17 15:15:09;2018-08-17 15:18:34;WorkerB_#0;;;;
27;Batch Activity;2018-08-17 15:18:34;2018-08-17 15:18:34;2018-08-17 15:22:53;;9;BatchSubProcess;PARALLEL;
27;D;2018-08-17 15:18:34;2018-08-17 15:18:34;2018-08-17 15:22:53;WorkerD_#0;9;BatchSubProcess;PARALLEL;
27;E;2018-08-17 15:18:34;2018-08-17 15:18:34;2018-08-17 15:21:21;WorkerE_#1;9;BatchSubProcess;PARALLEL;
27;F;2018-08-17 15:22:53;2018-08-17 15:24:26;2018-08-17 15:26:51;WorkerF_#0;;;;
27;G;2018-08-17 15:26:51;2018-08-17 15:27:13;2018-08-17 15:29:38;WorkerG_#1;;;;
27;H;2018-08-17 15:29:38;2018-08-17 15:29:38;2018-08-17 15:32:03;WorkerH_#0;;;;
28;A;2018-08-17 15:21:09;2018-08-17 15:21:09;2018-08-17 15:27:03;WorkerA_#1;;;;
28;B;2018-08-17 15:27:03;2018-08-17 15:27:03;2018-08-17 15:30:57;WorkerB_#1;;;;
28;Batch Activity;2018-08-17 15:30:57;2018-08-17 15:50:37;2018-08-17 15:55:30;;10;BatchSubProcess;PARALLEL;
28;D;2018-08-17 15:50:37;2018-08-17 15:50:37;2018-08-17 15:55:30;WorkerD_#1;10;BatchSubProcess;PARALLEL;
28;E;2018-08-17 15:50:37;2018-08-17 15:50:37;2018-08-17 15:51:50;WorkerE_#0;10;BatchSubProcess;PARALLEL;
28;F;2018-08-17 15:55:30;2018-08-17 15:55:30;2018-08-17 15:58:24;WorkerF_#1;;;;
28;G;2018-08-17 15:58:24;2018-08-17 15:58:24;2018-08-17 16:00:20;WorkerG_#1;;;;
28;H;2018-08-17 16:00:20;2018-08-17 16:00:20;2018-08-17 16:02:16;WorkerH_#0;;;;
29;A;2018-08-17 15:33:03;2018-08-17 15:33:03;2018-08-17 15:37:59;WorkerA_#0;;;;
29;B;2018-08-17 15:37:59;2018-08-17 15:37:59;2018-08-17 15:40:55;WorkerB_#0;;;;
