Process Instance;Activity Name;Arrival;Start;Complete;Resources;Batch Number;Cluster Id;Batch Type;Natural Arrival Time
5;Batch Activity;2018-08-17 11:13:53;2018-08-17 11:25:35;2018-08-17 11:34:03;;2;BatchSubProcess;PARALLEL;
5;B;2018-08-17 11:25:35;2018-08-17 11:25:35;2018-08-17 11:29:19;WorkerB_#1;2;BatchSubProcess;PARALLEL;
5;C;2018-08-17 11:29:19;2018-08-17 11:29:19;2018-08-17 11:34:03;WorkerC_#1;2;BatchSubProcess;PARALLEL;
5;E;2018-08-17 11:34:03;2018-08-17 11:34:03;2018-08-17 11:35:20;WorkerE_#0;;;;
5;F;2018-08-17 11:35:20;2018-08-17 11:35:20;2018-08-17 11:36:38;WorkerF_#1;;;;
5;G;2018-08-17 11:36:38;2018-08-17 11:36:38;2018-08-17 11:37:56;WorkerG_#1;;;;
5;H;2018-08-17 11:37:56;2018-08-17 11:37:56;2018-08-17 11:39:13;WorkerH_#0;;;;
6;A;2018-08-17 11:19:53;2018-08-17 11:19:53;2018-08-17 11:25:35;WorkerA_#1;;;;
6;Batch Activity;2018-08-17 11:25:35;2018-08-17 11:25:35;2018-08-17 11:34:03;;2;BatchSubProcess;PARALLEL;
6;B;2018-08-17 11:25:35;2018-08-17 11:25:35;2018-08-17 11:29:19;WorkerB_#1;2;BatchSubProcess;PARALLEL;
6;C;2018-08-17 11:29:19;2018-08-17 11:29:19;2018-08-17 11:34:03;WorkerC_#1;2;BatchSubProcess;PARALLEL;
6;E;2018-08-17 11:34:03;2018-08-17 11:35:20;2018-08-17 11:38:02;WorkerE_#0;;;;
6;F;2018-08-17 11:38:02;2018-08-17 11:38:02;2018-08-17 11:40:44;WorkerF_#1;;;;
6;G;2018-08-17 11:40:44;2018-08-17 11:40:44;2018-08-17 11:43:26;WorkerG_#0;;;;
6;H;2018-08-17 11:43:26;2018-08-17 11:43:26;2018-08-17 11:46:08;WorkerH_#1;;;;
7;A;2018-08-17 11:31:35;2018-08-17 11:31:35;2018-08-17 11:37:18;WorkerA_#0;;;;
7;Batch Activity;2018-08-17 11:37:18;2018-08-17 11:59:07;2018-08-17 12:07:13;;3;BatchSubProcess;PARALLEL;
7;B;2018-08-17 11:59:07;2018-08-17 11:59:07;2018-08-17 12:02:40;WorkerB_#0;3;BatchSubProcess;PARALLEL;
7;C;2018-08-17 12:02:40;2018-08-17 12:02:40;2018-08-17 12:07:13;WorkerC_#0;3;BatchSubProcess;PARALLEL;
7;E;2018-08-17 12:07:13;2018-08-17 12:07:13;2018-08-17 12:09:56;WorkerE_#1;;;;
7;F;2018-08-17 12:09:56;2018-08-17 12:09:56;2018-08-17 12:12:24;WorkerF_#1;;;;
7;G;2018-08-17 12:12:24;2018-08-17 12:12:24;2018-08-17 12:14:52;WorkerG_#0;;;;
7;H;2018-08-17 12:14:52;2018-08-17 12:14:52;2018-08-17 12:17:35;WorkerH_#0;;;;
8;A;2018-08-17 11:43:18;2018-08-17 11:43:18;2018-08-17 11:48:46;WorkerA_#1;;;;
8;Batch Activity;2018-08-17 11:48:46;2018-08-17 11:59:07;2018-08-17 12:07:13;;3;BatchSubProcess;PARALLEL;
8;B;2018-08-17 11:59:07;2018-08-17 11:59:07;2018-08-17 12:02:40;WorkerB_#0;3;BatchSubProcess;PARALLEL;
8;C;2018-08-17 12:02:40;2018-08-17 12:02:40;2018-08-17 12:07:13;WorkerC_#0;3;BatchSubProcess;PARALLEL;
8;E;2018-08-17 12:07:13;2018-08-17 12:07:13;2018-08-17 12:09:41;WorkerE_#0;;;;
8;F;2018-08-17 12:09:41;2018-08-17 12:09:41;2018-08-17 12:12:24;WorkerF_#0;;;;
8;G;2018-08-17 12:12:24;2018-08-17 12:12:24;2018-08-17 12:15:07;WorkerG_#1;;;;
8;H;2018-08-17 12:15:07;2018-08-17 12:15:07;2018-08-17 12:17:35;WorkerH_#1;;;;
9;A;2018-08-17 11:54:46;2018-08-17 11:54:46;2018-08-17 11:59:07;WorkerA_#0;;;;
9;Batch Activity;2018-08-17 11:59:07;2018-08-17 11:59:07;2018-08-17 12:07:13;;3;BatchSubProcess;PARALLEL;
9;B;2018-08-17 11:59:07;2018-08-17 11:59:07;2018-08-17 12:02:40;WorkerB_#0;3;BatchSubProcess;PARALLEL;
9;C;2018-08-17 12:02:40;2018-08-17 12:02:40;2018-08-17 12:07:13;WorkerC_#0;3;BatchSubProcess;PARALLEL;
9;E;2018-08-17 12:07:13;2018-08-17 12:09:41;2018-08-17 12:11:02;WorkerE_#0;;;;
9;F;2018-08-17 12:11:02;2018-08-17 12:12:24;2018-08-17 12:13:45;WorkerF_#0;;;;
9;G;2018-08-17 12:13:45;2018-08-17 12:14:52;2018-08-17 12:16:13;WorkerG_#0;;;;
9;H;2018-08-17 12:16:13;2018-08-17 12:17:35;2018-08-17 12:18:56;WorkerH_#0;;;;
10;A;2018-08-17 12:05:07;2018-08-17 12:05:07;2018-08-17 12:09:31;WorkerA_#1;;;;
10;Batch Activity;2018-08-17 12:09:31;2018-08-17 12:31:51;2018-08-17 12:39:09;;4;BatchSubProcess;PARALLEL;
10;B;2018-08-17 12:31:51;2018-08-17 12:31:51;2018-08-17 12:34:09;WorkerB_#1;4;BatchSubProcess;PARALLEL;
10;D;2018-08-17 12:34:09;2018-08-17 12:34:09;2018-08-17 12:39:09;WorkerD_#0;4;BatchSubProcess;PARALLEL;
10;E;2018-08-17 12:39:09;2018-08-17 12:39:09;2018-08-17 12:40:33;WorkerE_#1;;;;
10;F;2018-08-17 12:40:33;2018-08-17 12:40:33;2018-08-17 12:41:57;WorkerF_#1;;;;
10;G;2018-08-17 12:41:57;2018-08-17 12:41:57;2018-08-17 12:43:21;WorkerG_#1;;;;
10;H;2018-08-17 12:43:21;2018-08-17 12:43:21;2018-08-17 12:44:45;WorkerH_#1;;;;
11;A;2018-08-17 12:15:31;2018-08-17 12:15:31;2018-08-17 12:21:24;WorkerA_#0;;;;
11;Batch Activity;2018-08-17 12:21:24;2018-08-17 12:31:51;2018-08-17 12:39:09;;4;BatchSubProcess;PARALLEL;
11;B;2018-08-17 12:31:51;2018-08-17 12:31:51;2018-08-17 12:34:09;WorkerB_#1;4;BatchSubProcess;PARALLEL;
11;D;2018-08-17 12:34:09;2018-08-17 12:34:09;2018-08-17 12:39:09;WorkerD_#0;4;BatchSubProcess;PARALLEL;
11;E;2018-08-17 12:39:09;2018-08-17 12:39:09;2018-08-17 12:42:02;WorkerE_#0;;;;
11;F;2018-08-17 12:42:02;2018-08-17 12:42:02;2018-08-17 12:43:29;WorkerF_#1;;;;
11;G;2018-08-17 12:43:29;2018-08-17 12:43:29;2018-08-17 12:46:22;WorkerG_#0;;;;
11;H;2018-08-17 12:46:22;2018-08-17 12:46:22;2018-08-17 12:47:49;WorkerH_#1;;;;
12;A;2018-08-17 12:27:24;2018-08-17 12:27:24;2018-08-17 12:31:51;WorkerA_#1;;;;
12;Batch Activity;2018-08-17 12:31:51;2018-08-17 12:31:51;2018-08-17 12:39:09;;4;BatchSubProcess;PARALLEL;
12;B;2018-08-17 12:31:51;2018-08-17 12:31:51;2018-08-17 12:34:09;WorkerB_#1;4;BatchSubProcess;PARALLEL;
12;D;2018-08-17 12:34:09;2018-08-17 12:34:09;2018-08-17 12:39:09;WorkerD_#0;4;BatchSubProcess;PARALLEL;
12;E;2018-08-17 12:39:09;2018-08-17 12:40:33;2018-08-17 12:42:00;WorkerE_#1;;;;
12;F;2018-08-17 12:42:00;2018-08-17 12:42:00;2018-08-17 12:44:53;WorkerF_#0;;;;
12;G;2018-08-17 12:44:53;2018-08-17 12:44:53;2018-08-17 12:46:20;WorkerG_#1;;;;
12;H;2018-08-17 12:46:20;2018-08-17 12:46:20;2018-08-17 12:49:13;WorkerH_#0;;;;
13;A;2018-08-17 12:37:51;2018-08-17 12:37:51;2018-08-17 12:43:20;WorkerA_#0;;;;
13;Batch Activity;2018-08-17 12:43:20;2018-08-17 13:06:27;2018-08-17 13:14:28;;5;BatchSubProcess;PARALLEL;
13;B;2018-08-17 13:06:27;2018-08-17 13:06:27;2018-08-17 13:08:44;WorkerB_#0;5;BatchSubProcess;PARALLEL;
13;D;2018-08-17 13:08:44;2018-08-17 13:08:44;2018-08-17 13:14:28;WorkerD_#1;5;BatchSubProcess;PARALLEL;
13;E;2018-08-17 13:14:28;2018-08-17 13:14:28;2018-08-17 13:16:57;WorkerE_#1;;;;
13;F;2018-08-17 13:16:57;2018-08-17 13:16:57;2018-08-17 13:19:23;WorkerF_#0;;;;
13;G;2018-08-17 13:19:23;2018-08-17 13:19:23;2018-08-17 13:21:49;WorkerG_#0;;;;
13;H;2018-08-17 13:21:49;2018-08-17 13:21:49;2018-08-17 13:24:18;WorkerH_#1;;;;
14;A;2018-08-17 12:49:20;2018-08-17 12:49:20;2018-08-17 12:54:46;WorkerA_#1;;;;
14;Batch Activity;2018-08-17 12:54:46;2018-08-17 13:06:27;2018-08-17 13:14:28;;5;BatchSubProcess;PARALLEL;
14;B;2018-08-17 13:06:27;2018-08-17 13:06:27;2018-08-17 13:08:44;WorkerB_#0;5;BatchSubProcess;PARALLEL;
14;D;2018-08-17 13:08:44;2018-08-17 13:08:44;2018-08-17 13:14:28;WorkerD_#1;5;BatchSubProcess;PARALLEL;
14;E;2018-08-17 13:14:28;2018-08-17 13:14:28;2018-08-17 13:16:54;WorkerE_#0;;;;
14;F;2018-08-17 13:16:54;2018-08-17 13:16:54;2018-08-17 13:19:23;WorkerF_#1;;;;
14;G;2018-08-17 13:19:23;2018-08-17 13:19:23;2018-08-17 13:21:52;WorkerG_#1;;;;
14;H;2018-08-17 13:21:52;2018-08-17 13:21:52;2018-08-17 13:24:18;WorkerH_#0;;;;
15;A;2018-08-17 13:00:46;2018-08-17 13:00:46;2018-08-17 13:06:27;WorkerA_#0;;;;
15;Batch Activity;2018-08-17 13:06:27;2018-08-17 13:06:27;2018-08-17 13:14:28;;5;BatchSubProcess;PARALLEL;
15;B;2018-08-17 13:06:27;2018-08-17 13:06:27;2018-08-17 13:08:44;WorkerB_#0;5;BatchSubProcess;PARALLEL;
15;D;2018-08-17 13:08:44;2018-08-17 13:08:44;2018-08-17 13:14:28;WorkerD_#1;5;BatchSubProcess;PARALLEL;
15;E;2018-08-17 13:14:28;2018-08-17 13:16:54;2018-08-17 13:19:35;WorkerE_#0;;;;
15;F;2018-08-17 13:19:35;2018-08-17 13:19:35;2018-08-17 13:22:16;WorkerF_#1;;;;
15;G;2018-08-17 13:22:16;2018-08-17 13:22:16;2018-08-17 13:24:57;WorkerG_#0;;;;
15;H;2018-08-17 13:24:57;2018-08-17 13:24:57;2018-08-17 13:27:38;WorkerH_#1;;;;
16;A;2018-08-17 13:12:27;2018-08-17 13:12:27;2018-08-17 13:18:13;WorkerA_#1;;;;
16;Batch Activity;2018-08-17 13:18:13;2018-08-17 13:40:37;2018-08-17 13:47:37;;6;BatchSubProcess;PARALLEL;
16;B;2018-08-17 13:40:37;2018-08-17 13:40:37;2018-08-17 13:44:19;WorkerB_#1;6;BatchSubProcess;PARALLEL;
16;C;2018-08-17 13:44:19;2018-08-17 13:44:19;2018-08-17 13:47:37;WorkerC_#1;6;BatchSubProcess;PARALLEL;
16;E;2018-08-17 13:47:37;2018-08-17 13:47:37;2018-08-17 13:50:23;WorkerE_#1;;;;
16;F;2018-08-17 13:50:23;2018-08-17 13:50:23;2018-08-17 13:52:29;WorkerF_#1;;;;
16;G;2018-08-17 13:52:29;2018-08-17 13:52:29;2018-08-17 13:54:35;WorkerG_#0;;;;
16;H;2018-08-17 13:54:35;2018-08-17 13:54:35;2018-08-17 13:57:21;WorkerH_#0;;;;
17;A;2018-08-17 13:24:13;2018-08-17 13:24:13;2018-08-17 13:29:19;WorkerA_#0;;;;
17;Batch Activity;2018-08-17 13:29:19;2018-08-17 13:40:37;2018-08-17 13:47:37;;6;BatchSubProcess;PARALLEL;
17;B;2018-08-17 13:40:37;2018-08-17 13:40:37;2018-08-17 13:44:19;WorkerB_#1;6;BatchSubProcess;PARALLEL;
17;C;2018-08-17 13:44:19;2018-08-17 13:44:19;2018-08-17 13:47:37;WorkerC_#1;6;BatchSubProcess;PARALLEL;
17;E;2018-08-17 13:47:37;2018-08-17 13:47:37;2018-08-17 13:49:43;WorkerE_#0;;;;
17;F;2018-08-17 13:49:43;2018-08-17 13:49:43;2018-08-17 13:52:29;WorkerF_#0;;;;
17;G;2018-08-17 13:52:29;2018-08-17 13:52:29;2018-08-17 13:55:15;WorkerG_#1;;;;
17;H;2018-08-17 13:55:15;2018-08-17 13:55:15;2018-08-17 13:57:21;WorkerH_#1;;;;
18;A;2018-08-17 13:35:19;2018-08-17 13:35:19;2018-08-17 13:40:37;WorkerA_#1;;;;
18;Batch Activity;2018-08-17 13:40:37;2018-08-17 13:40:37;2018-08-17 13:47:37;;6;BatchSubProcess;PARALLEL;
18;B;2018-08-17 13:40:37;2018-08-17 13:40:37;2018-08-17 13:44:19;WorkerB_#1;6;BatchSubProcess;PARALLEL;
18;C;2018-08-17 13:44:19;2018-08-17 13:44:19;2018-08-17 13:47:37;WorkerC_#1;6;BatchSubProcess;PARALLEL;
18;E;2018-08-17 13:47:37;2018-08-17 13:49:43;2018-08-17 13:52:01;WorkerE_#0;;;;
18;F;2018-08-17 13:52:01;2018-08-17 13:52:29;2018-08-17 13:54:47;WorkerF_#0;;;;
18;G;2018-08-17 13:54:47;2018-08-17 13:54:47;2018-08-17 13:57:05;WorkerG_#0;;;;
18;H;2018-08-17 13:57:05;2018-08-17 13:57:21;2018-08-17 13:59:39;WorkerH_#0;;;;
19;A;2018-08-17 13:46:37;2018-08-17 13:46:37;2018-08-17 13:51:58;WorkerA_#0;;;;
19;Batch Activity;2018-08-17 13:51:58;2018-08-17 14:14:50;2018-08-17 14:21:50;;7;BatchSubProcess;PARALLEL;
19;B;2018-08-17 14:14:50;2018-08-17 14:14:50;2018-08-17 14:18:33;WorkerB_#0;7;BatchSubProcess;PARALLEL;
19;C;2018-08-17 14:18:33;2018-08-17 14:18:33;2018-08-17 14:21:50;WorkerC_#0;7;BatchSubProcess;PARALLEL;
19;E;2018-08-17 14:21:50;2018-08-17 14:21:50;2018-08-17 14:24:11;WorkerE_#1;;;;
19;F;2018-08-17 14:24:11;2018-08-17 14:24:11;2018-08-17 14:26:32;WorkerF_#1;;;;
19;G;2018-08-17 14:26:32;2018-08-17 14:26:32;2018-08-17 14:28:53;WorkerG_#1;;;;
19;H;2018-08-17 14:28:53;2018-08-17 14:28:53;2018-08-17 14:31:14;WorkerH_#1;;;;
20;A;2018-08-17 13:57:58;2018-08-17 13:57:58;2018-08-17 14:03:34;WorkerA_#1;;;;
20;Batch Activity;2018-08-17 14:03:34;2018-08-17 14:14:50;2018-08-17 14:21:50;;7;BatchSubProcess;PARALLEL;
20;B;2018-08-17 14:14:50;2018-08-17 14:14:50;2018-08-17 14:18:33;WorkerB_#0;7;BatchSubProcess;PARALLEL;
20;C;2018-08-17 14:18:33;2018-08-17 14:18:33;2018-08-17 14:21:50;WorkerC_#0;7;BatchSubProcess;PARALLEL;
20;E;2018-08-17 14:21:50;2018-08-17 14:21:50;2018-08-17 14:24:26;WorkerE_#0;;;;
20;F;2018-08-17 14:24:26;2018-08-17 14:24:26;2018-08-17 14:27:02;WorkerF_#0;;;;
20;G;2018-08-17 14:27:02;2018-08-17 14:27:02;2018-08-17 14:29:38;WorkerG_#0;;;;
20;H;2018-08-17 14:29:38;2018-08-17 14:29:38;2018-08-17 14:32:14;WorkerH_#0;;;;
21;A;2018-08-17 14:09:34;2018-08-17 14:09:34;2018-08-17 14:14:50;WorkerA_#0;;;;
21;Batch Activity;2018-08-17 14:14:50;2018-08-17 14:14:50;2018-08-17 14:21:50;;7;BatchSubProcess;PARALLEL;
21;B;2018-08-17 14:14:50;2018-08-17 14:14:50;2018-08-17 14:18:33;WorkerB_#0;7;BatchSubProcess;PARALLEL;
21;C;2018-08-17 14:18:33;2018-08-17 14:18:33;2018-08-17 14:21:50;WorkerC_#0;7;BatchSubProcess;PARALLEL;
21;E;2018-08-17 14:21:50;2018-08-17 14:24:11;2018-08-17 14:26:27;WorkerE_#1;;;;
21;F;2018-08-17 14:26:27;2018-08-17 14:26:32;2018-08-17 14:28:48;WorkerF_#1;;;;
21;G;2018-08-17 14:28:48;2018-08-17 14:28:53;2018-08-17 14:31:09;WorkerG_#1;;;;
21;H;2018-08-17 14:31:09;2018-08-17 14:31:14;2018-08-17 14:33:30;WorkerH_#1;;;;
22;A;2018-08-17 14:20:50;2018-08-17 14:20:50;2018-08-17 14:25:34;WorkerA_#1;;;;
22;Batch Activity;2018-08-17 14:25:34;2018-08-17 14:48:10;2018-08-17 14:56:20;;8;BatchSubProcess;PARALLEL;
22;B;2018-08-17 14:48:10;2018-08-17 14:48:10;2018-08-17 14:51:38;WorkerB_#1;8;BatchSubProcess;PARALLEL;
22;C;2018-08-17 14:51:38;2018-08-17 14:51:38;2018-08-17 14:56:20;WorkerC_#1;8;BatchSubProcess;PARALLEL;
22;E;2018-08-17 14:56:20;2018-08-17 14:56:20;2018-08-17 14:58:04;WorkerE_#0;;;;
22;F;2018-08-17 14:58:04;2018-08-17 14:58:04;2018-08-17 14:59:48;WorkerF_#0;;;;
22;G;2018-08-17 14:59:48;2018-08-17 14:59:48;2018-08-17 15:01:32;WorkerG_#0;;;;
22;H;2018-08-17 15:01:32;2018-08-17 15:01:32;2018-08-17 15:03:16;WorkerH_#0;;;;
23;A;2018-08-17 14:31:34;2018-08-17 14:31:34;2018-08-17 14:37:04;WorkerA_#0;;;;
23;Batch Activity;2018-08-17 14:37:04;2018-08-17 14:48:10;2018-08-17 14:56:20;;8;BatchSubProcess;PARALLEL;
23;B;2018-08-17 14:48:10;2018-08-17 14:48:10;2018-08-17 14:51:38;WorkerB_#1;8;BatchSubProcess;PARALLEL;
23;C;2018-08-17 14:51:38;2018-08-17 14:51:38;2018-08-17 14:56:20;WorkerC_#1;8;BatchSubProcess;PARALLEL;
23;E;2018-08-17 14:56:20;2018-08-17 14:56:20;2018-08-17 14:58:50;WorkerE_#1;;;;
23;F;2018-08-17 14:58:50;2018-08-17 14:58:50;2018-08-17 15:01:20;WorkerF_#1;;;;
23;G;2018-08-17 15:01:20;2018-08-17 15:01:20;2018-08-17 15:03:50;WorkerG_#1;;;;
23;H;2018-08-17 15:03:50;2018-08-17 15:03:50;2018-08-17 15:06:20;WorkerH_#1;;;;
24;A;2018-08-17 14:43:04;2018-08-17 14:43:04;2018-08-17 14:48:10;WorkerA_#1;;;;
24;Batch Activity;2018-08-17 14:48:10;2018-08-17 14:48:10;2018-08-17 14:56:20;;8;BatchSubProcess;PARALLEL;
24;B;2018-08-17 14:48:10;2018-08-17 14:48:10;2018-08-17 14:51:38;WorkerB_#1;8;BatchSubProcess;PARALLEL;
24;C;2018-08-17 14:51:38;2018-08-17 14:51:38;2018-08-17 14:56:20;WorkerC_#1;8;BatchSubProcess;PARALLEL;
24;E;2018-08-17 14:56:20;2018-08-17 14:58:04;2018-08-17 15:00:10;WorkerE_#0;;;;
24;F;2018-08-17 15:00:10;2018-08-17 15:00:10;2018-08-17 15:02:16;WorkerF_#0;;;;
24;G;2018-08-17 15:02:16;2018-08-17 15:02:16;2018-08-17 15:04:22;WorkerG_#0;;;;
24;H;2018-08-17 15:04:22;2018-08-17 15:04:22;2018-08-17 15:06:28;WorkerH_#0;;;;
25;A;2018-08-17 14:54:10;2018-08-17 14:54:10;2018-08-17 14:59:24;WorkerA_#0;;;;
25;Batch Activity;2018-08-17 14:59:24;2018-08-17 15:21:02;2018-08-17 15:28:56;;9;BatchSubProcess;PARALLEL;
25;B;2018-08-17 15:21:02;2018-08-17 15:21:02;2018-08-17 15:23:23;WorkerB_#0;9;BatchSubProcess;PARALLEL;
25;D;2018-08-17 15:23:23;2018-08-17 15:23:23;2018-08-17 15:28:56;WorkerD_#0;9;BatchSubProcess;PARALLEL;
25;E;2018-08-17 15:28:56;2018-08-17 15:28:56;2018-08-17 15:31:10;WorkerE_#1;;;;
25;F;2018-08-17 15:31:10;2018-08-17 15:31:10;2018-08-17 15:33:18;WorkerF_#0;;;;
25;G;2018-08-17 15:33:18;2018-08-17 15:33:18;2018-08-17 15:35:26;WorkerG_#0;;;;
25;H;2018-08-17 15:35:26;2018-08-17 15:35:26;2018-08-17 15:37:40;WorkerH_#1;;;;
26;A;2018-08-17 15:05:24;2018-08-17 15:05:24;2018-08-17 15:10:32;WorkerA_#1;;;;
26;Batch Activity;2018-08-17 15:10:32;2018-08-17 15:21:02;2018-08-17 15:28:56;;9;BatchSubProcess;PARALLEL;
26;B;2018-08-17 15:21:02;2018-08-17 15:21:02;2018-08-17 15:23:23;WorkerB_#0;9;BatchSubProcess;PARALLEL;
26;D;2018-08-17 15:23:23;2018-08-17 15:23:23;2018-08-17 15:28:56;WorkerD_#0;9;BatchSubProcess;PARALLEL;
26;E;2018-08-17 15:28:56;2018-08-17 15:28:56;2018-08-17 15:31:04;WorkerE_#0;;;;
26;F;2018-08-17 15:31:04;2018-08-17 15:31:04;2018-08-17 15:33:18;WorkerF_#1;;;;
26;G;2018-08-17 15:33:18;2018-08-17 15:33:18;2018-08-17 15:35:32;WorkerG_#1;;;;
26;H;2018-08-17 15:35:32;2018-08-17 15:35:32;2018-08-17 15:37:40;WorkerH_#0;;;;
27;A;2018-08-17 15:16:32;2018-08-17 15:16:32;2018-08-17 15:21:02;WorkerA_#0;;;;
27;Batch Activity;2018-08-17 15:21:02;2018-08-17 15:21:02;2018-08-17 15:28:56;;9;BatchSubProcess;PARALLEL;
27;B;2018-08-17 15:21:02;2018-08-17 15:21:02;2018-08-17 15:23:23;WorkerB_#0;9;BatchSubProcess;PARALLEL;
27;D;2018-08-17 15:23:23;2018-08-17 15:23:23;2018-08-17 15:28:56;WorkerD_#0;9;BatchSubProcess;PARALLEL;
27;E;2018-08-17 15:28:56;2018-08-17 15:31:04;2018-08-17 15:32:34;WorkerE_#0;;;;
27;F;2018-08-17 15:32:34;2018-08-17 15:33:18;2018-08-17 15:34:48;WorkerF_#1;;;;
27;G;2018-08-17 15:34:48;2018-08-17 15:35:26;2018-08-17 15:36:56;WorkerG_#0;;;;
27;H;2018-08-17 15:36:56;2018-08-17 15:37:40;2018-08-17 15:39:10;WorkerH_#1;;;;
28;A;2018-08-17 15:27:02;2018-08-17 15:27:02;2018-08-17 15:31:30;WorkerA_#1;;;;
28;Batch Activity;2018-08-17 15:31:30;2018-08-17 15:52:52;2018-08-17 15:59:34;;10;BatchSubProcess;PARALLEL;
28;B;2018-08-17 15:52:52;2018-08-17 15:52:52;2018-08-17 15:55:16;WorkerB_#1;10;BatchSubProcess;PARALLEL;
28;D;2018-08-17 15:55:16;2018-08-17 15:55:16;2018-08-17 15:59:34;WorkerD_#1;10;BatchSubProcess;PARALLEL;
28;E;2018-08-17 15:59:34;2018-08-17 15:59:34;2018-08-17 16:01:02;WorkerE_#1;;;;
28;F;2018-08-17 16:01:02;2018-08-17 16:01:02;2018-08-17 16:02:30;WorkerF_#0;;;;
28;G;2018-08-17 16:02:30;2018-08-17 16:02:30;2018-08-17 16:03:58;WorkerG_#1;;;;
28;H;2018-08-17 16:03:58;2018-08-17 16:03:58;2018-08-17 16:05:26;WorkerH_#0;;;;
29;A;2018-08-17 15:37:30;2018-08-17 15:37:30;2018-08-17 15:42:27;WorkerA_#0;;;;
29;Batch Activity;2018-08-17 15:42:27;2018-08-17 15:52:52;2018-08-17 15:59:34;;10;BatchSubProcess;PARALLEL;
