"Process.Instance";"Activity.Name";"Arrival";"Start";"Complete";"Resources";"Batch.Number";"Cluster.Id";"Batch.Type";"Natural.Arrival.Time"
3;"A";"2018-08-17 10:47:54";"2018-08-17 10:47:54";"2018-08-17 10:52:39";"WorkerA_#0";NA;"";"";""
3;"Batch Activity";"2018-08-17 10:52:38";"2018-08-17 10:52:38";"2018-08-17 11:14:55";"";1;"BatchSubProcess";"CONCURRENT_TASKBASED";""
3;"B";"2018-08-17 10:59:31";"2018-08-17 10:59:31";"2018-08-17 11:02:17";"WorkerB_#0";1;"BatchSubProcess";"CONCURRENT_TASKBASED";"2018-08-17 10:52:38"
3;"C";"2018-08-17 11:11:09";"2018-08-17 11:11:09";"2018-08-17 11:14:55";"WorkerC_#0";1;"BatchSubProcess";"CONCURRENT_TASKBASED";"2018-08-17 11:02:16"
3;"E";"2018-08-17 11:14:55";"2018-08-17 11:17:20";"2018-08-17 11:19:05";"WorkerE_#0";NA;"";"";""
3;"F";"2018-08-17 11:19:05";"2018-08-17 11:19:45";"2018-08-17 11:21:30";"WorkerF_#0";NA;"";"";""
3;"G";"2018-08-17 11:21:30";"2018-08-17 11:22:10";"2018-08-17 11:23:55";"WorkerG_#0";NA;"";"";""
3;"H";"2018-08-17 11:23:55";"2018-08-17 11:24:35";"2018-08-17 11:26:20";"WorkerH_#0";NA;"";"";""
4;"A";"2018-08-17 10:58:39";"2018-08-17 10:58:39";"2018-08-17 11:02:50";"WorkerA_#1";NA;"";"";""
4;"Batch Activity";"2018-08-17 11:02:49";"2018-08-17 11:25:05";"2018-08-17 11:45:00";"";2;"BatchSubProcess";"CONCURRENT_TASKBASED";""
4;"B";"2018-08-17 11:25:05";"2018-08-17 11:25:05";"2018-08-17 11:27:17";"WorkerB_#1";2;"BatchSubProcess";"CONCURRENT_TASKBASED";"2018-08-17 11:02:49"
4;"C";"2018-08-17 11:33:32";"2018-08-17 11:33:32";"2018-08-17 11:36:44";"WorkerC_#1";2;"BatchSubProcess";"CONCURRENT_TASKBASED";"2018-08-17 11:33:32"
4;"E";"2018-08-17 11:45:00";"2018-08-17 11:45:00";"2018-08-17 11:46:11";"WorkerE_#1";NA;"";"";""
4;"F";"2018-08-17 11:46:11";"2018-08-17 11:46:11";"2018-08-17 11:47:22";"WorkerF_#1";NA;"";"";""
4;"G";"2018-08-17 11:47:22";"2018-08-17 11:47:22";"2018-08-17 11:48:33";"WorkerG_#1";NA;"";"";""
4;"H";"2018-08-17 11:48:33";"2018-08-17 11:48:33";"2018-08-17 11:49:44";"WorkerH_#1";NA;"";"";""
5;"A";"2018-08-17 11:08:50";"2018-08-17 11:08:50";"2018-08-17 11:14:47";"WorkerA_#0";NA;"";"";""
5;"Batch Activity";"2018-08-17 11:14:46";"2018-08-17 11:25:05";"2018-08-17 11:45:00";"";2;"BatchSubProcess";"CONCURRENT_TASKBASED";""
5;"B";"2018-08-17 11:27:16";"2018-08-17 11:27:16";"2018-08-17 11:31:14";"WorkerB_#1";2;"BatchSubProcess";"CONCURRENT_TASKBASED";"2018-08-17 11:14:46"
5;"C";"2018-08-17 11:36:43";"2018-08-17 11:36:43";"2018-08-17 11:41:41";"WorkerC_#1";2;"BatchSubProcess";"CONCURRENT_TASKBASED";"2018-08-17 11:33:32"
5;"E";"2018-08-17 11:45:00";"2018-08-17 11:45:00";"2018-08-17 11:47:57";"WorkerE_#0";NA;"";"";""
5;"F";"2018-08-17 11:47:57";"2018-08-17 11:47:57";"2018-08-17 11:49:16";"WorkerF_#1";NA;"";"";""
5;"G";"2018-08-17 11:49:16";"2018-08-17 11:49:16";"2018-08-17 11:52:13";"WorkerG_#0";NA;"";"";""
5;"H";"2018-08-17 11:52:13";"2018-08-17 11:52:13";"2018-08-17 11:53:32";"WorkerH_#1";NA;"";"";""
6;"A";"2018-08-17 11:20:47";"2018-08-17 11:20:47";"2018-08-17 11:25:06";"WorkerA_#1";NA;"";"";""
6;"Batch Activity";"2018-08-17 11:25:05";"2018-08-17 11:25:05";"2018-08-17 11:45:00";"";2;"BatchSubProcess";"CONCURRENT_TASKBASED";""
6;"B";"2018-08-17 11:31:13";"2018-08-17 11:31:13";"2018-08-17 11:33:33";"WorkerB_#1";2;"BatchSubProcess";"CONCURRENT_TASKBASED";"2018-08-17 11:25:05"
6;"C";"2018-08-17 11:41:40";"2018-08-17 11:41:40";"2018-08-17 11:45:00";"WorkerC_#1";2;"BatchSubProcess";"CONCURRENT_TASKBASED";"2018-08-17 11:33:32"
6;"E";"2018-08-17 11:45:00";"2018-08-17 11:46:11";"2018-08-17 11:47:30";"WorkerE_#1";NA;"";"";""
6;"F";"2018-08-17 11:47:30";"2018-08-17 11:47:30";"2018-08-17 11:50:27";"WorkerF_#0";NA;"";"";""
6;"G";"2018-08-17 11:50:27";"2018-08-17 11:50:27";"2018-08-17 11:51:46";"WorkerG_#1";NA;"";"";""
6;"H";"2018-08-17 11:51:46";"2018-08-17 11:51:46";"2018-08-17 11:54:43";"WorkerH_#0";NA;"";"";""
7;"A";"2018-08-17 11:31:06";"2018-08-17 11:31:06";"2018-08-17 11:35:51";"WorkerA_#0";NA;"";"";""
7;"Batch Activity";"2018-08-17 11:35:50";"2018-08-17 11:57:18";"2018-08-17 12:21:10";"";3;"BatchSubProcess";"CONCURRENT_TASKBASED";""
7;"B";"2018-08-17 11:57:18";"2018-08-17 11:57:18";"2018-08-17 12:00:04";"WorkerB_#0";3;"BatchSubProcess";"CONCURRENT_TASKBASED";"2018-08-17 11:35:50"
7;"D";"2018-08-17 12:05:31";"2018-08-17 12:05:31";"2018-08-17 12:10:57";"WorkerD_#0";3;"BatchSubProcess";"CONCURRENT_TASKBASED";"2018-08-17 12:05:31"
7;"E";"2018-08-17 12:21:10";"2018-08-17 12:21:10";"2018-08-17 12:22:55";"WorkerE_#1";NA;"";"";""
7;"F";"2018-08-17 12:22:55";"2018-08-17 12:22:55";"2018-08-17 12:24:22";"WorkerF_#0";NA;"";"";""
7;"G";"2018-08-17 12:24:22";"2018-08-17 12:24:22";"2018-08-17 12:25:49";"WorkerG_#0";NA;"";"";""
7;"H";"2018-08-17 12:25:49";"2018-08-17 12:25:49";"2018-08-17 12:27:34";"WorkerH_#1";NA;"";"";""
8;"A";"2018-08-17 11:41:51";"2018-08-17 11:41:51";"2018-08-17 11:46:18";"WorkerA_#1";NA;"";"";""
8;"Batch Activity";"2018-08-17 11:46:17";"2018-08-17 11:57:18";"2018-08-17 12:21:10";"";3;"BatchSubProcess";"CONCURRENT_TASKBASED";""
8;"B";"2018-08-17 12:00:03";"2018-08-17 12:00:03";"2018-08-17 12:02:31";"WorkerB_#0";3;"BatchSubProcess";"CONCURRENT_TASKBASED";"2018-08-17 11:46:17"
8;"D";"2018-08-17 12:10:56";"2018-08-17 12:10:56";"2018-08-17 12:16:25";"WorkerD_#0";3;"BatchSubProcess";"CONCURRENT_TASKBASED";"2018-08-17 12:05:31"
8;"E";"2018-08-17 12:21:10";"2018-08-17 12:21:10";"2018-08-17 12:22:37";"WorkerE_#0";NA;"";"";""
8;"F";"2018-08-17 12:22:37";"2018-08-17 12:22:37";"2018-08-17 12:24:22";"WorkerF_#1";NA;"";"";""
8;"G";"2018-08-17 12:24:22";"2018-08-17 12:24:22";"2018-08-17 12:26:07";"WorkerG_#1";NA;"";"";""
8;"H";"2018-08-17 12:26:07";"2018-08-17 12:26:07";"2018-08-17 12:27:34";"WorkerH_#0";NA;"";"";""
9;"A";"2018-08-17 11:52:18";"2018-08-17 11:52:18";"2018-08-17 11:57:19";"WorkerA_#0";NA;"";"";""
9;"Batch Activity";"2018-08-17 11:57:18";"2018-08-17 11:57:18";"2018-08-17 12:21:10";"";3;"BatchSubProcess";"CONCURRENT_TASKBASED";""
9;"B";"2018-08-17 12:02:30";"2018-08-17 12:02:30";"2018-08-17 12:05:32";"WorkerB_#0";3;"BatchSubProcess";"CONCURRENT_TASKBASED";"2018-08-17 11:57:18"
9;"D";"2018-08-17 12:16:24";"2018-08-17 12:16:24";"2018-08-17 12:21:10";"WorkerD_#0";3;"BatchSubProcess";"CONCURRENT_TASKBASED";"2018-08-17 12:05:31"
9;"E";"2018-08-17 12:21:10";"2018-08-17 12:22:37";"2018-08-17 12:24:38";"WorkerE_#0";NA;"";"";""
9;"F";"2018-08-17 12:24:38";"2018-08-17 12:24:38";"2018-08-17 12:26:39";"WorkerF_#1";NA;"";"";""
9;"G";"2018-08-17 12:26:39";"2018-08-17 12:26:39";"2018-08-17 12:28:40";"WorkerG_#0";NA;"";"";""
9;"H";"2018-08-17 12:28:40";"2018-08-17 12:28:40";"2018-08-17 12:30:41";"WorkerH_#1";NA;"";"";""
10;"A";"2018-08-17 12:03:19";"2018-08-17 12:03:19";"2018-08-17 12:07:30";"WorkerA_#1";NA;"";"";""
10;"Batch Activity";"2018-08-17 12:07:29";"2018-08-17 12:30:28";"2018-08-17 12:54:06";"";4;"BatchSubProcess";"CONCURRENT_TASKBASED";""
10;"B";"2018-08-17 12:30:28";"2018-08-17 12:30:28";"2018-08-17 12:32:40";"WorkerB_#1";4;"BatchSubProcess";"CONCURRENT_TASKBASED";"2018-08-17 12:07:29"
10;"D";"2018-08-17 12:39:38";"2018-08-17 12:39:38";"2018-08-17 12:43:50";"WorkerD_#1";4;"BatchSubProcess";"CONCURRENT_TASKBASED";"2018-08-17 12:39:38"
10;"E";"2018-08-17 12:54:06";"2018-08-17 12:54:06";"2018-08-17 12:55:17";"WorkerE_#1";NA;"";"";""
10;"F";"2018-08-17 12:55:17";"2018-08-17 12:55:17";"2018-08-17 12:56:28";"WorkerF_#0";NA;"";"";""
10;"G";"2018-08-17 12:56:28";"2018-08-17 12:56:28";"2018-08-17 12:57:39";"WorkerG_#1";NA;"";"";""
10;"H";"2018-08-17 12:57:39";"2018-08-17 12:57:39";"2018-08-17 12:58:50";"WorkerH_#0";NA;"";"";""
11;"A";"2018-08-17 12:13:30";"2018-08-17 12:13:30";"2018-08-17 12:19:19";"WorkerA_#0";NA;"";"";""
11;"Batch Activity";"2018-08-17 12:19:18";"2018-08-17 12:30:28";"2018-08-17 12:54:06";"";4;"BatchSubProcess";"CONCURRENT_TASKBASED";""
11;"B";"2018-08-17 12:32:39";"2018-08-17 12:32:39";"2018-08-17 12:36:29";"WorkerB_#1";4;"BatchSubProcess";"CONCURRENT_TASKBASED";"2018-08-17 12:19:18"
11;"D";"2018-08-17 12:43:49";"2018-08-17 12:43:49";"2018-08-17 12:49:47";"WorkerD_#1";4;"BatchSubProcess";"CONCURRENT_TASKBASED";"2018-08-17 12:39:38"
11;"E";"2018-08-17 12:54:06";"2018-08-17 12:54:06";"2018-08-17 12:56:55";"WorkerE_#0";NA;"";"";""
11;"F";"2018-08-17 12:56:55";"2018-08-17 12:56:55";"2018-08-17 12:59:44";"WorkerF_#1";NA;"";"";""
11;"G";"2018-08-17 12:59:44";"2018-08-17 12:59:44";"2018-08-17 13:01:54";"WorkerG_#1";NA;"";"";""
11;"H";"2018-08-17 13:01:54";"2018-08-17 13:01:54";"2018-08-17 13:04:43";"WorkerH_#1";NA;"";"";""
12;"A";"2018-08-17 12:25:19";"2018-08-17 12:25:19";"2018-08-17 12:30:29";"WorkerA_#1";NA;"";"";""
12;"Batch Activity";"2018-08-17 12:30:28";"2018-08-17 12:30:28";"2018-08-17 12:54:06";"";4;"BatchSubProcess";"CONCURRENT_TASKBASED";""
12;"B";"2018-08-17 12:36:28";"2018-08-17 12:36:28";"2018-08-17 12:39:39";"WorkerB_#1";4;"BatchSubProcess";"CONCURRENT_TASKBASED";"2018-08-17 12:30:28"
12;"D";"2018-08-17 12:49:46";"2018-08-17 12:49:46";"2018-08-17 12:54:06";"WorkerD_#1";4;"BatchSubProcess";"CONCURRENT_TASKBASED";"2018-08-17 12:39:38"
12;"E";"2018-08-17 12:54:06";"2018-08-17 12:55:17";"2018-08-17 12:57:27";"WorkerE_#1";NA;"";"";""
12;"F";"2018-08-17 12:57:27";"2018-08-17 12:57:27";"2018-08-17 12:59:37";"WorkerF_#0";NA;"";"";""
12;"G";"2018-08-17 12:59:37";"2018-08-17 12:59:37";"2018-08-17 13:02:26";"WorkerG_#0";NA;"";"";""
12;"H";"2018-08-17 13:02:26";"2018-08-17 13:02:26";"2018-08-17 13:04:36";"WorkerH_#0";NA;"";"";""
13;"A";"2018-08-17 12:36:29";"2018-08-17 12:36:29";"2018-08-17 12:40:40";"WorkerA_#0";NA;"";"";""
13;"Batch Activity";"2018-08-17 12:40:39";"2018-08-17 13:02:31";"2018-08-17 13:21:48";"";5;"BatchSubProcess";"CONCURRENT_TASKBASED";""
13;"B";"2018-08-17 13:02:31";"2018-08-17 13:02:31";"2018-08-17 13:04:43";"WorkerB_#0";5;"BatchSubProcess";"CONCURRENT_TASKBASED";"2018-08-17 12:40:39"
13;"C";"2018-08-17 13:10:34";"2018-08-17 13:10:34";"2018-08-17 13:14:20";"WorkerC_#0";5;"BatchSubProcess";"CONCURRENT_TASKBASED";"2018-08-17 13:10:34"
13;"E";"2018-08-17 13:21:48";"2018-08-17 13:21:48";"2018-08-17 13:22:59";"WorkerE_#0";NA;"";"";""
13;"F";"2018-08-17 13:22:59";"2018-08-17 13:22:59";"2018-08-17 13:24:10";"WorkerF_#0";NA;"";"";""
13;"G";"2018-08-17 13:24:10";"2018-08-17 13:24:10";"2018-08-17 13:25:21";"WorkerG_#1";NA;"";"";""
13;"H";"2018-08-17 13:25:21";"2018-08-17 13:25:21";"2018-08-17 13:26:32";"WorkerH_#0";NA;"";"";""
14;"A";"2018-08-17 12:46:40";"2018-08-17 12:46:40";"2018-08-17 12:51:34";"WorkerA_#1";NA;"";"";""
14;"Batch Activity";"2018-08-17 12:51:33";"2018-08-17 13:02:31";"2018-08-17 13:21:48";"";5;"BatchSubProcess";"CONCURRENT_TASKBASED";""
14;"B";"2018-08-17 13:04:42";"2018-08-17 13:04:42";"2018-08-17 13:07:37";"WorkerB_#0";5;"BatchSubProcess";"CONCURRENT_TASKBASED";"2018-08-17 12:51:33"
14;"C";"2018-08-17 13:14:19";"2018-08-17 13:14:19";"2018-08-17 13:17:47";"WorkerC_#0";5;"BatchSubProcess";"CONCURRENT_TASKBASED";"2018-08-17 13:10:34"
14;"E";"2018-08-17 13:21:48";"2018-08-17 13:21:48";"2018-08-17 13:23:42";"WorkerE_#1";NA;"";"";""
14;"F";"2018-08-17 13:23:42";"2018-08-17 13:23:42";"2018-08-17 13:25:36";"WorkerF_#1";NA;"";"";""
14;"G";"2018-08-17 13:25:36";"2018-08-17 13:25:36";"2018-08-17 13:27:30";"WorkerG_#0";NA;"";"";""
14;"H";"2018-08-17 13:27:30";"2018-08-17 13:27:30";"2018-08-17 13:29:24";"WorkerH_#1";NA;"";"";""
15;"A";"2018-08-17 12:57:34";"2018-08-17 12:57:34";"2018-08-17 13:02:32";"WorkerA_#0";NA;"";"";""
15;"Batch Activity";"2018-08-17 13:02:31";"2018-08-17 13:02:31";"2018-08-17 13:21:48";"";5;"BatchSubProcess";"CONCURRENT_TASKBASED";""
15;"B";"2018-08-17 13:07:36";"2018-08-17 13:07:36";"2018-08-17 13:10:35";"WorkerB_#0";5;"BatchSubProcess";"CONCURRENT_TASKBASED";"2018-08-17 13:02:31"
15;"C";"2018-08-17 13:17:46";"2018-08-17 13:17:46";"2018-08-17 13:21:48";"WorkerC_#0";5;"BatchSubProcess";"CONCURRENT_TASKBASED";"2018-08-17 13:10:34"
15;"E";"2018-08-17 13:21:48";"2018-08-17 13:22:59";"2018-08-17 13:24:57";"WorkerE_#0";NA;"";"";""
15;"F";"2018-08-17 13:24:57";"2018-08-17 13:24:57";"2018-08-17 13:26:55";"WorkerF_#0";NA;"";"";""
15;"G";"2018-08-17 13:26:55";"2018-08-17 13:26:55";"2018-08-17 13:28:53";"WorkerG_#1";NA;"";"";""
15;"H";"2018-08-17 13:28:53";"2018-08-17 13:28:53";"2018-08-17 13:30:51";"WorkerH_#0";NA;"";"";""
16;"A";"2018-08-17 13:08:32";"2018-08-17 13:08:32";"2018-08-17 13:13:25";"WorkerA_#1";NA;"";"";""
16;"Batch Activity";"2018-08-17 13:13:24";"2018-08-17 13:35:59";"2018-08-17 13:59:41";"";6;"BatchSubProcess";"CONCURRENT_TASKBASED";""
16;"B";"2018-08-17 13:35:59";"2018-08-17 13:35:59";"2018-08-17 13:38:53";"WorkerB_#1";6;"BatchSubProcess";"CONCURRENT_TASKBASED";"2018-08-17 13:13:24"
16;"D";"2018-08-17 13:45:27";"2018-08-17 13:45:27";"2018-08-17 13:50:13";"WorkerD_#0";6;"BatchSubProcess";"CONCURRENT_TASKBASED";"2018-08-17 13:45:27"
16;"E";"2018-08-17 13:59:41";"2018-08-17 13:59:41";"2018-08-17 14:01:34";"WorkerE_#1";NA;"";"";""
16;"F";"2018-08-17 14:01:34";"2018-08-17 14:01:34";"2018-08-17 14:03:27";"WorkerF_#1";NA;"";"";""
16;"G";"2018-08-17 14:03:27";"2018-08-17 14:03:27";"2018-08-17 14:05:20";"WorkerG_#0";NA;"";"";""
16;"H";"2018-08-17 14:05:20";"2018-08-17 14:05:20";"2018-08-17 14:07:13";"WorkerH_#1";NA;"";"";""
17;"A";"2018-08-17 13:19:25";"2018-08-17 13:19:25";"2018-08-17 13:24:38";"WorkerA_#0";NA;"";"";""
17;"Batch Activity";"2018-08-17 13:24:37";"2018-08-17 13:35:59";"2018-08-17 13:59:41";"";6;"BatchSubProcess";"CONCURRENT_TASKBASED";""
17;"B";"2018-08-17 13:38:52";"2018-08-17 13:38:52";"2018-08-17 13:42:06";"WorkerB_#1";6;"BatchSubProcess";"CONCURRENT_TASKBASED";"2018-08-17 13:24:37"
17;"D";"2018-08-17 13:50:12";"2018-08-17 13:50:12";"2018-08-17 13:54:40";"WorkerD_#0";6;"BatchSubProcess";"CONCURRENT_TASKBASED";"2018-08-17 13:45:27"
17;"E";"2018-08-17 13:59:41";"2018-08-17 13:59:41";"2018-08-17 14:01:54";"WorkerE_#0";NA;"";"";""
17;"F";"2018-08-17 14:01:54";"2018-08-17 14:01:54";"2018-08-17 14:04:07";"WorkerF_#0";NA;"";"";""
17;"G";"2018-08-17 14:04:07";"2018-08-17 14:04:07";"2018-08-17 14:06:20";"WorkerG_#1";NA;"";"";""
17;"H";"2018-08-17 14:06:20";"2018-08-17 14:06:20";"2018-08-17 14:08:33";"WorkerH_#0";NA;"";"";""
18;"A";"2018-08-17 13:30:38";"2018-08-17 13:30:38";"2018-08-17 13:36:00";"WorkerA_#1";NA;"";"";""
18;"Batch Activity";"2018-08-17 13:35:59";"2018-08-17 13:35:59";"2018-08-17 13:59:41";"";6;"BatchSubProcess";"CONCURRENT_TASKBASED";""
18;"B";"2018-08-17 13:42:05";"2018-08-17 13:42:05";"2018-08-17 13:45:28";"WorkerB_#1";6;"BatchSubProcess";"CONCURRENT_TASKBASED";"2018-08-17 13:35:59"
18;"D";"2018-08-17 13:54:39";"2018-08-17 13:54:39";"2018-08-17 13:59:41";"WorkerD_#0";6;"BatchSubProcess";"CONCURRENT_TASKBASED";"2018-08-17 13:45:27"
18;"E";"2018-08-17 13:59:41";"2018-08-17 14:01:34";"2018-08-17 14:03:56";"WorkerE_#1";NA;"";"";""
18;"F";"2018-08-17 14:03:56";"2018-08-17 14:03:56";"2018-08-17 14:06:18";"WorkerF_#1";NA;"";"";""
18;"G";"2018-08-17 14:06:18";"2018-08-17 14:06:18";"2018-08-17 14:08:40";"WorkerG_#0";NA;"";"";""
18;"H";"2018-08-17 14:08:40";"2018-08-17 14:08:40";"2018-08-17 14:11:02";"WorkerH_#1";NA;"";"";""
19;"A";"2018-08-17 13:42:00";"2018-08-17 13:42:00";"2018-08-17 13:46:59";"WorkerA_#0";NA;"";"";""
19;"Batch Activity";"2018-08-17 13:46:58";"2018-08-17 14:09:11";"2018-08-17 14:33:34";"";7;"BatchSubProcess";"CONCURRENT_TASKBASED";""
19;"B";"2018-08-17 14:09:11";"2018-08-17 14:09:11";"2018-08-17 14:12:11";"WorkerB_#0";7;"BatchSubProcess";"CONCURRENT_TASKBASED";"2018-08-17 13:46:58"
19;"D";"2018-08-17 14:18:23";"2018-08-17 14:18:23";"2018-08-17 14:22:35";"WorkerD_#1";7;"BatchSubProcess";"CONCURRENT_TASKBASED";"2018-08-17 14:18:23"
19;"E";"2018-08-17 14:33:34";"2018-08-17 14:33:34";"2018-08-17 14:35:33";"WorkerE_#0";NA;"";"";""
19;"F";"2018-08-17 14:35:33";"2018-08-17 14:35:33";"2018-08-17 14:37:04";"WorkerF_#1";NA;"";"";""
19;"G";"2018-08-17 14:37:04";"2018-08-17 14:37:04";"2018-08-17 14:38:35";"WorkerG_#0";NA;"";"";""
19;"H";"2018-08-17 14:38:35";"2018-08-17 14:38:35";"2018-08-17 14:40:34";"WorkerH_#0";NA;"";"";""
20;"A";"2018-08-17 13:52:59";"2018-08-17 13:52:59";"2018-08-17 13:57:30";"WorkerA_#1";NA;"";"";""
20;"Batch Activity";"2018-08-17 13:57:29";"2018-08-17 14:09:11";"2018-08-17 14:33:34";"";7;"BatchSubProcess";"CONCURRENT_TASKBASED";""
20;"B";"2018-08-17 14:12:10";"2018-08-17 14:12:10";"2018-08-17 14:14:42";"WorkerB_#0";7;"BatchSubProcess";"CONCURRENT_TASKBASED";"2018-08-17 13:57:29"
20;"D";"2018-08-17 14:22:34";"2018-08-17 14:22:34";"2018-08-17 14:28:24";"WorkerD_#1";7;"BatchSubProcess";"CONCURRENT_TASKBASED";"2018-08-17 14:18:23"
20;"E";"2018-08-17 14:33:34";"2018-08-17 14:33:34";"2018-08-17 14:35:05";"WorkerE_#1";NA;"";"";""
20;"F";"2018-08-17 14:35:05";"2018-08-17 14:35:05";"2018-08-17 14:37:04";"WorkerF_#0";NA;"";"";""
20;"G";"2018-08-17 14:37:04";"2018-08-17 14:37:04";"2018-08-17 14:39:03";"WorkerG_#1";NA;"";"";""
20;"H";"2018-08-17 14:39:03";"2018-08-17 14:39:03";"2018-08-17 14:40:34";"WorkerH_#1";NA;"";"";""
21;"A";"2018-08-17 14:03:30";"2018-08-17 14:03:30";"2018-08-17 14:09:12";"WorkerA_#0";NA;"";"";""
21;"Batch Activity";"2018-08-17 14:09:11";"2018-08-17 14:09:11";"2018-08-17 14:33:34";"";7;"BatchSubProcess";"CONCURRENT_TASKBASED";""
21;"B";"2018-08-17 14:14:41";"2018-08-17 14:14:41";"2018-08-17 14:18:24";"WorkerB_#0";7;"BatchSubProcess";"CONCURRENT_TASKBASED";"2018-08-17 14:09:11"
21;"D";"2018-08-17 14:28:23";"2018-08-17 14:28:23";"2018-08-17 14:33:34";"WorkerD_#1";7;"BatchSubProcess";"CONCURRENT_TASKBASED";"2018-08-17 14:18:23"
21;"E";"2018-08-17 14:33:34";"2018-08-17 14:35:05";"2018-08-17 14:37:47";"WorkerE_#1";NA;"";"";""
21;"F";"2018-08-17 14:37:47";"2018-08-17 14:37:47";"2018-08-17 14:40:29";"WorkerF_#0";NA;"";"";""
21;"G";"2018-08-17 14:40:29";"2018-08-17 14:40:29";"2018-08-17 14:43:11";"WorkerG_#0";NA;"";"";""
21;"H";"2018-08-17 14:43:11";"2018-08-17 14:43:11";"2018-08-17 14:45:53";"WorkerH_#0";NA;"";"";""
22;"A";"2018-08-17 14:15:12";"2018-08-17 14:15:12";"2018-08-17 14:20:32";"WorkerA_#1";NA;"";"";""
22;"Batch Activity";"2018-08-17 14:20:31";"2018-08-17 14:41:11";"2018-08-17 15:03:15";"";8;"BatchSubProcess";"CONCURRENT_TASKBASED";""
22;"B";"2018-08-17 14:41:11";"2018-08-17 14:41:11";"2018-08-17 14:44:32";"WorkerB_#1";8;"BatchSubProcess";"CONCURRENT_TASKBASED";"2018-08-17 14:20:31"
22;"D";"2018-08-17 14:49:11";"2018-08-17 14:49:11";"2018-08-17 14:53:23";"WorkerD_#0";8;"BatchSubProcess";"CONCURRENT_TASKBASED";"2018-08-17 14:49:11"
22;"E";"2018-08-17 15:03:15";"2018-08-17 15:03:15";"2018-08-17 15:05:35";"WorkerE_#0";NA;"";"";""
22;"F";"2018-08-17 15:05:35";"2018-08-17 15:05:35";"2018-08-17 15:07:00";"WorkerF_#0";NA;"";"";""
22;"G";"2018-08-17 15:07:00";"2018-08-17 15:07:00";"2018-08-17 15:08:25";"WorkerG_#0";NA;"";"";""
22;"H";"2018-08-17 15:08:25";"2018-08-17 15:08:25";"2018-08-17 15:10:45";"WorkerH_#1";NA;"";"";""
23;"A";"2018-08-17 14:26:32";"2018-08-17 14:26:32";"2018-08-17 14:30:57";"WorkerA_#0";NA;"";"";""
23;"Batch Activity";"2018-08-17 14:30:56";"2018-08-17 14:41:11";"2018-08-17 15:03:15";"";8;"BatchSubProcess";"CONCURRENT_TASKBASED";""
23;"B";"2018-08-17 14:44:31";"2018-08-17 14:44:31";"2018-08-17 14:46:57";"WorkerB_#1";8;"BatchSubProcess";"CONCURRENT_TASKBASED";"2018-08-17 14:30:56"
