"Process.Instance";"Activity.Name";"Arrival";"Start";"Complete";"Resources";"Batch.Number";"Cluster.Id";"Batch.Type";"Natural.Arrival.Time"
8;"E";"2018-08-17 12:16:33";"2018-08-17 12:16:33";"2018-08-17 12:18:37";"WorkerB_#0";3;"BatchSubProcess";"CONCURRENT_CASEBASED";""
8;"F";"2018-08-17 12:33:33";"2018-08-17 12:33:33";"2018-08-17 12:35:36";"WorkerF_#1";NA;"";"";""
8;"G";"2018-08-17 12:35:36";"2018-08-17 12:35:36";"2018-08-17 12:37:39";"WorkerG_#1";NA;"";"";""
8;"H";"2018-08-17 12:37:39";"2018-08-17 12:37:39";"2018-08-17 12:39:42";"WorkerH_#1";NA;"";"";""
9;"A";"2018-08-17 11:52:22";"2018-08-17 11:52:22";"2018-08-17 11:58:21";"WorkerA_#0";NA;"";"";""
9;"Batch Activity";"2018-08-17 11:58:20";"2018-08-17 11:58:20";"2018-08-17 12:33:33";"";3;"BatchSubProcess";"CONCURRENT_CASEBASED";""
9;"B";"2018-08-17 12:18:36";"2018-08-17 12:18:36";"2018-08-17 12:22:36";"WorkerB_#0";3;"BatchSubProcess";"CONCURRENT_CASEBASED";"2018-08-17 11:58:20"
9;"C";"2018-08-17 12:22:35";"2018-08-17 12:22:35";"2018-08-17 12:27:35";"WorkerB_#0";3;"BatchSubProcess";"CONCURRENT_CASEBASED";""
9;"D";"2018-08-17 12:27:34";"2018-08-17 12:27:34";"2018-08-17 12:30:34";"WorkerB_#0";3;"BatchSubProcess";"CONCURRENT_CASEBASED";""
9;"E";"2018-08-17 12:30:33";"2018-08-17 12:30:33";"2018-08-17 12:33:33";"WorkerB_#0";3;"BatchSubProcess";"CONCURRENT_CASEBASED";""
9;"F";"2018-08-17 12:33:33";"2018-08-17 12:35:04";"2018-08-17 12:38:03";"WorkerF_#0";NA;"";"";""
9;"G";"2018-08-17 12:38:03";"2018-08-17 12:38:03";"2018-08-17 12:41:02";"WorkerG_#0";NA;"";"";""
9;"H";"2018-08-17 12:41:02";"2018-08-17 12:41:02";"2018-08-17 12:44:01";"WorkerH_#0";NA;"";"";""
10;"A";"2018-08-17 12:04:21";"2018-08-17 12:04:21";"2018-08-17 12:08:50";"WorkerA_#1";NA;"";"";""
10;"Batch Activity";"2018-08-17 12:08:49";"2018-08-17 12:30:56";"2018-08-17 13:02:21";"";4;"BatchSubProcess";"CONCURRENT_CASEBASED";""
10;"B";"2018-08-17 12:30:56";"2018-08-17 12:30:56";"2018-08-17 12:33:26";"WorkerB_#1";4;"BatchSubProcess";"CONCURRENT_CASEBASED";"2018-08-17 12:08:49"
10;"C";"2018-08-17 12:33:25";"2018-08-17 12:33:25";"2018-08-17 12:36:55";"WorkerB_#1";4;"BatchSubProcess";"CONCURRENT_CASEBASED";""
10;"D";"2018-08-17 12:36:54";"2018-08-17 12:36:54";"2018-08-17 12:38:24";"WorkerB_#1";4;"BatchSubProcess";"CONCURRENT_CASEBASED";""
10;"E";"2018-08-17 12:38:23";"2018-08-17 12:38:23";"2018-08-17 12:39:53";"WorkerB_#1";4;"BatchSubProcess";"CONCURRENT_CASEBASED";""
10;"F";"2018-08-17 13:02:21";"2018-08-17 13:02:21";"2018-08-17 13:03:50";"WorkerF_#1";NA;"";"";""
10;"G";"2018-08-17 13:03:50";"2018-08-17 13:03:50";"2018-08-17 13:04:58";"WorkerG_#0";NA;"";"";""
10;"H";"2018-08-17 13:04:58";"2018-08-17 13:04:58";"2018-08-17 13:06:06";"WorkerH_#0";NA;"";"";""
11;"A";"2018-08-17 12:14:50";"2018-08-17 12:14:50";"2018-08-17 12:18:58";"WorkerA_#0";NA;"";"";""
11;"Batch Activity";"2018-08-17 12:18:57";"2018-08-17 12:30:56";"2018-08-17 13:02:21";"";4;"BatchSubProcess";"CONCURRENT_CASEBASED";""
11;"B";"2018-08-17 12:39:52";"2018-08-17 12:39:52";"2018-08-17 12:42:01";"WorkerB_#1";4;"BatchSubProcess";"CONCURRENT_CASEBASED";"2018-08-17 12:18:57"
11;"C";"2018-08-17 12:42:00";"2018-08-17 12:42:00";"2018-08-17 12:45:09";"WorkerB_#1";4;"BatchSubProcess";"CONCURRENT_CASEBASED";""
11;"D";"2018-08-17 12:45:08";"2018-08-17 12:45:08";"2018-08-17 12:46:17";"WorkerB_#1";4;"BatchSubProcess";"CONCURRENT_CASEBASED";""
11;"E";"2018-08-17 12:46:16";"2018-08-17 12:46:16";"2018-08-17 12:47:25";"WorkerB_#1";4;"BatchSubProcess";"CONCURRENT_CASEBASED";""
11;"F";"2018-08-17 13:02:21";"2018-08-17 13:02:21";"2018-08-17 13:03:29";"WorkerF_#0";NA;"";"";""
11;"G";"2018-08-17 13:03:29";"2018-08-17 13:03:29";"2018-08-17 13:04:58";"WorkerG_#1";NA;"";"";""
11;"H";"2018-08-17 13:04:58";"2018-08-17 13:04:58";"2018-08-17 13:06:27";"WorkerH_#1";NA;"";"";""
12;"A";"2018-08-17 12:24:58";"2018-08-17 12:24:58";"2018-08-17 12:30:57";"WorkerA_#1";NA;"";"";""
12;"Batch Activity";"2018-08-17 12:30:56";"2018-08-17 12:30:56";"2018-08-17 13:02:21";"";4;"BatchSubProcess";"CONCURRENT_CASEBASED";""
12;"B";"2018-08-17 12:47:24";"2018-08-17 12:47:24";"2018-08-17 12:51:24";"WorkerB_#1";4;"BatchSubProcess";"CONCURRENT_CASEBASED";"2018-08-17 12:30:56"
12;"C";"2018-08-17 12:51:23";"2018-08-17 12:51:23";"2018-08-17 12:56:23";"WorkerB_#1";4;"BatchSubProcess";"CONCURRENT_CASEBASED";""
12;"D";"2018-08-17 12:56:22";"2018-08-17 12:56:22";"2018-08-17 12:59:22";"WorkerB_#1";4;"BatchSubProcess";"CONCURRENT_CASEBASED";""
12;"E";"2018-08-17 12:59:21";"2018-08-17 12:59:21";"2018-08-17 13:02:21";"WorkerB_#1";4;"BatchSubProcess";"CONCURRENT_CASEBASED";""
12;"F";"2018-08-17 13:02:21";"2018-08-17 13:03:29";"2018-08-17 13:06:28";"WorkerF_#0";NA;"";"";""
12;"G";"2018-08-17 13:06:28";"2018-08-17 13:06:28";"2018-08-17 13:09:27";"WorkerG_#1";NA;"";"";""
12;"H";"2018-08-17 13:09:27";"2018-08-17 13:09:27";"2018-08-17 13:12:26";"WorkerH_#0";NA;"";"";""
13;"A";"2018-08-17 12:36:57";"2018-08-17 12:36:57";"2018-08-17 12:41:12";"WorkerA_#0";NA;"";"";""
13;"Batch Activity";"2018-08-17 12:41:11";"2018-08-17 13:03:40";"2018-08-17 13:35:37";"";5;"BatchSubProcess";"CONCURRENT_CASEBASED";""
13;"B";"2018-08-17 13:03:40";"2018-08-17 13:03:40";"2018-08-17 13:05:56";"WorkerB_#0";5;"BatchSubProcess";"CONCURRENT_CASEBASED";"2018-08-17 12:41:11"
13;"C";"2018-08-17 13:05:55";"2018-08-17 13:05:55";"2018-08-17 13:09:11";"WorkerB_#0";5;"BatchSubProcess";"CONCURRENT_CASEBASED";""
13;"D";"2018-08-17 13:09:10";"2018-08-17 13:09:10";"2018-08-17 13:10:26";"WorkerB_#0";5;"BatchSubProcess";"CONCURRENT_CASEBASED";""
13;"E";"2018-08-17 13:10:25";"2018-08-17 13:10:25";"2018-08-17 13:11:41";"WorkerB_#0";5;"BatchSubProcess";"CONCURRENT_CASEBASED";""
13;"F";"2018-08-17 13:35:37";"2018-08-17 13:35:37";"2018-08-17 13:36:52";"WorkerF_#1";NA;"";"";""
13;"G";"2018-08-17 13:36:52";"2018-08-17 13:36:52";"2018-08-17 13:38:07";"WorkerG_#0";NA;"";"";""
13;"H";"2018-08-17 13:38:07";"2018-08-17 13:38:07";"2018-08-17 13:39:22";"WorkerH_#1";NA;"";"";""
14;"A";"2018-08-17 12:47:12";"2018-08-17 12:47:12";"2018-08-17 12:52:30";"WorkerA_#1";NA;"";"";""
14;"Batch Activity";"2018-08-17 12:52:29";"2018-08-17 13:03:40";"2018-08-17 13:35:37";"";5;"BatchSubProcess";"CONCURRENT_CASEBASED";""
14;"B";"2018-08-17 13:11:40";"2018-08-17 13:11:40";"2018-08-17 13:14:59";"WorkerB_#0";5;"BatchSubProcess";"CONCURRENT_CASEBASED";"2018-08-17 12:52:29"
14;"C";"2018-08-17 13:14:58";"2018-08-17 13:14:58";"2018-08-17 13:19:17";"WorkerB_#0";5;"BatchSubProcess";"CONCURRENT_CASEBASED";""
14;"D";"2018-08-17 13:19:16";"2018-08-17 13:19:16";"2018-08-17 13:21:35";"WorkerB_#0";5;"BatchSubProcess";"CONCURRENT_CASEBASED";""
14;"E";"2018-08-17 13:21:34";"2018-08-17 13:21:34";"2018-08-17 13:23:53";"WorkerB_#0";5;"BatchSubProcess";"CONCURRENT_CASEBASED";""
14;"F";"2018-08-17 13:35:37";"2018-08-17 13:35:37";"2018-08-17 13:37:55";"WorkerF_#0";NA;"";"";""
14;"G";"2018-08-17 13:37:55";"2018-08-17 13:37:55";"2018-08-17 13:40:13";"WorkerG_#1";NA;"";"";""
14;"H";"2018-08-17 13:40:13";"2018-08-17 13:40:13";"2018-08-17 13:42:31";"WorkerH_#0";NA;"";"";""
15;"A";"2018-08-17 12:58:30";"2018-08-17 12:58:30";"2018-08-17 13:03:41";"WorkerA_#0";NA;"";"";""
15;"Batch Activity";"2018-08-17 13:03:40";"2018-08-17 13:03:40";"2018-08-17 13:35:37";"";5;"BatchSubProcess";"CONCURRENT_CASEBASED";""
15;"B";"2018-08-17 13:23:52";"2018-08-17 13:23:52";"2018-08-17 13:27:04";"WorkerB_#0";5;"BatchSubProcess";"CONCURRENT_CASEBASED";"2018-08-17 13:03:40"
15;"C";"2018-08-17 13:27:03";"2018-08-17 13:27:03";"2018-08-17 13:31:15";"WorkerB_#0";5;"BatchSubProcess";"CONCURRENT_CASEBASED";""
15;"D";"2018-08-17 13:31:14";"2018-08-17 13:31:14";"2018-08-17 13:33:26";"WorkerB_#0";5;"BatchSubProcess";"CONCURRENT_CASEBASED";""
15;"E";"2018-08-17 13:33:25";"2018-08-17 13:33:25";"2018-08-17 13:35:37";"WorkerB_#0";5;"BatchSubProcess";"CONCURRENT_CASEBASED";""
15;"F";"2018-08-17 13:35:37";"2018-08-17 13:36:52";"2018-08-17 13:39:03";"WorkerF_#1";NA;"";"";""
15;"G";"2018-08-17 13:39:03";"2018-08-17 13:39:03";"2018-08-17 13:41:14";"WorkerG_#0";NA;"";"";""
15;"H";"2018-08-17 13:41:14";"2018-08-17 13:41:14";"2018-08-17 13:43:25";"WorkerH_#1";NA;"";"";""
16;"A";"2018-08-17 13:09:41";"2018-08-17 13:09:41";"2018-08-17 13:14:59";"WorkerA_#1";NA;"";"";""
16;"Batch Activity";"2018-08-17 13:14:58";"2018-08-17 13:36:02";"2018-08-17 14:06:31";"";6;"BatchSubProcess";"CONCURRENT_CASEBASED";""
16;"B";"2018-08-17 13:36:02";"2018-08-17 13:36:02";"2018-08-17 13:39:21";"WorkerB_#1";6;"BatchSubProcess";"CONCURRENT_CASEBASED";"2018-08-17 13:14:58"
16;"C";"2018-08-17 13:39:20";"2018-08-17 13:39:20";"2018-08-17 13:43:39";"WorkerB_#1";6;"BatchSubProcess";"CONCURRENT_CASEBASED";""
16;"D";"2018-08-17 13:43:38";"2018-08-17 13:43:38";"2018-08-17 13:45:57";"WorkerB_#1";6;"BatchSubProcess";"CONCURRENT_CASEBASED";""
16;"E";"2018-08-17 13:45:56";"2018-08-17 13:45:56";"2018-08-17 13:48:15";"WorkerB_#1";6;"BatchSubProcess";"CONCURRENT_CASEBASED";""
16;"F";"2018-08-17 14:06:31";"2018-08-17 14:06:31";"2018-08-17 14:08:49";"WorkerF_#0";NA;"";"";""
16;"G";"2018-08-17 14:08:49";"2018-08-17 14:08:49";"2018-08-17 14:10:46";"WorkerG_#0";NA;"";"";""
16;"H";"2018-08-17 14:10:46";"2018-08-17 14:10:46";"2018-08-17 14:12:43";"WorkerH_#1";NA;"";"";""
17;"A";"2018-08-17 13:20:59";"2018-08-17 13:20:59";"2018-08-17 13:25:56";"WorkerA_#0";NA;"";"";""
17;"Batch Activity";"2018-08-17 13:25:55";"2018-08-17 13:36:02";"2018-08-17 14:06:31";"";6;"BatchSubProcess";"CONCURRENT_CASEBASED";""
17;"B";"2018-08-17 13:48:14";"2018-08-17 13:48:14";"2018-08-17 13:51:12";"WorkerB_#1";6;"BatchSubProcess";"CONCURRENT_CASEBASED";"2018-08-17 13:25:55"
17;"C";"2018-08-17 13:51:11";"2018-08-17 13:51:11";"2018-08-17 13:55:09";"WorkerB_#1";6;"BatchSubProcess";"CONCURRENT_CASEBASED";""
17;"D";"2018-08-17 13:55:08";"2018-08-17 13:55:08";"2018-08-17 13:57:06";"WorkerB_#1";6;"BatchSubProcess";"CONCURRENT_CASEBASED";""
17;"E";"2018-08-17 13:57:05";"2018-08-17 13:57:05";"2018-08-17 13:59:03";"WorkerB_#1";6;"BatchSubProcess";"CONCURRENT_CASEBASED";""
17;"F";"2018-08-17 14:06:31";"2018-08-17 14:06:31";"2018-08-17 14:08:28";"WorkerF_#1";NA;"";"";""
17;"G";"2018-08-17 14:08:28";"2018-08-17 14:08:28";"2018-08-17 14:10:46";"WorkerG_#1";NA;"";"";""
17;"H";"2018-08-17 14:10:46";"2018-08-17 14:10:46";"2018-08-17 14:13:04";"WorkerH_#0";NA;"";"";""
18;"A";"2018-08-17 13:31:56";"2018-08-17 13:31:56";"2018-08-17 13:36:03";"WorkerA_#1";NA;"";"";""
18;"Batch Activity";"2018-08-17 13:36:02";"2018-08-17 13:36:02";"2018-08-17 14:06:31";"";6;"BatchSubProcess";"CONCURRENT_CASEBASED";""
18;"B";"2018-08-17 13:59:02";"2018-08-17 13:59:02";"2018-08-17 14:01:10";"WorkerB_#1";6;"BatchSubProcess";"CONCURRENT_CASEBASED";"2018-08-17 13:36:02"
18;"C";"2018-08-17 14:01:09";"2018-08-17 14:01:09";"2018-08-17 14:04:17";"WorkerB_#1";6;"BatchSubProcess";"CONCURRENT_CASEBASED";""
18;"D";"2018-08-17 14:04:16";"2018-08-17 14:04:16";"2018-08-17 14:05:24";"WorkerB_#1";6;"BatchSubProcess";"CONCURRENT_CASEBASED";""
18;"E";"2018-08-17 14:05:23";"2018-08-17 14:05:23";"2018-08-17 14:06:31";"WorkerB_#1";6;"BatchSubProcess";"CONCURRENT_CASEBASED";""
18;"F";"2018-08-17 14:06:31";"2018-08-17 14:08:28";"2018-08-17 14:09:35";"WorkerF_#1";NA;"";"";""
18;"G";"2018-08-17 14:09:35";"2018-08-17 14:10:46";"2018-08-17 14:11:53";"WorkerG_#1";NA;"";"";""
18;"H";"2018-08-17 14:11:53";"2018-08-17 14:12:43";"2018-08-17 14:13:50";"WorkerH_#1";NA;"";"";""
19;"A";"2018-08-17 13:42:03";"2018-08-17 13:42:03";"2018-08-17 13:47:56";"WorkerA_#0";NA;"";"";""
19;"Batch Activity";"2018-08-17 13:47:55";"2018-08-17 14:09:17";"2018-08-17 14:43:18";"";7;"BatchSubProcess";"CONCURRENT_CASEBASED";""
19;"B";"2018-08-17 14:09:17";"2018-08-17 14:09:17";"2018-08-17 14:13:11";"WorkerB_#0";7;"BatchSubProcess";"CONCURRENT_CASEBASED";"2018-08-17 13:47:55"
19;"C";"2018-08-17 14:13:10";"2018-08-17 14:13:10";"2018-08-17 14:18:04";"WorkerB_#0";7;"BatchSubProcess";"CONCURRENT_CASEBASED";""
19;"D";"2018-08-17 14:18:03";"2018-08-17 14:18:03";"2018-08-17 14:20:57";"WorkerB_#0";7;"BatchSubProcess";"CONCURRENT_CASEBASED";""
19;"E";"2018-08-17 14:20:56";"2018-08-17 14:20:56";"2018-08-17 14:23:50";"WorkerB_#0";7;"BatchSubProcess";"CONCURRENT_CASEBASED";""
19;"F";"2018-08-17 14:43:18";"2018-08-17 14:43:18";"2018-08-17 14:46:11";"WorkerF_#0";NA;"";"";""
19;"G";"2018-08-17 14:46:11";"2018-08-17 14:46:11";"2018-08-17 14:48:00";"WorkerG_#1";NA;"";"";""
19;"H";"2018-08-17 14:48:00";"2018-08-17 14:48:00";"2018-08-17 14:49:49";"WorkerH_#1";NA;"";"";""
20;"A";"2018-08-17 13:53:56";"2018-08-17 13:53:56";"2018-08-17 13:58:45";"WorkerA_#1";NA;"";"";""
20;"Batch Activity";"2018-08-17 13:58:44";"2018-08-17 14:09:17";"2018-08-17 14:43:18";"";7;"BatchSubProcess";"CONCURRENT_CASEBASED";""
20;"B";"2018-08-17 14:23:49";"2018-08-17 14:23:49";"2018-08-17 14:26:39";"WorkerB_#0";7;"BatchSubProcess";"CONCURRENT_CASEBASED";"2018-08-17 13:58:44"
20;"C";"2018-08-17 14:26:38";"2018-08-17 14:26:38";"2018-08-17 14:30:28";"WorkerB_#0";7;"BatchSubProcess";"CONCURRENT_CASEBASED";""
