Process Instance;Activity Name;Arrival;Start;Complete;Resources;Batch Number;Cluster Id;Batch Type;Natural Arrival Time
4;B;2018-08-17 11:22:57;2018-08-17 11:22:57;2018-08-17 11:25:03;WorkerB_#1;2;BatchSubProcess;SEQUENTIAL_CASEBASED;2018-08-17 11:02:05
4;C;2018-08-17 11:25:03;2018-08-17 11:25:03;2018-08-17 11:28:09;WorkerB_#1;2;BatchSubProcess;SEQUENTIAL_CASEBASED;
4;D;2018-08-17 11:39:53;2018-08-17 11:39:53;2018-08-17 11:40:59;WorkerD_#0;;;;
4;E;2018-08-17 11:40:59;2018-08-17 11:40:59;2018-08-17 11:42:05;WorkerE_#1;;;;
4;F;2018-08-17 11:42:05;2018-08-17 11:42:05;2018-08-17 11:43:11;WorkerF_#0;;;;
4;G;2018-08-17 11:43:11;2018-08-17 11:43:11;2018-08-17 11:44:17;WorkerG_#1;;;;
4;H;2018-08-17 11:44:17;2018-08-17 11:44:17;2018-08-17 11:45:23;WorkerH_#0;;;;
5;A;2018-08-17 11:08:05;2018-08-17 11:08:05;2018-08-17 11:12:15;WorkerA_#0;;;;
5;Batch Activity;2018-08-17 11:12:15;2018-08-17 11:22:57;2018-08-17 11:39:53;;2;BatchSubProcess;SEQUENTIAL_CASEBASED;
5;B;2018-08-17 11:28:09;2018-08-17 11:28:09;2018-08-17 11:30:19;WorkerB_#1;2;BatchSubProcess;SEQUENTIAL_CASEBASED;2018-08-17 11:12:15
5;C;2018-08-17 11:30:19;2018-08-17 11:30:19;2018-08-17 11:33:29;WorkerB_#1;2;BatchSubProcess;SEQUENTIAL_CASEBASED;
5;D;2018-08-17 11:39:53;2018-08-17 11:39:53;2018-08-17 11:41:03;WorkerD_#1;;;;
5;E;2018-08-17 11:41:03;2018-08-17 11:41:03;2018-08-17 11:42:13;WorkerE_#0;;;;
5;F;2018-08-17 11:42:13;2018-08-17 11:42:13;2018-08-17 11:43:23;WorkerF_#1;;;;
5;G;2018-08-17 11:43:23;2018-08-17 11:43:23;2018-08-17 11:44:33;WorkerG_#0;;;;
5;H;2018-08-17 11:44:33;2018-08-17 11:44:33;2018-08-17 11:45:43;WorkerH_#1;;;;
6;A;2018-08-17 11:18:15;2018-08-17 11:18:15;2018-08-17 11:22:57;WorkerA_#1;;;;
6;Batch Activity;2018-08-17 11:22:57;2018-08-17 11:22:57;2018-08-17 11:39:53;;2;BatchSubProcess;SEQUENTIAL_CASEBASED;
6;B;2018-08-17 11:33:29;2018-08-17 11:33:29;2018-08-17 11:36:11;WorkerB_#1;2;BatchSubProcess;SEQUENTIAL_CASEBASED;2018-08-17 11:22:57
6;C;2018-08-17 11:36:11;2018-08-17 11:36:11;2018-08-17 11:39:53;WorkerB_#1;2;BatchSubProcess;SEQUENTIAL_CASEBASED;
6;D;2018-08-17 11:39:53;2018-08-17 11:40:59;2018-08-17 11:42:41;WorkerD_#0;;;;
6;E;2018-08-17 11:42:41;2018-08-17 11:42:41;2018-08-17 11:44:23;WorkerE_#1;;;;
6;F;2018-08-17 11:44:23;2018-08-17 11:44:23;2018-08-17 11:46:05;WorkerF_#0;;;;
6;G;2018-08-17 11:46:05;2018-08-17 11:46:05;2018-08-17 11:47:47;WorkerG_#1;;;;
6;H;2018-08-17 11:47:47;2018-08-17 11:47:47;2018-08-17 11:49:29;WorkerH_#0;;;;
7;A;2018-08-17 11:28:57;2018-08-17 11:28:57;2018-08-17 11:34:05;WorkerA_#0;;;;
7;Batch Activity;2018-08-17 11:34:05;2018-08-17 11:55:52;2018-08-17 12:16:42;;3;BatchSubProcess;SEQUENTIAL_CASEBASED;
7;B;2018-08-17 11:55:52;2018-08-17 11:55:52;2018-08-17 11:59:00;WorkerB_#0;3;BatchSubProcess;SEQUENTIAL_CASEBASED;2018-08-17 11:34:05
7;C;2018-08-17 11:59:00;2018-08-17 11:59:00;2018-08-17 12:03:08;WorkerB_#0;3;BatchSubProcess;SEQUENTIAL_CASEBASED;
7;D;2018-08-17 12:16:42;2018-08-17 12:16:42;2018-08-17 12:18:50;WorkerD_#1;;;;
7;E;2018-08-17 12:18:50;2018-08-17 12:18:50;2018-08-17 12:20:32;WorkerE_#1;;;;
7;F;2018-08-17 12:20:32;2018-08-17 12:20:32;2018-08-17 12:22:14;WorkerF_#0;;;;
7;G;2018-08-17 12:22:14;2018-08-17 12:22:14;2018-08-17 12:24:22;WorkerG_#0;;;;
7;H;2018-08-17 12:24:22;2018-08-17 12:24:22;2018-08-17 12:26:30;WorkerH_#1;;;;
8;A;2018-08-17 11:40:05;2018-08-17 11:40:05;2018-08-17 11:44:47;WorkerA_#1;;;;
8;Batch Activity;2018-08-17 11:44:47;2018-08-17 11:55:52;2018-08-17 12:16:42;;3;BatchSubProcess;SEQUENTIAL_CASEBASED;
8;B;2018-08-17 12:03:08;2018-08-17 12:03:08;2018-08-17 12:05:50;WorkerB_#0;3;BatchSubProcess;SEQUENTIAL_CASEBASED;2018-08-17 11:44:47
8;C;2018-08-17 12:05:50;2018-08-17 12:05:50;2018-08-17 12:09:32;WorkerB_#0;3;BatchSubProcess;SEQUENTIAL_CASEBASED;
8;D;2018-08-17 12:16:42;2018-08-17 12:16:42;2018-08-17 12:18:24;WorkerD_#0;;;;
8;E;2018-08-17 12:18:24;2018-08-17 12:18:24;2018-08-17 12:20:32;WorkerE_#0;;;;
8;F;2018-08-17 12:20:32;2018-08-17 12:20:32;2018-08-17 12:22:40;WorkerF_#1;;;;
8;G;2018-08-17 12:22:40;2018-08-17 12:22:40;2018-08-17 12:24:22;WorkerG_#1;;;;
8;H;2018-08-17 12:24:22;2018-08-17 12:24:22;2018-08-17 12:26:04;WorkerH_#0;;;;
9;A;2018-08-17 11:50:47;2018-08-17 11:50:47;2018-08-17 11:55:52;WorkerA_#0;;;;
9;Batch Activity;2018-08-17 11:55:52;2018-08-17 11:55:52;2018-08-17 12:16:42;;3;BatchSubProcess;SEQUENTIAL_CASEBASED;
9;B;2018-08-17 12:09:32;2018-08-17 12:09:32;2018-08-17 12:12:37;WorkerB_#0;3;BatchSubProcess;SEQUENTIAL_CASEBASED;2018-08-17 11:55:52
9;C;2018-08-17 12:12:37;2018-08-17 12:12:37;2018-08-17 12:16:42;WorkerB_#0;3;BatchSubProcess;SEQUENTIAL_CASEBASED;
9;D;2018-08-17 12:16:42;2018-08-17 12:18:24;2018-08-17 12:20:29;WorkerD_#0;;;;
9;E;2018-08-17 12:20:29;2018-08-17 12:20:32;2018-08-17 12:22:37;WorkerE_#0;;;;
9;F;2018-08-17 12:22:37;2018-08-17 12:22:37;2018-08-17 12:24:42;WorkerF_#0;;;;
9;G;2018-08-17 12:24:42;2018-08-17 12:24:42;2018-08-17 12:26:47;WorkerG_#0;;;;
9;H;2018-08-17 12:26:47;2018-08-17 12:26:47;2018-08-17 12:28:52;WorkerH_#0;;;;
10;A;2018-08-17 12:01:52;2018-08-17 12:01:52;2018-08-17 12:06:50;WorkerA_#1;;;;
10;Batch Activity;2018-08-17 12:06:50;2018-08-17 12:28:46;2018-08-17 12:49:34;;4;BatchSubProcess;SEQUENTIAL_CASEBASED;
10;B;2018-08-17 12:28:46;2018-08-17 12:28:46;2018-08-17 12:31:44;WorkerB_#1;4;BatchSubProcess;SEQUENTIAL_CASEBASED;2018-08-17 12:06:50
10;C;2018-08-17 12:31:44;2018-08-17 12:31:44;2018-08-17 12:35:42;WorkerB_#1;4;BatchSubProcess;SEQUENTIAL_CASEBASED;
10;D;2018-08-17 12:49:34;2018-08-17 12:49:34;2018-08-17 12:51:32;WorkerD_#1;;;;
10;E;2018-08-17 12:51:32;2018-08-17 12:51:32;2018-08-17 12:52:43;WorkerE_#0;;;;
10;F;2018-08-17 12:52:43;2018-08-17 12:52:43;2018-08-17 12:53:54;WorkerF_#0;;;;
10;G;2018-08-17 12:53:54;2018-08-17 12:53:54;2018-08-17 12:55:52;WorkerG_#1;;;;
10;H;2018-08-17 12:55:52;2018-08-17 12:55:52;2018-08-17 12:57:50;WorkerH_#1;;;;
11;A;2018-08-17 12:12:50;2018-08-17 12:12:50;2018-08-17 12:17:01;WorkerA_#0;;;;
11;Batch Activity;2018-08-17 12:17:01;2018-08-17 12:28:46;2018-08-17 12:49:34;;4;BatchSubProcess;SEQUENTIAL_CASEBASED;
11;B;2018-08-17 12:35:42;2018-08-17 12:35:42;2018-08-17 12:37:53;WorkerB_#1;4;BatchSubProcess;SEQUENTIAL_CASEBASED;2018-08-17 12:17:01
11;C;2018-08-17 12:37:53;2018-08-17 12:37:53;2018-08-17 12:41:04;WorkerB_#1;4;BatchSubProcess;SEQUENTIAL_CASEBASED;
11;D;2018-08-17 12:49:34;2018-08-17 12:49:34;2018-08-17 12:50:45;WorkerD_#0;;;;
11;E;2018-08-17 12:50:45;2018-08-17 12:50:45;2018-08-17 12:52:43;WorkerE_#1;;;;
11;F;2018-08-17 12:52:43;2018-08-17 12:52:43;2018-08-17 12:54:41;WorkerF_#1;;;;
11;G;2018-08-17 12:54:41;2018-08-17 12:54:41;2018-08-17 12:55:52;WorkerG_#0;;;;
11;H;2018-08-17 12:55:52;2018-08-17 12:55:52;2018-08-17 12:57:03;WorkerH_#0;;;;
12;A;2018-08-17 12:23:01;2018-08-17 12:23:01;2018-08-17 12:28:46;WorkerA_#1;;;;
12;Batch Activity;2018-08-17 12:28:46;2018-08-17 12:28:46;2018-08-17 12:49:34;;4;BatchSubProcess;SEQUENTIAL_CASEBASED;
12;B;2018-08-17 12:41:04;2018-08-17 12:41:04;2018-08-17 12:44:49;WorkerB_#1;4;BatchSubProcess;SEQUENTIAL_CASEBASED;2018-08-17 12:28:46
12;C;2018-08-17 12:44:49;2018-08-17 12:44:49;2018-08-17 12:49:34;WorkerB_#1;4;BatchSubProcess;SEQUENTIAL_CASEBASED;
12;D;2018-08-17 12:49:34;2018-08-17 12:50:45;2018-08-17 12:53:30;WorkerD_#0;;;;
12;E;2018-08-17 12:53:30;2018-08-17 12:53:30;2018-08-17 12:56:15;WorkerE_#1;;;;
12;F;2018-08-17 12:56:15;2018-08-17 12:56:15;2018-08-17 12:59:00;WorkerF_#0;;;;
12;G;2018-08-17 12:59:00;2018-08-17 12:59:00;2018-08-17 13:01:45;WorkerG_#1;;;;
12;H;2018-08-17 13:01:45;2018-08-17 13:01:45;2018-08-17 13:04:30;WorkerH_#0;;;;
13;A;2018-08-17 12:34:46;2018-08-17 12:34:46;2018-08-17 12:39:08;WorkerA_#0;;;;
13;Batch Activity;2018-08-17 12:39:08;2018-08-17 13:01:36;2018-08-17 13:22:16;;5;BatchSubProcess;SEQUENTIAL_CASEBASED;
13;B;2018-08-17 13:01:36;2018-08-17 13:01:36;2018-08-17 13:03:58;WorkerB_#0;5;BatchSubProcess;SEQUENTIAL_CASEBASED;2018-08-17 12:39:08
13;C;2018-08-17 13:03:58;2018-08-17 13:03:58;2018-08-17 13:07:20;WorkerB_#0;5;BatchSubProcess;SEQUENTIAL_CASEBASED;
13;D;2018-08-17 13:22:16;2018-08-17 13:22:16;2018-08-17 13:23:38;WorkerD_#1;;;;
13;E;2018-08-17 13:23:38;2018-08-17 13:23:38;2018-08-17 13:25:00;WorkerE_#0;;;;
13;F;2018-08-17 13:25:00;2018-08-17 13:25:00;2018-08-17 13:26:22;WorkerF_#1;;;;
13;G;2018-08-17 13:26:22;2018-08-17 13:26:22;2018-08-17 13:27:44;WorkerG_#0;;;;
13;H;2018-08-17 13:27:44;2018-08-17 13:27:44;2018-08-17 13:29:06;WorkerH_#1;;;;
14;A;2018-08-17 12:45:08;2018-08-17 12:45:08;2018-08-17 12:49:43;WorkerA_#1;;;;
14;Batch Activity;2018-08-17 12:49:43;2018-08-17 13:01:36;2018-08-17 13:22:16;;5;BatchSubProcess;SEQUENTIAL_CASEBASED;
14;B;2018-08-17 13:07:20;2018-08-17 13:07:20;2018-08-17 13:09:55;WorkerB_#0;5;BatchSubProcess;SEQUENTIAL_CASEBASED;2018-08-17 12:49:43
14;C;2018-08-17 13:09:55;2018-08-17 13:09:55;2018-08-17 13:13:30;WorkerB_#0;5;BatchSubProcess;SEQUENTIAL_CASEBASED;
14;D;2018-08-17 13:22:16;2018-08-17 13:22:16;2018-08-17 13:23:51;WorkerD_#0;;;;
14;E;2018-08-17 13:23:51;2018-08-17 13:23:51;2018-08-17 13:25:26;WorkerE_#1;;;;
14;F;2018-08-17 13:25:26;2018-08-17 13:25:26;2018-08-17 13:27:01;WorkerF_#0;;;;
14;G;2018-08-17 13:27:01;2018-08-17 13:27:01;2018-08-17 13:28:36;WorkerG_#1;;;;
14;H;2018-08-17 13:28:36;2018-08-17 13:28:36;2018-08-17 13:30:11;WorkerH_#0;;;;
15;A;2018-08-17 12:55:43;2018-08-17 12:55:43;2018-08-17 13:01:36;WorkerA_#0;;;;
15;Batch Activity;2018-08-17 13:01:36;2018-08-17 13:01:36;2018-08-17 13:22:16;;5;BatchSubProcess;SEQUENTIAL_CASEBASED;
15;B;2018-08-17 13:13:30;2018-08-17 13:13:30;2018-08-17 13:17:23;WorkerB_#0;5;BatchSubProcess;SEQUENTIAL_CASEBASED;2018-08-17 13:01:36
15;C;2018-08-17 13:17:23;2018-08-17 13:17:23;2018-08-17 13:22:16;WorkerB_#0;5;BatchSubProcess;SEQUENTIAL_CASEBASED;
15;D;2018-08-17 13:22:16;2018-08-17 13:23:38;2018-08-17 13:26:31;WorkerD_#1;;;;
15;E;2018-08-17 13:26:31;2018-08-17 13:26:31;2018-08-17 13:29:24;WorkerE_#0;;;;
15;F;2018-08-17 13:29:24;2018-08-17 13:29:24;2018-08-17 13:32:17;WorkerF_#1;;;;
15;G;2018-08-17 13:32:17;2018-08-17 13:32:17;2018-08-17 13:35:10;WorkerG_#0;;;;
15;H;2018-08-17 13:35:10;2018-08-17 13:35:10;2018-08-17 13:38:03;WorkerH_#1;;;;
16;A;2018-08-17 13:07:36;2018-08-17 13:07:36;2018-08-17 13:13:24;WorkerA_#1;;;;
16;Batch Activity;2018-08-17 13:13:24;2018-08-17 13:35:13;2018-08-17 13:57:27;;6;BatchSubProcess;SEQUENTIAL_CASEBASED;
16;B;2018-08-17 13:35:13;2018-08-17 13:35:13;2018-08-17 13:39:01;WorkerB_#1;6;BatchSubProcess;SEQUENTIAL_CASEBASED;2018-08-17 13:13:24
16;C;2018-08-17 13:39:01;2018-08-17 13:39:01;2018-08-17 13:43:49;WorkerB_#1;6;BatchSubProcess;SEQUENTIAL_CASEBASED;
16;D;2018-08-17 13:57:27;2018-08-17 13:57:27;2018-08-17 14:00:15;WorkerD_#0;;;;
16;E;2018-08-17 14:00:15;2018-08-17 14:00:15;2018-08-17 14:01:25;WorkerE_#0;;;;
16;F;2018-08-17 14:01:25;2018-08-17 14:01:25;2018-08-17 14:02:35;WorkerF_#1;;;;
16;G;2018-08-17 14:02:35;2018-08-17 14:02:35;2018-08-17 14:05:23;WorkerG_#1;;;;
16;H;2018-08-17 14:05:23;2018-08-17 14:05:23;2018-08-17 14:08:11;WorkerH_#0;;;;
17;A;2018-08-17 13:19:24;2018-08-17 13:19:24;2018-08-17 13:23:34;WorkerA_#0;;;;
17;Batch Activity;2018-08-17 13:23:34;2018-08-17 13:35:13;2018-08-17 13:57:27;;6;BatchSubProcess;SEQUENTIAL_CASEBASED;
17;B;2018-08-17 13:43:49;2018-08-17 13:43:49;2018-08-17 13:45:59;WorkerB_#1;6;BatchSubProcess;SEQUENTIAL_CASEBASED;2018-08-17 13:23:34
17;C;2018-08-17 13:45:59;2018-08-17 13:45:59;2018-08-17 13:49:09;WorkerB_#1;6;BatchSubProcess;SEQUENTIAL_CASEBASED;
17;D;2018-08-17 13:57:27;2018-08-17 13:57:27;2018-08-17 13:58:37;WorkerD_#1;;;;
17;E;2018-08-17 13:58:37;2018-08-17 13:58:37;2018-08-17 14:01:25;WorkerE_#1;;;;
17;F;2018-08-17 14:01:25;2018-08-17 14:01:25;2018-08-17 14:04:13;WorkerF_#0;;;;
17;G;2018-08-17 14:04:13;2018-08-17 14:04:13;2018-08-17 14:05:23;WorkerG_#0;;;;
17;H;2018-08-17 14:05:23;2018-08-17 14:05:23;2018-08-17 14:06:33;WorkerH_#1;;;;
18;A;2018-08-17 13:29:34;2018-08-17 13:29:34;2018-08-17 13:35:13;WorkerA_#1;;;;
18;Batch Activity;2018-08-17 13:35:13;2018-08-17 13:35:13;2018-08-17 13:57:27;;6;BatchSubProcess;SEQUENTIAL_CASEBASED;
18;B;2018-08-17 13:49:09;2018-08-17 13:49:09;2018-08-17 13:52:48;WorkerB_#1;6;BatchSubProcess;SEQUENTIAL_CASEBASED;2018-08-17 13:35:13
18;C;2018-08-17 13:52:48;2018-08-17 13:52:48;2018-08-17 13:57:27;WorkerB_#1;6;BatchSubProcess;SEQUENTIAL_CASEBASED;
18;D;2018-08-17 13:57:27;2018-08-17 13:58:37;2018-08-17 14:01:16;WorkerD_#1;;;;
18;E;2018-08-17 14:01:16;2018-08-17 14:01:25;2018-08-17 14:04:04;WorkerE_#1;;;;
18;F;2018-08-17 14:04:04;2018-08-17 14:04:04;2018-08-17 14:06:43;WorkerF_#1;;;;
18;G;2018-08-17 14:06:43;2018-08-17 14:06:43;2018-08-17 14:09:22;WorkerG_#1;;;;
18;H;2018-08-17 14:09:22;2018-08-17 14:09:22;2018-08-17 14:12:01;WorkerH_#1;;;;
19;A;2018-08-17 13:41:13;2018-08-17 13:41:13;2018-08-17 13:46:54;WorkerA_#0;;;;
19;Batch Activity;2018-08-17 13:46:54;2018-08-17 14:09:01;2018-08-17 14:31:37;;7;BatchSubProcess;SEQUENTIAL_CASEBASED;
19;B;2018-08-17 14:09:01;2018-08-17 14:09:01;2018-08-17 14:12:42;WorkerB_#0;7;BatchSubProcess;SEQUENTIAL_CASEBASED;2018-08-17 13:46:54
19;C;2018-08-17 14:12:42;2018-08-17 14:12:42;2018-08-17 14:17:23;WorkerB_#0;7;BatchSubProcess;SEQUENTIAL_CASEBASED;
19;D;2018-08-17 14:31:37;2018-08-17 14:31:37;2018-08-17 14:34:18;WorkerD_#0;;;;
19;E;2018-08-17 14:34:18;2018-08-17 14:34:18;2018-08-17 14:35:48;WorkerE_#1;;;;
19;F;2018-08-17 14:35:48;2018-08-17 14:35:48;2018-08-17 14:37:18;WorkerF_#1;;;;
19;G;2018-08-17 14:37:18;2018-08-17 14:37:18;2018-08-17 14:39:59;WorkerG_#0;;;;
19;H;2018-08-17 14:39:59;2018-08-17 14:39:59;2018-08-17 14:42:40;WorkerH_#0;;;;
20;A;2018-08-17 13:52:54;2018-08-17 13:52:54;2018-08-17 13:57:24;WorkerA_#1;;;;
20;Batch Activity;2018-08-17 13:57:24;2018-08-17 14:09:01;2018-08-17 14:31:37;;7;BatchSubProcess;SEQUENTIAL_CASEBASED;
20;B;2018-08-17 14:17:23;2018-08-17 14:17:23;2018-08-17 14:19:53;WorkerB_#0;7;BatchSubProcess;SEQUENTIAL_CASEBASED;2018-08-17 13:57:24
20;C;2018-08-17 14:19:53;2018-08-17 14:19:53;2018-08-17 14:23:23;WorkerB_#0;7;BatchSubProcess;SEQUENTIAL_CASEBASED;
20;D;2018-08-17 14:31:37;2018-08-17 14:31:37;2018-08-17 14:33:07;WorkerD_#1;;;;
20;E;2018-08-17 14:33:07;2018-08-17 14:33:07;2018-08-17 14:35:48;WorkerE_#0;;;;
20;F;2018-08-17 14:35:48;2018-08-17 14:35:48;2018-08-17 14:38:29;WorkerF_#0;;;;
20;G;2018-08-17 14:38:29;2018-08-17 14:38:29;2018-08-17 14:39:59;WorkerG_#1;;;;
20;H;2018-08-17 14:39:59;2018-08-17 14:39:59;2018-08-17 14:41:29;WorkerH_#1;;;;
21;A;2018-08-17 14:03:24;2018-08-17 14:03:24;2018-08-17 14:09:01;WorkerA_#0;;;;
21;Batch Activity;2018-08-17 14:09:01;2018-08-17 14:09:01;2018-08-17 14:31:37;;7;BatchSubProcess;SEQUENTIAL_CASEBASED;
21;B;2018-08-17 14:23:23;2018-08-17 14:23:23;2018-08-17 14:27:00;WorkerB_#0;7;BatchSubProcess;SEQUENTIAL_CASEBASED;2018-08-17 14:09:01
21;C;2018-08-17 14:27:00;2018-08-17 14:27:00;2018-08-17 14:31:37;WorkerB_#0;7;BatchSubProcess;SEQUENTIAL_CASEBASED;
21;D;2018-08-17 14:31:37;2018-08-17 14:33:07;2018-08-17 14:35:44;WorkerD_#1;;;;
21;E;2018-08-17 14:35:44;2018-08-17 14:35:48;2018-08-17 14:38:25;WorkerE_#0;;;;
21;F;2018-08-17 14:38:25;2018-08-17 14:38:25;2018-08-17 14:41:02;WorkerF_#1;;;;
21;G;2018-08-17 14:41:02;2018-08-17 14:41:02;2018-08-17 14:43:39;WorkerG_#0;;;;
21;H;2018-08-17 14:43:39;2018-08-17 14:43:39;2018-08-17 14:46:16;WorkerH_#1;;;;
22;A;2018-08-17 14:15:01;2018-08-17 14:15:01;2018-08-17 14:19:14;WorkerA_#1;;;;
22;Batch Activity;2018-08-17 14:19:14;2018-08-17 14:42:09;2018-08-17 15:03:25;;8;BatchSubProcess;SEQUENTIAL_CASEBASED;
22;B;2018-08-17 14:42:09;2018-08-17 14:42:09;2018-08-17 14:44:22;WorkerB_#1;8;BatchSubProcess;SEQUENTIAL_CASEBASED;2018-08-17 14:19:14
22;C;2018-08-17 14:44:22;2018-08-17 14:44:22;2018-08-17 14:47:35;WorkerB_#1;8;BatchSubProcess;SEQUENTIAL_CASEBASED;
22;D;2018-08-17 15:03:25;2018-08-17 15:03:25;2018-08-17 15:04:38;WorkerD_#0;;;;
22;E;2018-08-17 15:04:38;2018-08-17 15:04:38;2018-08-17 15:05:51;WorkerE_#1;;;;
22;F;2018-08-17 15:05:51;2018-08-17 15:05:51;2018-08-17 15:07:04;WorkerF_#0;;;;
22;G;2018-08-17 15:07:04;2018-08-17 15:07:04;2018-08-17 15:08:17;WorkerG_#1;;;;
22;H;2018-08-17 15:08:17;2018-08-17 15:08:17;2018-08-17 15:09:30;WorkerH_#0;;;;
23;A;2018-08-17 14:25:14;2018-08-17 14:25:14;2018-08-17 14:30:57;WorkerA_#0;;;;
23;Batch Activity;2018-08-17 14:30:57;2018-08-17 14:42:09;2018-08-17 15:03:25;;8;BatchSubProcess;SEQUENTIAL_CASEBASED;
23;B;2018-08-17 14:47:35;2018-08-17 14:47:35;2018-08-17 14:51:18;WorkerB_#1;8;BatchSubProcess;SEQUENTIAL_CASEBASED;2018-08-17 14:30:57
23;C;2018-08-17 14:51:18;2018-08-17 14:51:18;2018-08-17 14:56:01;WorkerB_#1;8;BatchSubProcess;SEQUENTIAL_CASEBASED;
23;D;2018-08-17 15:03:25;2018-08-17 15:03:25;2018-08-17 15:06:08;WorkerD_#1;;;;
23;E;2018-08-17 15:06:08;2018-08-17 15:06:08;2018-08-17 15:08:51;WorkerE_#0;;;;
23;F;2018-08-17 15:08:51;2018-08-17 15:08:51;2018-08-17 15:11:34;WorkerF_#1;;;;
23;G;2018-08-17 15:11:34;2018-08-17 15:11:34;2018-08-17 15:13:46;WorkerG_#1;;;;
23;H;2018-08-17 15:13:46;2018-08-17 15:13:46;2018-08-17 15:16:29;WorkerH_#1;;;;
24;A;2018-08-17 14:36:57;2018-08-17 14:36:57;2018-08-17 14:42:09;WorkerA_#1;;;;
24;Batch Activity;2018-08-17 14:42:09;2018-08-17 14:42:09;2018-08-17 15:03:25;;8;BatchSubProcess;SEQUENTIAL_CASEBASED;
24;B;2018-08-17 14:56:01;2018-08-17 14:56:01;2018-08-17 14:59:13;WorkerB_#1;8;BatchSubProcess;SEQUENTIAL_CASEBASED;2018-08-17 14:42:09
24;C;2018-08-17 14:59:13;2018-08-17 14:59:13;2018-08-17 15:03:25;WorkerB_#1;8;BatchSubProcess;SEQUENTIAL_CASEBASED;
