"Process.Instance";"Activity.Name";"Arrival";"Start";"Complete";"Resources";"Batch.Number";"Cluster.Id";"Batch.Type";"Natural.Arrival.Time"
6;"F";"2018-08-17 11:42:33";"2018-08-17 11:43:58";"2018-08-17 11:45:36";"WorkerF_#1";NA;"";"";""
6;"G";"2018-08-17 11:45:36";"2018-08-17 11:46:36";"2018-08-17 11:48:14";"WorkerG_#1";NA;"";"";""
6;"H";"2018-08-17 11:48:14";"2018-08-17 11:48:14";"2018-08-17 11:49:52";"WorkerH_#1";NA;"";"";""
7;"A";"2018-08-17 11:31:14";"2018-08-17 11:31:14";"2018-08-17 11:35:38";"WorkerA_#0";NA;"";"";""
7;"B";"2018-08-17 11:35:38";"2018-08-17 11:35:38";"2018-08-17 11:38:02";"WorkerB_#0";NA;"";"";""
7;"Batch Activity";"2018-08-17 11:38:01";"2018-08-17 12:02:17";"2018-08-17 12:17:56";"";3;"BatchSubProcess";"CONCURRENT_TASKBASED";""
7;"D";"2018-08-17 12:02:17";"2018-08-17 12:02:17";"2018-08-17 12:06:42";"WorkerD_#0";3;"BatchSubProcess";"CONCURRENT_TASKBASED";"2018-08-17 11:38:01"
7;"E";"2018-08-17 12:02:17";"2018-08-17 12:02:17";"2018-08-17 12:04:51";"WorkerE_#0";3;"BatchSubProcess";"CONCURRENT_TASKBASED";"2018-08-17 12:02:17"
7;"F";"2018-08-17 12:17:56";"2018-08-17 12:17:56";"2018-08-17 12:19:20";"WorkerF_#0";NA;"";"";""
7;"G";"2018-08-17 12:19:20";"2018-08-17 12:19:20";"2018-08-17 12:20:44";"WorkerG_#0";NA;"";"";""
7;"H";"2018-08-17 12:20:44";"2018-08-17 12:20:44";"2018-08-17 12:22:08";"WorkerH_#0";NA;"";"";""
8;"A";"2018-08-17 11:41:38";"2018-08-17 11:41:38";"2018-08-17 11:47:26";"WorkerA_#1";NA;"";"";""
8;"B";"2018-08-17 11:47:26";"2018-08-17 11:47:26";"2018-08-17 11:51:14";"WorkerB_#1";NA;"";"";""
8;"Batch Activity";"2018-08-17 11:51:13";"2018-08-17 12:02:17";"2018-08-17 12:17:56";"";3;"BatchSubProcess";"CONCURRENT_TASKBASED";""
8;"E";"2018-08-17 12:04:50";"2018-08-17 12:04:50";"2018-08-17 12:07:08";"WorkerE_#0";3;"BatchSubProcess";"CONCURRENT_TASKBASED";"2018-08-17 12:02:17"
8;"D";"2018-08-17 12:06:41";"2018-08-17 12:06:41";"2018-08-17 12:12:30";"WorkerD_#0";3;"BatchSubProcess";"CONCURRENT_TASKBASED";"2018-08-17 11:51:13"
8;"F";"2018-08-17 12:17:56";"2018-08-17 12:17:56";"2018-08-17 12:20:44";"WorkerF_#1";NA;"";"";""
8;"G";"2018-08-17 12:20:44";"2018-08-17 12:20:44";"2018-08-17 12:23:32";"WorkerG_#1";NA;"";"";""
8;"H";"2018-08-17 12:23:32";"2018-08-17 12:23:32";"2018-08-17 12:26:20";"WorkerH_#1";NA;"";"";""
9;"A";"2018-08-17 11:53:26";"2018-08-17 11:53:26";"2018-08-17 11:58:52";"WorkerA_#0";NA;"";"";""
9;"B";"2018-08-17 11:58:52";"2018-08-17 11:58:52";"2018-08-17 12:02:18";"WorkerB_#0";NA;"";"";""
9;"Batch Activity";"2018-08-17 12:02:17";"2018-08-17 12:02:17";"2018-08-17 12:17:56";"";3;"BatchSubProcess";"CONCURRENT_TASKBASED";""
9;"E";"2018-08-17 12:07:07";"2018-08-17 12:07:07";"2018-08-17 12:08:50";"WorkerE_#0";3;"BatchSubProcess";"CONCURRENT_TASKBASED";"2018-08-17 12:02:17"
9;"D";"2018-08-17 12:12:29";"2018-08-17 12:12:29";"2018-08-17 12:17:56";"WorkerD_#0";3;"BatchSubProcess";"CONCURRENT_TASKBASED";"2018-08-17 12:02:17"
9;"F";"2018-08-17 12:17:56";"2018-08-17 12:19:20";"2018-08-17 12:21:46";"WorkerF_#0";NA;"";"";""
9;"G";"2018-08-17 12:21:46";"2018-08-17 12:21:46";"2018-08-17 12:24:12";"WorkerG_#0";NA;"";"";""
9;"H";"2018-08-17 12:24:12";"2018-08-17 12:24:12";"2018-08-17 12:26:38";"WorkerH_#0";NA;"";"";""
10;"A";"2018-08-17 12:04:52";"2018-08-17 12:04:52";"2018-08-17 12:10:31";"WorkerA_#1";NA;"";"";""
10;"B";"2018-08-17 12:10:31";"2018-08-17 12:10:31";"2018-08-17 12:14:10";"WorkerB_#1";NA;"";"";""
10;"Batch Activity";"2018-08-17 12:14:09";"2018-08-17 12:38:10";"2018-08-17 12:55:31";"";4;"BatchSubProcess";"CONCURRENT_TASKBASED";""
10;"D";"2018-08-17 12:38:10";"2018-08-17 12:38:10";"2018-08-17 12:43:50";"WorkerD_#1";4;"BatchSubProcess";"CONCURRENT_TASKBASED";"2018-08-17 12:38:10"
10;"C";"2018-08-17 12:38:10";"2018-08-17 12:38:10";"2018-08-17 12:41:35";"WorkerC_#0";4;"BatchSubProcess";"CONCURRENT_TASKBASED";"2018-08-17 12:14:09"
10;"F";"2018-08-17 12:55:31";"2018-08-17 12:55:31";"2018-08-17 12:58:10";"WorkerF_#1";NA;"";"";""
10;"G";"2018-08-17 12:58:10";"2018-08-17 12:58:10";"2018-08-17 13:00:49";"WorkerG_#1";NA;"";"";""
10;"H";"2018-08-17 13:00:49";"2018-08-17 13:00:49";"2018-08-17 13:03:28";"WorkerH_#1";NA;"";"";""
11;"A";"2018-08-17 12:16:31";"2018-08-17 12:16:31";"2018-08-17 12:22:13";"WorkerA_#0";NA;"";"";""
11;"B";"2018-08-17 12:22:13";"2018-08-17 12:22:13";"2018-08-17 12:25:55";"WorkerB_#0";NA;"";"";""
11;"Batch Activity";"2018-08-17 12:25:54";"2018-08-17 12:38:10";"2018-08-17 12:55:31";"";4;"BatchSubProcess";"CONCURRENT_TASKBASED";""
11;"C";"2018-08-17 12:41:34";"2018-08-17 12:41:34";"2018-08-17 12:46:23";"WorkerC_#0";4;"BatchSubProcess";"CONCURRENT_TASKBASED";"2018-08-17 12:25:54"
11;"D";"2018-08-17 12:43:49";"2018-08-17 12:43:49";"2018-08-17 12:49:32";"WorkerD_#1";4;"BatchSubProcess";"CONCURRENT_TASKBASED";"2018-08-17 12:38:10"
11;"F";"2018-08-17 12:55:31";"2018-08-17 12:55:31";"2018-08-17 12:58:13";"WorkerF_#0";NA;"";"";""
11;"G";"2018-08-17 12:58:13";"2018-08-17 12:58:13";"2018-08-17 13:00:55";"WorkerG_#0";NA;"";"";""
11;"H";"2018-08-17 13:00:55";"2018-08-17 13:00:55";"2018-08-17 13:03:37";"WorkerH_#0";NA;"";"";""
12;"A";"2018-08-17 12:28:13";"2018-08-17 12:28:13";"2018-08-17 12:34:12";"WorkerA_#1";NA;"";"";""
12;"B";"2018-08-17 12:34:12";"2018-08-17 12:34:12";"2018-08-17 12:38:11";"WorkerB_#1";NA;"";"";""
12;"Batch Activity";"2018-08-17 12:38:10";"2018-08-17 12:38:10";"2018-08-17 12:55:31";"";4;"BatchSubProcess";"CONCURRENT_TASKBASED";""
12;"C";"2018-08-17 12:46:22";"2018-08-17 12:46:22";"2018-08-17 12:50:49";"WorkerC_#0";4;"BatchSubProcess";"CONCURRENT_TASKBASED";"2018-08-17 12:38:10"
12;"D";"2018-08-17 12:49:31";"2018-08-17 12:49:31";"2018-08-17 12:55:31";"WorkerD_#1";4;"BatchSubProcess";"CONCURRENT_TASKBASED";"2018-08-17 12:38:10"
12;"F";"2018-08-17 12:55:31";"2018-08-17 12:58:10";"2018-08-17 13:01:09";"WorkerF_#1";NA;"";"";""
12;"G";"2018-08-17 13:01:09";"2018-08-17 13:01:09";"2018-08-17 13:04:08";"WorkerG_#1";NA;"";"";""
12;"H";"2018-08-17 13:04:08";"2018-08-17 13:04:08";"2018-08-17 13:07:07";"WorkerH_#1";NA;"";"";""
13;"A";"2018-08-17 12:40:12";"2018-08-17 12:40:12";"2018-08-17 12:44:52";"WorkerA_#0";NA;"";"";""
13;"B";"2018-08-17 12:44:52";"2018-08-17 12:44:52";"2018-08-17 12:47:32";"WorkerB_#0";NA;"";"";""
13;"Batch Activity";"2018-08-17 12:47:31";"2018-08-17 13:08:04";"2018-08-17 13:21:43";"";5;"BatchSubProcess";"CONCURRENT_TASKBASED";""
13;"D";"2018-08-17 13:08:04";"2018-08-17 13:08:04";"2018-08-17 13:12:45";"WorkerD_#0";5;"BatchSubProcess";"CONCURRENT_TASKBASED";"2018-08-17 12:47:31"
13;"E";"2018-08-17 13:08:04";"2018-08-17 13:08:04";"2018-08-17 13:10:43";"WorkerE_#1";5;"BatchSubProcess";"CONCURRENT_TASKBASED";"2018-08-17 13:08:04"
13;"F";"2018-08-17 13:21:43";"2018-08-17 13:21:43";"2018-08-17 13:23:23";"WorkerF_#0";NA;"";"";""
13;"G";"2018-08-17 13:23:23";"2018-08-17 13:23:23";"2018-08-17 13:25:03";"WorkerG_#0";NA;"";"";""
13;"H";"2018-08-17 13:25:03";"2018-08-17 13:25:03";"2018-08-17 13:26:43";"WorkerH_#0";NA;"";"";""
14;"A";"2018-08-17 12:50:52";"2018-08-17 12:50:52";"2018-08-17 12:55:35";"WorkerA_#1";NA;"";"";""
14;"B";"2018-08-17 12:55:35";"2018-08-17 12:55:35";"2018-08-17 12:58:18";"WorkerB_#1";NA;"";"";""
14;"Batch Activity";"2018-08-17 12:58:17";"2018-08-17 13:08:04";"2018-08-17 13:21:43";"";5;"BatchSubProcess";"CONCURRENT_TASKBASED";""
14;"E";"2018-08-17 13:10:42";"2018-08-17 13:10:42";"2018-08-17 13:12:08";"WorkerE_#1";5;"BatchSubProcess";"CONCURRENT_TASKBASED";"2018-08-17 13:08:04"
14;"D";"2018-08-17 13:12:44";"2018-08-17 13:12:44";"2018-08-17 13:17:28";"WorkerD_#0";5;"BatchSubProcess";"CONCURRENT_TASKBASED";"2018-08-17 12:58:17"
14;"F";"2018-08-17 13:21:43";"2018-08-17 13:21:43";"2018-08-17 13:23:26";"WorkerF_#1";NA;"";"";""
14;"G";"2018-08-17 13:23:26";"2018-08-17 13:23:26";"2018-08-17 13:25:09";"WorkerG_#1";NA;"";"";""
14;"H";"2018-08-17 13:25:09";"2018-08-17 13:25:09";"2018-08-17 13:26:52";"WorkerH_#1";NA;"";"";""
15;"A";"2018-08-17 13:01:35";"2018-08-17 13:01:35";"2018-08-17 13:05:50";"WorkerA_#0";NA;"";"";""
15;"B";"2018-08-17 13:05:50";"2018-08-17 13:05:50";"2018-08-17 13:08:05";"WorkerB_#0";NA;"";"";""
15;"Batch Activity";"2018-08-17 13:08:04";"2018-08-17 13:08:04";"2018-08-17 13:21:43";"";5;"BatchSubProcess";"CONCURRENT_TASKBASED";""
15;"E";"2018-08-17 13:12:07";"2018-08-17 13:12:07";"2018-08-17 13:13:46";"WorkerE_#1";5;"BatchSubProcess";"CONCURRENT_TASKBASED";"2018-08-17 13:08:04"
15;"D";"2018-08-17 13:17:27";"2018-08-17 13:17:27";"2018-08-17 13:21:43";"WorkerD_#0";5;"BatchSubProcess";"CONCURRENT_TASKBASED";"2018-08-17 13:08:04"
15;"F";"2018-08-17 13:21:43";"2018-08-17 13:23:23";"2018-08-17 13:24:38";"WorkerF_#0";NA;"";"";""
15;"G";"2018-08-17 13:24:38";"2018-08-17 13:25:03";"2018-08-17 13:26:18";"WorkerG_#0";NA;"";"";""
15;"H";"2018-08-17 13:26:18";"2018-08-17 13:26:43";"2018-08-17 13:27:58";"WorkerH_#0";NA;"";"";""
16;"A";"2018-08-17 13:11:50";"2018-08-17 13:11:50";"2018-08-17 13:17:00";"WorkerA_#1";NA;"";"";""
16;"B";"2018-08-17 13:17:00";"2018-08-17 13:17:00";"2018-08-17 13:20:10";"WorkerB_#1";NA;"";"";""
16;"Batch Activity";"2018-08-17 13:20:09";"2018-08-17 13:41:44";"2018-08-17 13:56:21";"";6;"BatchSubProcess";"CONCURRENT_TASKBASED";""
16;"D";"2018-08-17 13:41:44";"2018-08-17 13:41:44";"2018-08-17 13:46:55";"WorkerD_#1";6;"BatchSubProcess";"CONCURRENT_TASKBASED";"2018-08-17 13:20:09"
16;"E";"2018-08-17 13:41:44";"2018-08-17 13:41:44";"2018-08-17 13:43:09";"WorkerE_#0";6;"BatchSubProcess";"CONCURRENT_TASKBASED";"2018-08-17 13:41:44"
16;"F";"2018-08-17 13:56:21";"2018-08-17 13:56:21";"2018-08-17 13:58:31";"WorkerF_#1";NA;"";"";""
16;"G";"2018-08-17 13:58:31";"2018-08-17 13:58:31";"2018-08-17 13:59:38";"WorkerG_#0";NA;"";"";""
16;"H";"2018-08-17 13:59:38";"2018-08-17 13:59:38";"2018-08-17 14:00:45";"WorkerH_#0";NA;"";"";""
17;"A";"2018-08-17 13:23:00";"2018-08-17 13:23:00";"2018-08-17 13:27:07";"WorkerA_#0";NA;"";"";""
17;"B";"2018-08-17 13:27:07";"2018-08-17 13:27:07";"2018-08-17 13:29:14";"WorkerB_#0";NA;"";"";""
17;"Batch Activity";"2018-08-17 13:29:13";"2018-08-17 13:41:44";"2018-08-17 13:56:21";"";6;"BatchSubProcess";"CONCURRENT_TASKBASED";""
17;"E";"2018-08-17 13:43:08";"2018-08-17 13:43:08";"2018-08-17 13:45:57";"WorkerE_#0";6;"BatchSubProcess";"CONCURRENT_TASKBASED";"2018-08-17 13:41:44"
17;"D";"2018-08-17 13:46:54";"2018-08-17 13:46:54";"2018-08-17 13:51:02";"WorkerD_#1";6;"BatchSubProcess";"CONCURRENT_TASKBASED";"2018-08-17 13:29:13"
17;"F";"2018-08-17 13:56:21";"2018-08-17 13:56:21";"2018-08-17 13:57:28";"WorkerF_#0";NA;"";"";""
17;"G";"2018-08-17 13:57:28";"2018-08-17 13:57:28";"2018-08-17 13:59:38";"WorkerG_#1";NA;"";"";""
17;"H";"2018-08-17 13:59:38";"2018-08-17 13:59:38";"2018-08-17 14:01:48";"WorkerH_#1";NA;"";"";""
18;"A";"2018-08-17 13:33:07";"2018-08-17 13:33:07";"2018-08-17 13:38:26";"WorkerA_#1";NA;"";"";""
18;"B";"2018-08-17 13:38:26";"2018-08-17 13:38:26";"2018-08-17 13:41:45";"WorkerB_#1";NA;"";"";""
18;"Batch Activity";"2018-08-17 13:41:44";"2018-08-17 13:41:44";"2018-08-17 13:56:21";"";6;"BatchSubProcess";"CONCURRENT_TASKBASED";""
18;"E";"2018-08-17 13:45:56";"2018-08-17 13:45:56";"2018-08-17 13:48:23";"WorkerE_#0";6;"BatchSubProcess";"CONCURRENT_TASKBASED";"2018-08-17 13:41:44"
18;"D";"2018-08-17 13:51:01";"2018-08-17 13:51:01";"2018-08-17 13:56:21";"WorkerD_#1";6;"BatchSubProcess";"CONCURRENT_TASKBASED";"2018-08-17 13:41:44"
18;"F";"2018-08-17 13:56:21";"2018-08-17 13:57:28";"2018-08-17 13:59:47";"WorkerF_#0";NA;"";"";""
18;"G";"2018-08-17 13:59:47";"2018-08-17 13:59:47";"2018-08-17 14:02:06";"WorkerG_#1";NA;"";"";""
18;"H";"2018-08-17 14:02:06";"2018-08-17 14:02:06";"2018-08-17 14:04:25";"WorkerH_#0";NA;"";"";""
19;"A";"2018-08-17 13:44:26";"2018-08-17 13:44:26";"2018-08-17 13:50:24";"WorkerA_#0";NA;"";"";""
19;"B";"2018-08-17 13:50:24";"2018-08-17 13:50:24";"2018-08-17 13:54:22";"WorkerB_#0";NA;"";"";""
19;"Batch Activity";"2018-08-17 13:54:21";"2018-08-17 14:13:36";"2018-08-17 14:28:21";"";7;"BatchSubProcess";"CONCURRENT_TASKBASED";""
19;"D";"2018-08-17 14:13:36";"2018-08-17 14:13:36";"2018-08-17 14:19:35";"WorkerD_#0";7;"BatchSubProcess";"CONCURRENT_TASKBASED";"2018-08-17 13:54:21"
19;"E";"2018-08-17 14:13:36";"2018-08-17 14:13:36";"2018-08-17 14:16:16";"WorkerE_#1";7;"BatchSubProcess";"CONCURRENT_TASKBASED";"2018-08-17 14:13:36"
19;"F";"2018-08-17 14:28:21";"2018-08-17 14:28:21";"2018-08-17 14:31:19";"WorkerF_#1";NA;"";"";""
19;"G";"2018-08-17 14:31:19";"2018-08-17 14:32:26";"2018-08-17 14:33:53";"WorkerG_#1";NA;"";"";""
19;"H";"2018-08-17 14:33:53";"2018-08-17 14:33:57";"2018-08-17 14:35:24";"WorkerH_#0";NA;"";"";""
20;"A";"2018-08-17 13:56:24";"2018-08-17 13:56:24";"2018-08-17 14:00:43";"WorkerA_#1";NA;"";"";""
20;"B";"2018-08-17 14:00:43";"2018-08-17 14:00:43";"2018-08-17 14:03:02";"WorkerB_#1";NA;"";"";""
20;"Batch Activity";"2018-08-17 14:03:01";"2018-08-17 14:13:36";"2018-08-17 14:28:21";"";7;"BatchSubProcess";"CONCURRENT_TASKBASED";""
20;"E";"2018-08-17 14:16:15";"2018-08-17 14:16:15";"2018-08-17 14:18:58";"WorkerE_#1";7;"BatchSubProcess";"CONCURRENT_TASKBASED";"2018-08-17 14:13:36"
20;"D";"2018-08-17 14:19:34";"2018-08-17 14:19:34";"2018-08-17 14:23:54";"WorkerD_#0";7;"BatchSubProcess";"CONCURRENT_TASKBASED";"2018-08-17 14:03:01"
20;"F";"2018-08-17 14:28:21";"2018-08-17 14:28:21";"2018-08-17 14:29:40";"WorkerF_#0";NA;"";"";""
20;"G";"2018-08-17 14:29:40";"2018-08-17 14:29:40";"2018-08-17 14:32:38";"WorkerG_#0";NA;"";"";""
20;"H";"2018-08-17 14:32:38";"2018-08-17 14:32:38";"2018-08-17 14:33:57";"WorkerH_#0";NA;"";"";""
21;"A";"2018-08-17 14:06:43";"2018-08-17 14:06:43";"2018-08-17 14:11:10";"WorkerA_#0";NA;"";"";""
21;"B";"2018-08-17 14:11:10";"2018-08-17 14:11:10";"2018-08-17 14:13:37";"WorkerB_#0";NA;"";"";""
21;"Batch Activity";"2018-08-17 14:13:36";"2018-08-17 14:13:36";"2018-08-17 14:28:21";"";7;"BatchSubProcess";"CONCURRENT_TASKBASED";""
21;"E";"2018-08-17 14:18:57";"2018-08-17 14:18:57";"2018-08-17 14:21:57";"WorkerE_#1";7;"BatchSubProcess";"CONCURRENT_TASKBASED";"2018-08-17 14:13:36"
21;"D";"2018-08-17 14:23:53";"2018-08-17 14:23:53";"2018-08-17 14:28:21";"WorkerD_#0";7;"BatchSubProcess";"CONCURRENT_TASKBASED";"2018-08-17 14:13:36"
21;"F";"2018-08-17 14:28:21";"2018-08-17 14:29:40";"2018-08-17 14:31:07";"WorkerF_#0";NA;"";"";""
21;"G";"2018-08-17 14:31:07";"2018-08-17 14:31:07";"2018-08-17 14:32:26";"WorkerG_#1";NA;"";"";""
21;"H";"2018-08-17 14:32:26";"2018-08-17 14:32:26";"2018-08-17 14:35:24";"WorkerH_#1";NA;"";"";""
22;"A";"2018-08-17 14:17:10";"2018-08-17 14:17:10";"2018-08-17 14:21:43";"WorkerA_#1";NA;"";"";""
22;"B";"2018-08-17 14:21:43";"2018-08-17 14:21:43";"2018-08-17 14:24:16";"WorkerB_#1";NA;"";"";""
22;"Batch Activity";"2018-08-17 14:24:15";"2018-08-17 14:47:14";"2018-08-17 15:01:49";"";8;"BatchSubProcess";"CONCURRENT_TASKBASED";""
22;"D";"2018-08-17 14:47:14";"2018-08-17 14:47:14";"2018-08-17 14:51:48";"WorkerD_#1";8;"BatchSubProcess";"CONCURRENT_TASKBASED";"2018-08-17 14:47:14"
22;"C";"2018-08-17 14:47:14";"2018-08-17 14:47:14";"2018-08-17 14:51:54";"WorkerC_#1";8;"BatchSubProcess";"CONCURRENT_TASKBASED";"2018-08-17 14:24:15"
22;"F";"2018-08-17 15:01:49";"2018-08-17 15:01:49";"2018-08-17 15:03:22";"WorkerF_#0";NA;"";"";""
22;"G";"2018-08-17 15:03:22";"2018-08-17 15:03:22";"2018-08-17 15:04:52";"WorkerG_#1";NA;"";"";""
22;"H";"2018-08-17 15:04:52";"2018-08-17 15:04:52";"2018-08-17 15:06:22";"WorkerH_#0";NA;"";"";""
23;"A";"2018-08-17 14:27:43";"2018-08-17 14:27:43";"2018-08-17 14:32:13";"WorkerA_#0";NA;"";"";""
23;"B";"2018-08-17 14:32:13";"2018-08-17 14:32:13";"2018-08-17 14:34:43";"WorkerB_#0";NA;"";"";""
23;"Batch Activity";"2018-08-17 14:34:42";"2018-08-17 14:47:14";"2018-08-17 15:01:49";"";8;"BatchSubProcess";"CONCURRENT_TASKBASED";""
23;"D";"2018-08-17 14:51:47";"2018-08-17 14:51:47";"2018-08-17 14:56:18";"WorkerD_#1";8;"BatchSubProcess";"CONCURRENT_TASKBASED";"2018-08-17 14:47:14"
