Process Instance;Activity Name;Arrival;Start;Complete;Resources;Batch Number;Cluster Id;Batch Type;Natural Arrival Time
5;Batch Activity;2018-08-17 11:14:28;2018-08-17 11:25:55;2018-08-17 11:57:47;;2;BatchSubProcess;SEQUENTIAL_TASKBASED;
5;B;2018-08-17 11:28:12;2018-08-17 11:28:12;2018-08-17 11:31:11;WorkerB_#1;2;BatchSubProcess;SEQUENTIAL_TASKBASED;2018-08-17 11:14:28
5;C;2018-08-17 11:37:55;2018-08-17 11:37:55;2018-08-17 11:41:54;WorkerC_#1;2;BatchSubProcess;SEQUENTIAL_TASKBASED;2018-08-17 11:34:38
5;D;2018-08-17 11:47:38;2018-08-17 11:47:38;2018-08-17 11:49:37;WorkerD_#1;2;BatchSubProcess;SEQUENTIAL_TASKBASED;2018-08-17 11:46:21
5;E;2018-08-17 11:53:21;2018-08-17 11:53:21;2018-08-17 11:55:20;WorkerE_#1;2;BatchSubProcess;SEQUENTIAL_TASKBASED;2018-08-17 11:52:04
5;F;2018-08-17 11:57:47;2018-08-17 11:57:47;2018-08-17 11:59:46;WorkerF_#0;;;;
5;G;2018-08-17 11:59:46;2018-08-17 11:59:46;2018-08-17 12:01:45;WorkerG_#0;;;;
5;H;2018-08-17 12:01:45;2018-08-17 12:01:45;2018-08-17 12:03:44;WorkerH_#0;;;;
6;A;2018-08-17 11:20:28;2018-08-17 11:20:28;2018-08-17 11:25:55;WorkerA_#1;;;;
6;Batch Activity;2018-08-17 11:25:55;2018-08-17 11:25:55;2018-08-17 11:57:47;;2;BatchSubProcess;SEQUENTIAL_TASKBASED;
6;B;2018-08-17 11:31:11;2018-08-17 11:31:11;2018-08-17 11:34:38;WorkerB_#1;2;BatchSubProcess;SEQUENTIAL_TASKBASED;2018-08-17 11:25:55
6;C;2018-08-17 11:41:54;2018-08-17 11:41:54;2018-08-17 11:46:21;WorkerC_#1;2;BatchSubProcess;SEQUENTIAL_TASKBASED;2018-08-17 11:34:38
6;D;2018-08-17 11:49:37;2018-08-17 11:49:37;2018-08-17 11:52:04;WorkerD_#1;2;BatchSubProcess;SEQUENTIAL_TASKBASED;2018-08-17 11:46:21
6;E;2018-08-17 11:55:20;2018-08-17 11:55:20;2018-08-17 11:57:47;WorkerE_#1;2;BatchSubProcess;SEQUENTIAL_TASKBASED;2018-08-17 11:52:04
6;F;2018-08-17 11:57:47;2018-08-17 11:59:04;2018-08-17 12:01:31;WorkerF_#1;;;;
6;G;2018-08-17 12:01:31;2018-08-17 12:01:31;2018-08-17 12:03:58;WorkerG_#1;;;;
6;H;2018-08-17 12:03:58;2018-08-17 12:03:58;2018-08-17 12:06:25;WorkerH_#1;;;;
7;A;2018-08-17 11:31:55;2018-08-17 11:31:55;2018-08-17 11:37:39;WorkerA_#0;;;;
7;Batch Activity;2018-08-17 11:37:39;2018-08-17 11:59:51;2018-08-17 12:36:35;;3;BatchSubProcess;SEQUENTIAL_TASKBASED;
7;B;2018-08-17 11:59:51;2018-08-17 11:59:51;2018-08-17 12:03:35;WorkerB_#0;3;BatchSubProcess;SEQUENTIAL_TASKBASED;2018-08-17 11:37:39
7;C;2018-08-17 12:09:47;2018-08-17 12:09:47;2018-08-17 12:14:31;WorkerC_#0;3;BatchSubProcess;SEQUENTIAL_TASKBASED;2018-08-17 12:09:47
7;D;2018-08-17 12:22:43;2018-08-17 12:22:43;2018-08-17 12:25:27;WorkerD_#0;3;BatchSubProcess;SEQUENTIAL_TASKBASED;2018-08-17 12:22:43
7;E;2018-08-17 12:29:39;2018-08-17 12:29:39;2018-08-17 12:32:23;WorkerE_#0;3;BatchSubProcess;SEQUENTIAL_TASKBASED;2018-08-17 12:29:39
7;F;2018-08-17 12:36:35;2018-08-17 12:36:35;2018-08-17 12:39:19;WorkerF_#0;;;;
7;G;2018-08-17 12:39:19;2018-08-17 12:39:19;2018-08-17 12:40:54;WorkerG_#1;;;;
7;H;2018-08-17 12:40:54;2018-08-17 12:40:54;2018-08-17 12:42:29;WorkerH_#1;;;;
8;A;2018-08-17 11:43:39;2018-08-17 11:43:39;2018-08-17 11:48:14;WorkerA_#1;;;;
8;Batch Activity;2018-08-17 11:48:14;2018-08-17 11:59:51;2018-08-17 12:36:35;;3;BatchSubProcess;SEQUENTIAL_TASKBASED;
8;B;2018-08-17 12:03:35;2018-08-17 12:03:35;2018-08-17 12:06:10;WorkerB_#0;3;BatchSubProcess;SEQUENTIAL_TASKBASED;2018-08-17 11:48:14
8;C;2018-08-17 12:14:31;2018-08-17 12:14:31;2018-08-17 12:18:06;WorkerC_#0;3;BatchSubProcess;SEQUENTIAL_TASKBASED;2018-08-17 12:09:47
8;D;2018-08-17 12:25:27;2018-08-17 12:25:27;2018-08-17 12:27:02;WorkerD_#0;3;BatchSubProcess;SEQUENTIAL_TASKBASED;2018-08-17 12:22:43
8;E;2018-08-17 12:32:23;2018-08-17 12:32:23;2018-08-17 12:33:58;WorkerE_#0;3;BatchSubProcess;SEQUENTIAL_TASKBASED;2018-08-17 12:29:39
8;F;2018-08-17 12:36:35;2018-08-17 12:36:35;2018-08-17 12:38:10;WorkerF_#1;;;;
8;G;2018-08-17 12:38:10;2018-08-17 12:38:10;2018-08-17 12:40:54;WorkerG_#0;;;;
8;H;2018-08-17 12:40:54;2018-08-17 12:40:54;2018-08-17 12:43:38;WorkerH_#0;;;;
9;A;2018-08-17 11:54:14;2018-08-17 11:54:14;2018-08-17 11:59:51;WorkerA_#0;;;;
9;Batch Activity;2018-08-17 11:59:51;2018-08-17 11:59:51;2018-08-17 12:36:35;;3;BatchSubProcess;SEQUENTIAL_TASKBASED;
9;B;2018-08-17 12:06:10;2018-08-17 12:06:10;2018-08-17 12:09:47;WorkerB_#0;3;BatchSubProcess;SEQUENTIAL_TASKBASED;2018-08-17 11:59:51
9;C;2018-08-17 12:18:06;2018-08-17 12:18:06;2018-08-17 12:22:43;WorkerC_#0;3;BatchSubProcess;SEQUENTIAL_TASKBASED;2018-08-17 12:09:47
9;D;2018-08-17 12:27:02;2018-08-17 12:27:02;2018-08-17 12:29:39;WorkerD_#0;3;BatchSubProcess;SEQUENTIAL_TASKBASED;2018-08-17 12:22:43
9;E;2018-08-17 12:33:58;2018-08-17 12:33:58;2018-08-17 12:36:35;WorkerE_#0;3;BatchSubProcess;SEQUENTIAL_TASKBASED;2018-08-17 12:29:39
9;F;2018-08-17 12:36:35;2018-08-17 12:38:10;2018-08-17 12:40:47;WorkerF_#1;;;;
9;G;2018-08-17 12:40:47;2018-08-17 12:40:54;2018-08-17 12:43:31;WorkerG_#0;;;;
9;H;2018-08-17 12:43:31;2018-08-17 12:43:31;2018-08-17 12:46:08;WorkerH_#1;;;;
10;A;2018-08-17 12:05:51;2018-08-17 12:05:51;2018-08-17 12:10:43;WorkerA_#1;;;;
10;Batch Activity;2018-08-17 12:10:43;2018-08-17 12:31:35;2018-08-17 12:59:31;;4;BatchSubProcess;SEQUENTIAL_TASKBASED;
10;B;2018-08-17 12:31:35;2018-08-17 12:31:35;2018-08-17 12:34:27;WorkerB_#1;4;BatchSubProcess;SEQUENTIAL_TASKBASED;2018-08-17 12:10:43
10;C;2018-08-17 12:39:19;2018-08-17 12:39:19;2018-08-17 12:43:11;WorkerC_#1;4;BatchSubProcess;SEQUENTIAL_TASKBASED;2018-08-17 12:39:19
10;D;2018-08-17 12:50:03;2018-08-17 12:50:03;2018-08-17 12:51:55;WorkerD_#1;4;BatchSubProcess;SEQUENTIAL_TASKBASED;2018-08-17 12:50:03
10;E;2018-08-17 12:54:47;2018-08-17 12:54:47;2018-08-17 12:56:39;WorkerE_#1;4;BatchSubProcess;SEQUENTIAL_TASKBASED;2018-08-17 12:54:47
10;F;2018-08-17 12:59:31;2018-08-17 12:59:31;2018-08-17 13:01:23;WorkerF_#0;;;;
10;G;2018-08-17 13:01:23;2018-08-17 13:01:23;2018-08-17 13:02:49;WorkerG_#0;;;;
10;H;2018-08-17 13:02:49;2018-08-17 13:02:49;2018-08-17 13:04:15;WorkerH_#1;;;;
11;A;2018-08-17 12:16:43;2018-08-17 12:16:43;2018-08-17 12:21:09;WorkerA_#0;;;;
11;Batch Activity;2018-08-17 12:21:09;2018-08-17 12:31:35;2018-08-17 12:59:31;;4;BatchSubProcess;SEQUENTIAL_TASKBASED;
11;B;2018-08-17 12:34:27;2018-08-17 12:34:27;2018-08-17 12:36:53;WorkerB_#1;4;BatchSubProcess;SEQUENTIAL_TASKBASED;2018-08-17 12:21:09
11;C;2018-08-17 12:43:11;2018-08-17 12:43:11;2018-08-17 12:46:37;WorkerC_#1;4;BatchSubProcess;SEQUENTIAL_TASKBASED;2018-08-17 12:39:19
11;D;2018-08-17 12:51:55;2018-08-17 12:51:55;2018-08-17 12:53:21;WorkerD_#1;4;BatchSubProcess;SEQUENTIAL_TASKBASED;2018-08-17 12:50:03
11;E;2018-08-17 12:56:39;2018-08-17 12:56:39;2018-08-17 12:58:05;WorkerE_#1;4;BatchSubProcess;SEQUENTIAL_TASKBASED;2018-08-17 12:54:47
11;F;2018-08-17 12:59:31;2018-08-17 12:59:31;2018-08-17 13:00:57;WorkerF_#1;;;;
11;G;2018-08-17 13:00:57;2018-08-17 13:00:57;2018-08-17 13:02:49;WorkerG_#1;;;;
11;H;2018-08-17 13:02:49;2018-08-17 13:02:49;2018-08-17 13:04:41;WorkerH_#0;;;;
12;A;2018-08-17 12:27:09;2018-08-17 12:27:09;2018-08-17 12:31:35;WorkerA_#1;;;;
12;Batch Activity;2018-08-17 12:31:35;2018-08-17 12:31:35;2018-08-17 12:59:31;;4;BatchSubProcess;SEQUENTIAL_TASKBASED;
12;B;2018-08-17 12:36:53;2018-08-17 12:36:53;2018-08-17 12:39:19;WorkerB_#1;4;BatchSubProcess;SEQUENTIAL_TASKBASED;2018-08-17 12:31:35
12;C;2018-08-17 12:46:37;2018-08-17 12:46:37;2018-08-17 12:50:03;WorkerC_#1;4;BatchSubProcess;SEQUENTIAL_TASKBASED;2018-08-17 12:39:19
12;D;2018-08-17 12:53:21;2018-08-17 12:53:21;2018-08-17 12:54:47;WorkerD_#1;4;BatchSubProcess;SEQUENTIAL_TASKBASED;2018-08-17 12:50:03
12;E;2018-08-17 12:58:05;2018-08-17 12:58:05;2018-08-17 12:59:31;WorkerE_#1;4;BatchSubProcess;SEQUENTIAL_TASKBASED;2018-08-17 12:54:47
12;F;2018-08-17 12:59:31;2018-08-17 13:00:57;2018-08-17 13:02:23;WorkerF_#1;;;;
12;G;2018-08-17 13:02:23;2018-08-17 13:02:49;2018-08-17 13:04:15;WorkerG_#1;;;;
12;H;2018-08-17 13:04:15;2018-08-17 13:04:15;2018-08-17 13:05:41;WorkerH_#1;;;;
13;A;2018-08-17 12:37:35;2018-08-17 12:37:35;2018-08-17 12:41:56;WorkerA_#0;;;;
13;Batch Activity;2018-08-17 12:41:56;2018-08-17 13:04:02;2018-08-17 13:34:50;;5;BatchSubProcess;SEQUENTIAL_TASKBASED;
13;B;2018-08-17 13:04:02;2018-08-17 13:04:02;2018-08-17 13:06:23;WorkerB_#0;5;BatchSubProcess;SEQUENTIAL_TASKBASED;2018-08-17 12:41:56
13;C;2018-08-17 13:12:29;2018-08-17 13:12:29;2018-08-17 13:15:50;WorkerC_#0;5;BatchSubProcess;SEQUENTIAL_TASKBASED;2018-08-17 13:12:29
13;D;2018-08-17 13:23:56;2018-08-17 13:23:56;2018-08-17 13:25:17;WorkerD_#0;5;BatchSubProcess;SEQUENTIAL_TASKBASED;2018-08-17 13:23:56
13;E;2018-08-17 13:29:23;2018-08-17 13:29:23;2018-08-17 13:30:44;WorkerE_#0;5;BatchSubProcess;SEQUENTIAL_TASKBASED;2018-08-17 13:29:23
13;F;2018-08-17 13:34:50;2018-08-17 13:34:50;2018-08-17 13:36:11;WorkerF_#0;;;;
13;G;2018-08-17 13:36:11;2018-08-17 13:36:11;2018-08-17 13:37:32;WorkerG_#0;;;;
13;H;2018-08-17 13:37:32;2018-08-17 13:37:32;2018-08-17 13:38:53;WorkerH_#0;;;;
14;A;2018-08-17 12:47:56;2018-08-17 12:47:56;2018-08-17 12:52:26;WorkerA_#1;;;;
14;Batch Activity;2018-08-17 12:52:26;2018-08-17 13:04:02;2018-08-17 13:34:50;;5;BatchSubProcess;SEQUENTIAL_TASKBASED;
14;B;2018-08-17 13:06:23;2018-08-17 13:06:23;2018-08-17 13:08:53;WorkerB_#0;5;BatchSubProcess;SEQUENTIAL_TASKBASED;2018-08-17 12:52:26
14;C;2018-08-17 13:15:50;2018-08-17 13:15:50;2018-08-17 13:19:20;WorkerC_#0;5;BatchSubProcess;SEQUENTIAL_TASKBASED;2018-08-17 13:12:29
14;D;2018-08-17 13:25:17;2018-08-17 13:25:17;2018-08-17 13:26:47;WorkerD_#0;5;BatchSubProcess;SEQUENTIAL_TASKBASED;2018-08-17 13:23:56
14;E;2018-08-17 13:30:44;2018-08-17 13:30:44;2018-08-17 13:32:14;WorkerE_#0;5;BatchSubProcess;SEQUENTIAL_TASKBASED;2018-08-17 13:29:23
14;F;2018-08-17 13:34:50;2018-08-17 13:34:50;2018-08-17 13:36:20;WorkerF_#1;;;;
14;G;2018-08-17 13:36:20;2018-08-17 13:36:20;2018-08-17 13:37:50;WorkerG_#1;;;;
14;H;2018-08-17 13:37:50;2018-08-17 13:37:50;2018-08-17 13:39:20;WorkerH_#1;;;;
15;A;2018-08-17 12:58:26;2018-08-17 12:58:26;2018-08-17 13:04:02;WorkerA_#0;;;;
15;Batch Activity;2018-08-17 13:04:02;2018-08-17 13:04:02;2018-08-17 13:34:50;;5;BatchSubProcess;SEQUENTIAL_TASKBASED;
15;B;2018-08-17 13:08:53;2018-08-17 13:08:53;2018-08-17 13:12:29;WorkerB_#0;5;BatchSubProcess;SEQUENTIAL_TASKBASED;2018-08-17 13:04:02
15;C;2018-08-17 13:19:20;2018-08-17 13:19:20;2018-08-17 13:23:56;WorkerC_#0;5;BatchSubProcess;SEQUENTIAL_TASKBASED;2018-08-17 13:12:29
15;D;2018-08-17 13:26:47;2018-08-17 13:26:47;2018-08-17 13:29:23;WorkerD_#0;5;BatchSubProcess;SEQUENTIAL_TASKBASED;2018-08-17 13:23:56
15;E;2018-08-17 13:32:14;2018-08-17 13:32:14;2018-08-17 13:34:50;WorkerE_#0;5;BatchSubProcess;SEQUENTIAL_TASKBASED;2018-08-17 13:29:23
15;F;2018-08-17 13:34:50;2018-08-17 13:36:11;2018-08-17 13:38:47;WorkerF_#0;;;;
15;G;2018-08-17 13:38:47;2018-08-17 13:38:47;2018-08-17 13:41:23;WorkerG_#0;;;;
15;H;2018-08-17 13:41:23;2018-08-17 13:41:23;2018-08-17 13:43:59;WorkerH_#0;;;;
16;A;2018-08-17 13:10:02;2018-08-17 13:10:02;2018-08-17 13:14:41;WorkerA_#1;;;;
16;Batch Activity;2018-08-17 13:14:41;2018-08-17 13:37:58;2018-08-17 14:14:42;;6;BatchSubProcess;SEQUENTIAL_TASKBASED;
16;B;2018-08-17 13:37:58;2018-08-17 13:37:58;2018-08-17 13:40:37;WorkerB_#1;6;BatchSubProcess;SEQUENTIAL_TASKBASED;2018-08-17 13:14:41
16;C;2018-08-17 13:47:54;2018-08-17 13:47:54;2018-08-17 13:51:33;WorkerC_#1;6;BatchSubProcess;SEQUENTIAL_TASKBASED;2018-08-17 13:47:54
16;D;2018-08-17 14:00:50;2018-08-17 14:00:50;2018-08-17 14:02:29;WorkerD_#1;6;BatchSubProcess;SEQUENTIAL_TASKBASED;2018-08-17 14:00:50
16;E;2018-08-17 14:07:46;2018-08-17 14:07:46;2018-08-17 14:09:25;WorkerE_#1;6;BatchSubProcess;SEQUENTIAL_TASKBASED;2018-08-17 14:07:46
16;F;2018-08-17 14:14:42;2018-08-17 14:14:42;2018-08-17 14:16:21;WorkerF_#1;;;;
16;G;2018-08-17 14:16:21;2018-08-17 14:16:21;2018-08-17 14:18:00;WorkerG_#1;;;;
16;H;2018-08-17 14:18:00;2018-08-17 14:18:00;2018-08-17 14:19:39;WorkerH_#1;;;;
17;A;2018-08-17 13:20:41;2018-08-17 13:20:41;2018-08-17 13:26:06;WorkerA_#0;;;;
17;Batch Activity;2018-08-17 13:26:06;2018-08-17 13:37:58;2018-08-17 14:14:42;;6;BatchSubProcess;SEQUENTIAL_TASKBASED;
17;B;2018-08-17 13:40:37;2018-08-17 13:40:37;2018-08-17 13:44:02;WorkerB_#1;6;BatchSubProcess;SEQUENTIAL_TASKBASED;2018-08-17 13:26:06
17;C;2018-08-17 13:51:33;2018-08-17 13:51:33;2018-08-17 13:55:58;WorkerC_#1;6;BatchSubProcess;SEQUENTIAL_TASKBASED;2018-08-17 13:47:54
17;D;2018-08-17 14:02:29;2018-08-17 14:02:29;2018-08-17 14:04:54;WorkerD_#1;6;BatchSubProcess;SEQUENTIAL_TASKBASED;2018-08-17 14:00:50
17;E;2018-08-17 14:09:25;2018-08-17 14:09:25;2018-08-17 14:11:50;WorkerE_#1;6;BatchSubProcess;SEQUENTIAL_TASKBASED;2018-08-17 14:07:46
17;F;2018-08-17 14:14:42;2018-08-17 14:14:42;2018-08-17 14:17:07;WorkerF_#0;;;;
17;G;2018-08-17 14:17:07;2018-08-17 14:17:07;2018-08-17 14:19:32;WorkerG_#0;;;;
17;H;2018-08-17 14:19:32;2018-08-17 14:19:32;2018-08-17 14:21:57;WorkerH_#0;;;;
18;A;2018-08-17 13:32:06;2018-08-17 13:32:06;2018-08-17 13:37:58;WorkerA_#1;;;;
18;Batch Activity;2018-08-17 13:37:58;2018-08-17 13:37:58;2018-08-17 14:14:42;;6;BatchSubProcess;SEQUENTIAL_TASKBASED;
18;B;2018-08-17 13:44:02;2018-08-17 13:44:02;2018-08-17 13:47:54;WorkerB_#1;6;BatchSubProcess;SEQUENTIAL_TASKBASED;2018-08-17 13:37:58
18;C;2018-08-17 13:55:58;2018-08-17 13:55:58;2018-08-17 14:00:50;WorkerC_#1;6;BatchSubProcess;SEQUENTIAL_TASKBASED;2018-08-17 13:47:54
18;D;2018-08-17 14:04:54;2018-08-17 14:04:54;2018-08-17 14:07:46;WorkerD_#1;6;BatchSubProcess;SEQUENTIAL_TASKBASED;2018-08-17 14:00:50
18;E;2018-08-17 14:11:50;2018-08-17 14:11:50;2018-08-17 14:14:42;WorkerE_#1;6;BatchSubProcess;SEQUENTIAL_TASKBASED;2018-08-17 14:07:46
18;F;2018-08-17 14:14:42;2018-08-17 14:16:21;2018-08-17 14:19:13;WorkerF_#1;;;;
18;G;2018-08-17 14:19:13;2018-08-17 14:19:13;2018-08-17 14:22:05;WorkerG_#1;;;;
18;H;2018-08-17 14:22:05;2018-08-17 14:22:05;2018-08-17 14:24:57;WorkerH_#1;;;;
19;A;2018-08-17 13:43:58;2018-08-17 13:43:58;2018-08-17 13:48:03;WorkerA_#0;;;;
19;Batch Activity;2018-08-17 13:48:03;2018-08-17 14:09:50;2018-08-17 14:38:18;;7;BatchSubProcess;SEQUENTIAL_TASKBASED;
19;B;2018-08-17 14:09:50;2018-08-17 14:09:50;2018-08-17 14:11:55;WorkerB_#0;7;BatchSubProcess;SEQUENTIAL_TASKBASED;2018-08-17 13:48:03
19;C;2018-08-17 14:17:42;2018-08-17 14:17:42;2018-08-17 14:20:47;WorkerC_#0;7;BatchSubProcess;SEQUENTIAL_TASKBASED;2018-08-17 14:17:42
19;D;2018-08-17 14:28:34;2018-08-17 14:28:34;2018-08-17 14:29:39;WorkerD_#0;7;BatchSubProcess;SEQUENTIAL_TASKBASED;2018-08-17 14:28:34
19;E;2018-08-17 14:33:26;2018-08-17 14:33:26;2018-08-17 14:34:31;WorkerE_#0;7;BatchSubProcess;SEQUENTIAL_TASKBASED;2018-08-17 14:33:26
19;F;2018-08-17 14:38:18;2018-08-17 14:38:18;2018-08-17 14:39:23;WorkerF_#0;;;;
19;G;2018-08-17 14:39:23;2018-08-17 14:39:23;2018-08-17 14:40:28;WorkerG_#0;;;;
19;H;2018-08-17 14:40:28;2018-08-17 14:40:28;2018-08-17 14:41:33;WorkerH_#0;;;;
20;A;2018-08-17 13:54:03;2018-08-17 13:54:03;2018-08-17 13:59:00;WorkerA_#1;;;;
20;Batch Activity;2018-08-17 13:59:00;2018-08-17 14:09:50;2018-08-17 14:38:18;;7;BatchSubProcess;SEQUENTIAL_TASKBASED;
20;B;2018-08-17 14:11:55;2018-08-17 14:11:55;2018-08-17 14:14:52;WorkerB_#0;7;BatchSubProcess;SEQUENTIAL_TASKBASED;2018-08-17 13:59:00
20;C;2018-08-17 14:20:47;2018-08-17 14:20:47;2018-08-17 14:24:44;WorkerC_#0;7;BatchSubProcess;SEQUENTIAL_TASKBASED;2018-08-17 14:17:42
20;D;2018-08-17 14:29:39;2018-08-17 14:29:39;2018-08-17 14:31:36;WorkerD_#0;7;BatchSubProcess;SEQUENTIAL_TASKBASED;2018-08-17 14:28:34
20;E;2018-08-17 14:34:31;2018-08-17 14:34:31;2018-08-17 14:36:28;WorkerE_#0;7;BatchSubProcess;SEQUENTIAL_TASKBASED;2018-08-17 14:33:26
20;F;2018-08-17 14:38:18;2018-08-17 14:38:18;2018-08-17 14:40:15;WorkerF_#1;;;;
20;G;2018-08-17 14:40:15;2018-08-17 14:40:15;2018-08-17 14:42:12;WorkerG_#1;;;;
20;H;2018-08-17 14:42:12;2018-08-17 14:42:12;2018-08-17 14:44:09;WorkerH_#1;;;;
21;A;2018-08-17 14:05:00;2018-08-17 14:05:00;2018-08-17 14:09:50;WorkerA_#0;;;;
21;Batch Activity;2018-08-17 14:09:50;2018-08-17 14:09:50;2018-08-17 14:38:18;;7;BatchSubProcess;SEQUENTIAL_TASKBASED;
21;B;2018-08-17 14:14:52;2018-08-17 14:14:52;2018-08-17 14:17:42;WorkerB_#0;7;BatchSubProcess;SEQUENTIAL_TASKBASED;2018-08-17 14:09:50
21;C;2018-08-17 14:24:44;2018-08-17 14:24:44;2018-08-17 14:28:34;WorkerC_#0;7;BatchSubProcess;SEQUENTIAL_TASKBASED;2018-08-17 14:17:42
