"Process.Instance";"Activity.Name";"Arrival";"Start";"Complete";"Resources";"Batch.Number";"Cluster.Id";"Batch.Type";"Natural.Arrival.Time"
9;"B";"2018-08-17 12:03:25";"2018-08-17 12:03:25";"2018-08-17 12:06:47";"WorkerB_#0";3;"BatchSubProcess";"CONCURRENT_TASKBASED";"2018-08-17 11:57:58"
9;"C";"2018-08-17 12:14:13";"2018-08-17 12:14:13";"2018-08-17 12:18:35";"WorkerC_#0";3;"BatchSubProcess";"CONCURRENT_TASKBASED";"2018-08-17 12:06:46"
9;"D";"2018-08-17 12:18:35";"2018-08-17 12:19:52";"2018-08-17 12:22:13";"WorkerD_#1";NA;"";"";""
9;"E";"2018-08-17 12:22:13";"2018-08-17 12:22:13";"2018-08-17 12:24:34";"WorkerE_#0";NA;"";"";""
9;"Batch Activity";"2018-08-17 12:24:33";"2018-08-17 12:24:33";"2018-08-17 12:36:10";"";3;"BatchSubProcess2";"CONCURRENT_TASKBASED";""
9;"F";"2018-08-17 12:28:00";"2018-08-17 12:28:00";"2018-08-17 12:30:22";"WorkerF_#0";3;"BatchSubProcess2";"CONCURRENT_TASKBASED";"2018-08-17 12:24:33"
9;"G";"2018-08-17 12:33:48";"2018-08-17 12:33:48";"2018-08-17 12:36:10";"WorkerG_#0";3;"BatchSubProcess2";"CONCURRENT_TASKBASED";"2018-08-17 12:30:21"
9;"H";"2018-08-17 12:36:10";"2018-08-17 12:37:27";"2018-08-17 12:39:48";"WorkerH_#1";NA;"";"";""
10;"A";"2018-08-17 12:03:59";"2018-08-17 12:03:59";"2018-08-17 12:08:27";"WorkerA_#1";NA;"";"";""
10;"Batch Activity";"2018-08-17 12:08:26";"2018-08-17 12:30:23";"2018-08-17 12:50:14";"";4;"BatchSubProcess";"CONCURRENT_TASKBASED";""
10;"B";"2018-08-17 12:30:23";"2018-08-17 12:30:23";"2018-08-17 12:32:52";"WorkerB_#1";4;"BatchSubProcess";"CONCURRENT_TASKBASED";"2018-08-17 12:08:26"
10;"C";"2018-08-17 12:38:48";"2018-08-17 12:38:48";"2018-08-17 12:42:17";"WorkerC_#1";4;"BatchSubProcess";"CONCURRENT_TASKBASED";"2018-08-17 12:38:48"
10;"D";"2018-08-17 12:50:14";"2018-08-17 12:50:14";"2018-08-17 12:51:42";"WorkerD_#0";NA;"";"";""
10;"E";"2018-08-17 12:51:42";"2018-08-17 12:51:42";"2018-08-17 12:52:54";"WorkerE_#0";NA;"";"";""
10;"Batch Activity";"2018-08-17 12:52:53";"2018-08-17 12:56:55";"2018-08-17 13:07:46";"";4;"BatchSubProcess2";"CONCURRENT_TASKBASED";""
10;"F";"2018-08-17 12:58:23";"2018-08-17 12:58:23";"2018-08-17 12:59:36";"WorkerF_#1";4;"BatchSubProcess2";"CONCURRENT_TASKBASED";"2018-08-17 12:52:53"
10;"G";"2018-08-17 13:03:48";"2018-08-17 13:03:48";"2018-08-17 13:05:01";"WorkerG_#1";4;"BatchSubProcess2";"CONCURRENT_TASKBASED";"2018-08-17 13:02:20"
10;"H";"2018-08-17 13:07:46";"2018-08-17 13:07:46";"2018-08-17 13:08:58";"WorkerH_#1";NA;"";"";""
11;"A";"2018-08-17 12:14:27";"2018-08-17 12:14:27";"2018-08-17 12:18:39";"WorkerA_#0";NA;"";"";""
11;"Batch Activity";"2018-08-17 12:18:38";"2018-08-17 12:30:23";"2018-08-17 12:50:14";"";4;"BatchSubProcess";"CONCURRENT_TASKBASED";""
11;"B";"2018-08-17 12:32:51";"2018-08-17 12:32:51";"2018-08-17 12:35:04";"WorkerB_#1";4;"BatchSubProcess";"CONCURRENT_TASKBASED";"2018-08-17 12:18:38"
11;"C";"2018-08-17 12:42:16";"2018-08-17 12:42:16";"2018-08-17 12:45:29";"WorkerC_#1";4;"BatchSubProcess";"CONCURRENT_TASKBASED";"2018-08-17 12:38:48"
11;"D";"2018-08-17 12:50:14";"2018-08-17 12:50:14";"2018-08-17 12:51:26";"WorkerD_#1";NA;"";"";""
11;"E";"2018-08-17 12:51:26";"2018-08-17 12:51:26";"2018-08-17 12:52:54";"WorkerE_#1";NA;"";"";""
11;"Batch Activity";"2018-08-17 12:52:53";"2018-08-17 12:56:55";"2018-08-17 13:07:46";"";4;"BatchSubProcess2";"CONCURRENT_TASKBASED";""
11;"F";"2018-08-17 12:56:55";"2018-08-17 12:56:55";"2018-08-17 12:58:24";"WorkerF_#1";4;"BatchSubProcess2";"CONCURRENT_TASKBASED";"2018-08-17 12:52:53"
11;"G";"2018-08-17 13:02:20";"2018-08-17 13:02:20";"2018-08-17 13:03:49";"WorkerG_#1";4;"BatchSubProcess2";"CONCURRENT_TASKBASED";"2018-08-17 13:02:20"
11;"H";"2018-08-17 13:07:46";"2018-08-17 13:07:46";"2018-08-17 13:09:14";"WorkerH_#0";NA;"";"";""
12;"A";"2018-08-17 12:24:39";"2018-08-17 12:24:39";"2018-08-17 12:30:24";"WorkerA_#1";NA;"";"";""
12;"Batch Activity";"2018-08-17 12:30:23";"2018-08-17 12:30:23";"2018-08-17 12:50:14";"";4;"BatchSubProcess";"CONCURRENT_TASKBASED";""
12;"B";"2018-08-17 12:35:03";"2018-08-17 12:35:03";"2018-08-17 12:38:49";"WorkerB_#1";4;"BatchSubProcess";"CONCURRENT_TASKBASED";"2018-08-17 12:30:23"
12;"C";"2018-08-17 12:45:28";"2018-08-17 12:45:28";"2018-08-17 12:50:14";"WorkerC_#1";4;"BatchSubProcess";"CONCURRENT_TASKBASED";"2018-08-17 12:38:48"
12;"D";"2018-08-17 12:50:14";"2018-08-17 12:51:26";"2018-08-17 12:54:11";"WorkerD_#1";NA;"";"";""
12;"E";"2018-08-17 12:54:11";"2018-08-17 12:54:11";"2018-08-17 12:56:56";"WorkerE_#1";NA;"";"";""
12;"Batch Activity";"2018-08-17 12:56:55";"2018-08-17 12:56:55";"2018-08-17 13:07:46";"";4;"BatchSubProcess2";"CONCURRENT_TASKBASED";""
12;"F";"2018-08-17 12:59:35";"2018-08-17 12:59:35";"2018-08-17 13:02:21";"WorkerF_#1";4;"BatchSubProcess2";"CONCURRENT_TASKBASED";"2018-08-17 12:56:55"
12;"G";"2018-08-17 13:05:00";"2018-08-17 13:05:00";"2018-08-17 13:07:46";"WorkerG_#1";4;"BatchSubProcess2";"CONCURRENT_TASKBASED";"2018-08-17 13:02:20"
12;"H";"2018-08-17 13:07:46";"2018-08-17 13:08:58";"2018-08-17 13:11:43";"WorkerH_#1";NA;"";"";""
13;"A";"2018-08-17 12:36:24";"2018-08-17 12:36:24";"2018-08-17 12:41:15";"WorkerA_#0";NA;"";"";""
13;"Batch Activity";"2018-08-17 12:41:14";"2018-08-17 13:03:46";"2018-08-17 13:25:33";"";5;"BatchSubProcess";"CONCURRENT_TASKBASED";""
13;"B";"2018-08-17 13:03:46";"2018-08-17 13:03:46";"2018-08-17 13:06:38";"WorkerB_#0";5;"BatchSubProcess";"CONCURRENT_TASKBASED";"2018-08-17 12:41:14"
13;"C";"2018-08-17 13:13:09";"2018-08-17 13:13:09";"2018-08-17 13:17:01";"WorkerC_#0";5;"BatchSubProcess";"CONCURRENT_TASKBASED";"2018-08-17 13:13:09"
13;"D";"2018-08-17 13:25:33";"2018-08-17 13:25:33";"2018-08-17 13:27:24";"WorkerD_#0";NA;"";"";""
13;"E";"2018-08-17 13:27:24";"2018-08-17 13:27:24";"2018-08-17 13:28:58";"WorkerE_#1";NA;"";"";""
13;"Batch Activity";"2018-08-17 13:28:57";"2018-08-17 13:33:02";"2018-08-17 13:45:49";"";5;"BatchSubProcess2";"CONCURRENT_TASKBASED";""
13;"F";"2018-08-17 13:34:53";"2018-08-17 13:34:53";"2018-08-17 13:36:28";"WorkerF_#0";5;"BatchSubProcess2";"CONCURRENT_TASKBASED";"2018-08-17 13:28:57"
13;"G";"2018-08-17 13:41:16";"2018-08-17 13:41:16";"2018-08-17 13:42:51";"WorkerG_#0";5;"BatchSubProcess2";"CONCURRENT_TASKBASED";"2018-08-17 13:39:25"
13;"H";"2018-08-17 13:45:49";"2018-08-17 13:45:49";"2018-08-17 13:47:23";"WorkerH_#1";NA;"";"";""
14;"A";"2018-08-17 12:47:15";"2018-08-17 12:47:15";"2018-08-17 12:51:49";"WorkerA_#1";NA;"";"";""
14;"Batch Activity";"2018-08-17 12:51:48";"2018-08-17 13:03:46";"2018-08-17 13:25:33";"";5;"BatchSubProcess";"CONCURRENT_TASKBASED";""
14;"B";"2018-08-17 13:06:37";"2018-08-17 13:06:37";"2018-08-17 13:09:12";"WorkerB_#0";5;"BatchSubProcess";"CONCURRENT_TASKBASED";"2018-08-17 12:51:48"
14;"C";"2018-08-17 13:17:00";"2018-08-17 13:17:00";"2018-08-17 13:20:35";"WorkerC_#0";5;"BatchSubProcess";"CONCURRENT_TASKBASED";"2018-08-17 13:13:09"
14;"D";"2018-08-17 13:25:33";"2018-08-17 13:25:33";"2018-08-17 13:27:07";"WorkerD_#1";NA;"";"";""
14;"E";"2018-08-17 13:27:07";"2018-08-17 13:27:07";"2018-08-17 13:28:58";"WorkerE_#0";NA;"";"";""
14;"Batch Activity";"2018-08-17 13:28:57";"2018-08-17 13:33:02";"2018-08-17 13:45:49";"";5;"BatchSubProcess2";"CONCURRENT_TASKBASED";""
14;"F";"2018-08-17 13:33:02";"2018-08-17 13:33:02";"2018-08-17 13:34:54";"WorkerF_#0";5;"BatchSubProcess2";"CONCURRENT_TASKBASED";"2018-08-17 13:28:57"
14;"G";"2018-08-17 13:39:25";"2018-08-17 13:39:25";"2018-08-17 13:41:17";"WorkerG_#0";5;"BatchSubProcess2";"CONCURRENT_TASKBASED";"2018-08-17 13:39:25"
14;"H";"2018-08-17 13:45:49";"2018-08-17 13:45:49";"2018-08-17 13:47:40";"WorkerH_#0";NA;"";"";""
15;"A";"2018-08-17 12:57:49";"2018-08-17 12:57:49";"2018-08-17 13:03:47";"WorkerA_#0";NA;"";"";""
15;"Batch Activity";"2018-08-17 13:03:46";"2018-08-17 13:03:46";"2018-08-17 13:25:33";"";5;"BatchSubProcess";"CONCURRENT_TASKBASED";""
15;"B";"2018-08-17 13:09:11";"2018-08-17 13:09:11";"2018-08-17 13:13:10";"WorkerB_#0";5;"BatchSubProcess";"CONCURRENT_TASKBASED";"2018-08-17 13:03:46"
15;"C";"2018-08-17 13:20:34";"2018-08-17 13:20:34";"2018-08-17 13:25:33";"WorkerC_#0";5;"BatchSubProcess";"CONCURRENT_TASKBASED";"2018-08-17 13:13:09"
15;"D";"2018-08-17 13:25:33";"2018-08-17 13:27:07";"2018-08-17 13:30:05";"WorkerD_#1";NA;"";"";""
15;"E";"2018-08-17 13:30:05";"2018-08-17 13:30:05";"2018-08-17 13:33:03";"WorkerE_#0";NA;"";"";""
15;"Batch Activity";"2018-08-17 13:33:02";"2018-08-17 13:33:02";"2018-08-17 13:45:49";"";5;"BatchSubProcess2";"CONCURRENT_TASKBASED";""
15;"F";"2018-08-17 13:36:27";"2018-08-17 13:36:27";"2018-08-17 13:39:26";"WorkerF_#0";5;"BatchSubProcess2";"CONCURRENT_TASKBASED";"2018-08-17 13:33:02"
15;"G";"2018-08-17 13:42:50";"2018-08-17 13:42:50";"2018-08-17 13:45:49";"WorkerG_#0";5;"BatchSubProcess2";"CONCURRENT_TASKBASED";"2018-08-17 13:39:25"
15;"H";"2018-08-17 13:45:49";"2018-08-17 13:47:23";"2018-08-17 13:50:21";"WorkerH_#1";NA;"";"";""
16;"A";"2018-08-17 13:09:47";"2018-08-17 13:09:47";"2018-08-17 13:15:24";"WorkerA_#1";NA;"";"";""
16;"Batch Activity";"2018-08-17 13:15:23";"2018-08-17 13:37:23";"2018-08-17 13:59:38";"";6;"BatchSubProcess";"CONCURRENT_TASKBASED";""
16;"B";"2018-08-17 13:37:23";"2018-08-17 13:37:23";"2018-08-17 13:41:01";"WorkerB_#1";6;"BatchSubProcess";"CONCURRENT_TASKBASED";"2018-08-17 13:15:23"
16;"C";"2018-08-17 13:47:00";"2018-08-17 13:47:00";"2018-08-17 13:51:38";"WorkerC_#1";6;"BatchSubProcess";"CONCURRENT_TASKBASED";"2018-08-17 13:47:00"
16;"D";"2018-08-17 13:59:38";"2018-08-17 13:59:38";"2018-08-17 14:02:15";"WorkerD_#0";NA;"";"";""
16;"E";"2018-08-17 14:02:15";"2018-08-17 14:02:15";"2018-08-17 14:04:01";"WorkerE_#0";NA;"";"";""
16;"Batch Activity";"2018-08-17 14:04:00";"2018-08-17 14:06:14";"2018-08-17 14:19:29";"";6;"BatchSubProcess2";"CONCURRENT_TASKBASED";""
16;"F";"2018-08-17 14:08:51";"2018-08-17 14:08:51";"2018-08-17 14:10:38";"WorkerF_#1";6;"BatchSubProcess2";"CONCURRENT_TASKBASED";"2018-08-17 14:04:00"
16;"G";"2018-08-17 14:15:28";"2018-08-17 14:15:28";"2018-08-17 14:17:15";"WorkerG_#1";6;"BatchSubProcess2";"CONCURRENT_TASKBASED";"2018-08-17 14:12:51"
16;"H";"2018-08-17 14:19:29";"2018-08-17 14:19:29";"2018-08-17 14:21:15";"WorkerH_#1";NA;"";"";""
17;"A";"2018-08-17 13:21:24";"2018-08-17 13:21:24";"2018-08-17 13:26:10";"WorkerA_#0";NA;"";"";""
17;"Batch Activity";"2018-08-17 13:26:09";"2018-08-17 13:37:23";"2018-08-17 13:59:38";"";6;"BatchSubProcess";"CONCURRENT_TASKBASED";""
17;"B";"2018-08-17 13:41:00";"2018-08-17 13:41:00";"2018-08-17 13:43:47";"WorkerB_#1";6;"BatchSubProcess";"CONCURRENT_TASKBASED";"2018-08-17 13:26:09"
17;"C";"2018-08-17 13:51:37";"2018-08-17 13:51:37";"2018-08-17 13:55:24";"WorkerC_#1";6;"BatchSubProcess";"CONCURRENT_TASKBASED";"2018-08-17 13:47:00"
17;"D";"2018-08-17 13:59:38";"2018-08-17 13:59:38";"2018-08-17 14:01:24";"WorkerD_#1";NA;"";"";""
17;"E";"2018-08-17 14:01:24";"2018-08-17 14:01:24";"2018-08-17 14:04:01";"WorkerE_#1";NA;"";"";""
